actual_cost,ccg,date,items,quantity,row_id,row_name,setting
360.66,02P,2018-10-01,134,1888,C85004,PENISTONE GROUP PMS PRACTICE,4
1028.69,02P,2018-10-01,50,2342,C85005,ROYSTON GROUP PRACTICE,4
122.71,02P,2018-10-01,57,827,C85006,WOODLAND DRIVE MEDICAL CENTRE,4
729.16,02P,2018-10-01,123,2202,C85007,THE DOVE VALLEY PMS PRACTICE,4
416.5,02P,2018-10-01,89,1921,C85008,WALDERSLADE SURGERY,4
365.68,02P,2018-10-01,49,1255,C85009,THE KAKOTY PRACTICE,4
879.1,02P,2018-10-01,222,3337,C85010,HILL BROW SURGERY PMS PRACTICE,4
283.71,02P,2018-10-01,155,1664,C85013,WOMBWELL GMS PRACTICE,4
511.03,02P,2018-10-01,91,1658,C85014,THE ROSE TREE PMS PRACTICE,4
267.54,02P,2018-10-01,162,1752,C85016,DR MELLOR & PARTNERS,4
718.88,02P,2018-10-01,170,2506,C85017,BURLEIGH MEDICAL CENTRE,4
157.37,02P,2018-10-01,73,931,C85018,GRIMETHORPE SURGERY,4
20.97,02P,2018-10-01,38,413,C85019,THE GROVE MEDICAL PRACTICE,4
548.95,02P,2018-10-01,158,2344,C85020,HUDDERSFIELD ROAD SURGERY,4
281.67,02P,2018-10-01,102,1585,C85022,HOYLAND MEDICAL PRACTICE,4
584.02,02P,2018-10-01,49,1584,C85023,HOLLYGREEN PRACTICE,4
245.47,02P,2018-10-01,34,767,C85024,HIGH STREET PRACTICE,4
208.84,02P,2018-10-01,31,769,C85026,APOLLO COURT MEDICAL CENTRE,4
15.3,02P,2018-10-01,24,315,C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,4
126.13,02P,2018-10-01,115,1479,C85030,WOMBWELL MEDICAL CENTRE PRACTICE,4
397.3,02P,2018-10-01,124,1865,C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,4
133.26,02P,2018-10-01,47,556,C85614,DARTON HEALTH CENTRE PRACTICE,4
241.49,02P,2018-10-01,38,650,C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,4
22.98,02P,2018-10-01,51,441,C85622,MONK BRETTON HEALTH CENTRE PRACTICE,4
2.66,02P,2018-10-01,4,49,C85623,KINGSWELL SURGERY PMS PRACTICE,4
54.32,02P,2018-10-01,9,336,C85628,CAXTON HOUSE SURGERY,4
588.46,02X,2018-10-01,69,1843,C86001,GREAT NORTH MEDICAL GROUP,4
456.73,02X,2018-10-01,20,1000,C86002,THE RANSOME PRACTICE,4
444.25,02X,2018-10-01,51,1799,C86003,HATFIELD HEALTH CENTRE,4
234.93,02X,2018-10-01,19,372,C86005,MEXBOROUGH HEALTH CENTRE,4
298.02,02X,2018-10-01,24,700,C86006,REGENT SQUARE GROUP PRACTICE,4
510.52,02X,2018-10-01,54,1496,C86007,THE BURNS PRACTICE,4
304.44,02X,2018-10-01,23,610,C86009,THE MAYFLOWER MEDICAL PRACTICE,4
522.2,02X,2018-10-01,46,1462,C86011,MOUNT GROUP PRACTICE,4
307.87,02X,2018-10-01,35,896,C86012,THE OAKWOOD SURGERY,4
282.56,02X,2018-10-01,39,963,C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,4
119.09,02X,2018-10-01,32,896,C86015,THE ROSSINGTON PRACTICE,4
85.3,02X,2018-10-01,22,659,C86016,THE LAKESIDE PRACTICE,4
425.21,02X,2018-10-01,30,1070,C86017,KINGTHORNE GROUP PRACTICE,4
158.43,02X,2018-10-01,29,938,C86018,NORTHFIELD SURGERY,4
554.53,02X,2018-10-01,47,1444,C86019,THE SCOTT PRACTICE,4
312.52,02X,2018-10-01,27,842,C86020,ST. JOHNS GROUP PRACTICE,4
394.07,02X,2018-10-01,26,922,C86021,WHITE HOUSE FARM MEDICAL CENTRE,4
138.59,02X,2018-10-01,33,743,C86022,THE SANDRINGHAM PRACTICE,4
226.47,02X,2018-10-01,27,816,C86023,BENTLEY SURGERY,4
262.12,02X,2018-10-01,40,1180,C86024,CONISBROUGH GROUP PRACTICE,4
35.88,02X,2018-10-01,8,226,C86025,FRANCES STREET MEDICAL CENTRE,4
81.2,02X,2018-10-01,26,441,C86026,EDLINGTON HEALTH CENTRE PRACTICE,4
568.65,02X,2018-10-01,52,1860,C86029,ST VINCENT MEDICAL CENTRE,4
100.58,02X,2018-10-01,15,280,C86032,SCAWSBY HEALTH CENTRE PRACTICE,4
238.54,02X,2018-10-01,21,433,C86033,THE NAYAR PRACTICE,4
66.15,02X,2018-10-01,37,455,C86034,THE NEW SURGERY,4
428.52,02X,2018-10-01,34,1080,C86037,FIELD ROAD SURGERY,4
356.88,02X,2018-10-01,36,1084,C86038,PETERSGATE MEDICAL CENTRE,4
269.33,02X,2018-10-01,12,444,C86605,ASKERN MEDICAL PRACTICE,4
3.62,02X,2018-10-01,3,84,C86606,BARNBURGH SURGERY,4
261.84,02X,2018-10-01,30,940,C86609,THE VILLAGE GROUP PRACTICE,4
77.3,02X,2018-10-01,11,341,C86611,DUNSVILLE MEDICAL CENTRE,4
161.06,02X,2018-10-01,17,444,C86613,THE NELSON PRACTICE,4
154.05,02X,2018-10-01,27,850,C86614,THORNE MOOR MEDICAL PRACTICE,4
102.37,02X,2018-10-01,23,545,C86621,WEST END CLINIC,4
2.08,02X,2018-10-01,2,56,C86623,DR ME SHEIKH'S PRACTICE,4
6.16,02X,2018-10-01,3,112,C86625,CONISBROUGH MEDICAL PRACTICE,4
82.09,02X,2018-10-01,7,254,C86626,PARK VIEW SURGERY,4
1449.0,03L,2018-10-01,206,5960,C87002,DINNINGTON GROUP PRACTICE,4
395.71,03L,2018-10-01,43,1173,C87003,WOODSTOCK BOWER GROUP PRACTICE,4
588.97,03L,2018-10-01,94,2269,C87004,KIVETON PARK MEDICAL PRACTICE,4
996.53,03L,2018-10-01,144,4682,C87005,ST ANN'S MEDICAL CENTRE,4
180.78,03L,2018-10-01,106,1826,C87006,THE MAGNA GROUP PRACTICE,4
1083.4,03L,2018-10-01,169,3904,C87007,STAG MEDICAL CENTRE,4
579.29,03L,2018-10-01,89,2697,C87008,SWALLOWNEST HEALTH CENTRE,4
502.97,03L,2018-10-01,78,1827,C87009,BRINSWORTH MEDICAL CENTRE,4
196.97,03L,2018-10-01,15,465,C87010,YORK ROAD SURGERY,4
828.08,03L,2018-10-01,115,3592,C87012,BROOM LANE MEDICAL CENTRE,4
144.31,03L,2018-10-01,36,595,C87013,PARKGATE MEDICAL CENTRE,4
159.72,03L,2018-10-01,32,1120,C87014,TREETON MEDICAL CENTRE,4
314.85,03L,2018-10-01,55,1604,C87015,WICKERSLEY HEALTH CENTRE,4
807.44,03L,2018-10-01,84,2271,C87016,MORTHEN ROAD SURGERY,4
553.77,03L,2018-10-01,81,2192,C87017,CLIFTON MEDICAL CENTRE,4
425.06,03L,2018-10-01,44,1282,C87018,HIGH STREET SURGERY,4
245.16,03L,2018-10-01,35,972,C87020,GREENSIDE SURGERY,4
468.55,03L,2018-10-01,76,2452,C87022,VILLAGE SURGERY,4
53.16,03L,2018-10-01,24,485,C87024,RAWMARSH HEALTH CENTRE,4
855.95,03L,2018-10-01,83,2896,C87029,MARKET SURGERY,4
366.05,03L,2018-10-01,66,1694,C87030,CROWN STREET SURGERY,4
58.68,03L,2018-10-01,17,562,C87031,DR RAOLU'S PRACTICE,4
132.94,03L,2018-10-01,36,903,C87603,GREASBROUGH MEDICAL CENTRE,4
44.82,03L,2018-10-01,13,394,C87604,THORPE HESLEY SURGERY,4
147.39,03L,2018-10-01,18,616,C87606,QUEEN'S MEDICAL CENTRE,4
11.18,03L,2018-10-01,5,280,C87608,SHAKESPEARE ROAD SURGERY,4
497.75,03L,2018-10-01,79,2294,C87616,BLYTH ROAD MEDICAL CENTRE,4
380.98,03L,2018-10-01,57,1730,C87620,MANOR FIELD SURGERY,4
3.13,03L,2018-10-01,3,84,C87621,BROOM VALLEY ROAD SURGERY,4
264.21,03L,2018-10-01,43,1138,C87622,GATEWAY PRIMARY CARE,4
591.9,03N,2018-10-01,137,2440,C88005,WALKLEY HOUSE MEDICAL CENTRE,4
182.56,03N,2018-10-01,24,431,C88006,NORFOLK PARK HEALTH CENTRE,4
628.69,03N,2018-10-01,53,1509,C88007,PORTER BROOK MEDICAL CENTRE,4
861.67,03N,2018-10-01,79,1950,C88008,FORGE HEALTH GROUP,4
395.67,03N,2018-10-01,86,1284,C88009,FOXHILL MEDICAL CENTRE,4
1254.86,03N,2018-10-01,179,3626,C88010,CHAPELGREEN PRACTICE,4
345.4,03N,2018-10-01,51,1187,C88011,BUCHANAN ROAD SURGERY,4
757.5,03N,2018-10-01,103,2054,C88014,NORWOOD MEDICAL CENTRE,4
994.13,03N,2018-10-01,105,1951,C88015,MEADOWGREEN HEALTH CENTRE,4
1326.07,03N,2018-10-01,82,2102,C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,4
696.46,03N,2018-10-01,94,1450,C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),4
664.93,03N,2018-10-01,75,1402,C88019,GLEADLESS MEDICAL CENTRE,4
426.46,03N,2018-10-01,38,727,C88020,WHITE HOUSE SURGERY,4
955.9,03N,2018-10-01,84,1183,C88021,FAR LANE MEDICAL CENTRE,4
295.25,03N,2018-10-01,68,940,C88022,STONECROFT MEDICAL CENTRE,4
498.81,03N,2018-10-01,131,1740,C88023,SOTHALL & BEIGHTON HEALTH CENTRES,4
973.93,03N,2018-10-01,108,1510,C88024,AVENUE MEDICAL PRACTICE,4
643.25,03N,2018-10-01,109,1528,C88025,BIRLEY HEALTH CENTRE,4
800.03,03N,2018-10-01,160,2365,C88026,SLOAN MEDICAL CENTRE,4
438.64,03N,2018-10-01,68,1597,C88027,UPWELL STREET SURGERY,4
1145.76,03N,2018-10-01,116,1862,C88028,BROOMHILL SURGERY,4
375.92,03N,2018-10-01,58,896,C88030,DUKE MEDICAL CENTRE,4
653.9,03N,2018-10-01,86,1759,C88031,UPPERTHORPE MEDICAL CENTRE,4
578.96,03N,2018-10-01,110,2461,C88032,CHARNOCK HEALTH PRIMARY CARE CENTRE,4
425.1,03N,2018-10-01,58,1017,C88033,THE FLOWERS HEALTH CENTRE,4
1000.51,03N,2018-10-01,118,2479,C88034,NETHERGREEN SURGERY,4
352.25,03N,2018-10-01,48,1129,C88035,FIRTH PARK SURGERY,4
460.32,03N,2018-10-01,120,1858,C88036,HANDSWORTH MEDICAL PRACTICE,4
471.94,03N,2018-10-01,162,1949,C88037,"BASLOW RD, SHOREHAM ST & YORK RD SRGIES",4
1196.33,03N,2018-10-01,88,2094,C88038,THE MATHEWS PRACTICE BELGRAVE,4
609.6,03N,2018-10-01,55,1604,C88039,ECCLESFIELD GROUP PRACT,4
755.25,03N,2018-10-01,88,1706,C88040,OUGHTIBRIDGE SURGERY,4
1497.49,03N,2018-10-01,155,3066,C88041,WOODSEATS MEDICAL CENTRE,4
336.24,03N,2018-10-01,111,1248,C88043,TRAMWAYS AND MIDDLEWOOD MEDICAL CENTRES,4
269.88,03N,2018-10-01,80,1045,C88044,MANCHESTER ROAD SURGERY,4
1142.68,03N,2018-10-01,160,2391,C88045,DYKES HALL MEDICAL CENTRE,4
87.7,03N,2018-10-01,8,254,C88046,ABBEY LANE SURGERY,4
724.98,03N,2018-10-01,108,1294,C88047,WINCOBANK MEDICAL CENTRE,4
190.88,03N,2018-10-01,62,758,C88048,BURNGREAVE SURGERY,4
569.67,03N,2018-10-01,44,1217,C88049,ELM LANE SURGERY,4
431.75,03N,2018-10-01,52,968,C88050,JAUNTY SPRINGS HEALTH CENTRE,4
371.59,03N,2018-10-01,32,1076,C88051,PAGE HALL MEDICAL CENTRE,4
848.98,03N,2018-10-01,64,1988,C88052,HOLLIES MEDICAL CENTRE,4
286.71,03N,2018-10-01,45,904,C88053,FALKLAND HOUSE SURGERY,4
611.61,03N,2018-10-01,64,1228,C88054,GRENOSIDE SURGERY,4
65.36,03N,2018-10-01,16,275,C88059,HAROLD STREET MEDICAL CENTRE,4
134.4,03N,2018-10-01,53,571,C88060,SHARROW LANE MEDICAL CENTRE,4
210.06,03N,2018-10-01,54,780,C88062,RUSTLINGS ROAD MEDICAL CENTRE,4
405.95,03N,2018-10-01,27,708,C88068,TOTLEY RISE MEDICAL CENTRE,4
1015.87,03N,2018-10-01,127,2367,C88069,CLOVER GROUP PRACTICE,4
846.73,03N,2018-10-01,69,1746,C88070,SHIREGREEN MEDICAL CENTRE,4
1649.45,03N,2018-10-01,326,5117,C88072,WOODHOUSE MEDICAL CENTRE,4
752.09,03N,2018-10-01,59,1444,C88073,HEELEY GREEN SURGERY,4
549.32,03N,2018-10-01,59,1249,C88074,DEEPCAR MEDICAL CENTRE,4
341.85,03N,2018-10-01,44,567,C88076,DEVONSHIRE GREEN MEDICAL CENTRE,4
335.83,03N,2018-10-01,27,764,C88077,THE HEALTH CARE SURGERY,4
397.11,03N,2018-10-01,43,910,C88078,MOSBOROUGH HEALTH CENTRE,4
113.91,03N,2018-10-01,52,585,C88079,CROOKES PRACTICE,4
2.08,03N,2018-10-01,2,56,C88082,CARRFIELD MEDICAL CENTRE,4
173.42,03N,2018-10-01,15,448,C88083,SELBORNE ROAD MEDICAL CENTRE,4
25.11,03N,2018-10-01,22,364,C88084,DARNALL HEALTH CENTRE (MEHROTRA),4
433.31,03N,2018-10-01,124,1822,C88085,RICHMOND MEDICAL CENTRE,4
587.27,03N,2018-10-01,40,1140,C88086,SOUTHEY GREEN MEDICAL CTR,4
278.6,03N,2018-10-01,87,1246,C88087,DOVERCOURT GROUP PRACTICE,4
353.52,03N,2018-10-01,25,832,C88088,EAST BANK MEDICAL CENTRE,4
349.75,03N,2018-10-01,89,927,C88090,MANOR AND PARK GROUP PRACTICE,4
42.44,03N,2018-10-01,7,310,C88091,BARNSLEY ROAD SURGERY,4
734.94,03N,2018-10-01,116,2149,C88092,VALLEY MEDICAL CENTRE,4
484.38,03N,2018-10-01,95,1396,C88095,MILL ROAD SURGERY,4
459.86,03N,2018-10-01,94,1618,C88096,HACKENTHORPE MEDICAL CENTRE,4
39.7,03N,2018-10-01,17,268,C88622,SHEFFIELD MEDICAL CENTRE,4
5.21,03N,2018-10-01,5,140,C88631,VERITAS HEALTH CENTRE,4
435.25,03N,2018-10-01,43,1177,C88643,DUNNINC ROAD SURGERY,4
334.62,03N,2018-10-01,25,634,C88647,OWLTHORPE MEDICAL CENTRE,4
807.86,03N,2018-10-01,52,1791,C88648,CRYSTAL PEAKS MEDICAL CENTRE,4
406.12,03N,2018-10-01,38,714,C88652,GREYSTONES MEDICAL CENTRE,4
4.17,03N,2018-10-01,4,112,C88655,THE MEDICAL CENTRE DR OKORIE,4
310.0,03N,2018-10-01,55,683,C88656,STANNINGTON MEDICAL CENTRE,4
365.51,06H,2018-10-01,36,1051,D81001,LENSFIELD MEDICAL PRACTICE,4
442.97,06H,2018-10-01,70,1332,D81002,HUNTINGDON ROAD SURGERY,4
96.3,06H,2018-10-01,22,308,D81003,YORK STREET MEDICAL PRACTICE,4
201.06,06H,2018-10-01,84,1266,D81004,ALCONBURY SURGERY,4
33.31,06H,2018-10-01,19,387,D81005,NEWNHAM WALK SURGERY,4
1200.49,06H,2018-10-01,71,2111,D81007,PARK MEDICAL CENTRE,4
1137.3,06H,2018-10-01,119,2932,D81008,NORTH BRINK PRACTICE,4
3.28,06H,2018-10-01,4,84,D81009,SHELFORD MEDICAL PRACTICE,4
1223.32,06H,2018-10-01,140,3410,D81010,PRIORY FIELDS SURGERY,4
359.18,06H,2018-10-01,62,1929,D81011,CLARKSON SURGERY,4
603.83,06H,2018-10-01,112,2709,D81012,CORNFORD HOUSE SURGERY,4
163.02,06H,2018-10-01,28,681,D81013,TRUMPINGTON STREET MEDICAL PRACTICE,4
502.43,06H,2018-10-01,91,2031,D81014,STAPLOE MEDICAL CENTRE,4
159.68,06H,2018-10-01,20,594,D81015,PARSON DROVE SURGERY,4
130.84,06H,2018-10-01,60,1122,D81016,ARBURY ROAD SURGERY,4
104.42,06H,2018-10-01,23,424,D81017,MILL ROAD SURGERY,4
150.8,06H,2018-10-01,30,960,D81018,"ORCHARD SURGERY,MELBOURN",4
33.51,06H,2018-10-01,7,112,D81019,MINSTER MEDICAL PRACTICE,4
40.29,06H,2018-10-01,3,140,D81020,NENE VALLEY MEDICAL PRACTICE,4
481.09,06H,2018-10-01,51,1694,D81021,ST. GEORGE'S MEDICAL CENTRE,4
4713.69,06H,2018-10-01,402,11509,D81022,OCTAGON MEDICAL PRACTICE,4
786.79,06H,2018-10-01,74,1935,D81023,PASTON HEALTH CENTRE,4
637.14,06H,2018-10-01,61,1774,D81024,THOMAS WALKER,4
154.24,06H,2018-10-01,41,1010,D81025,CHERRY HINTON MEDICAL CENTRE,4
2728.24,06H,2018-10-01,229,6712,D81026,BOROUGHBURY MEDICAL CENTRE,4
107.34,06H,2018-10-01,24,814,D81027,WELLSIDE SURGERY,4
1085.27,06H,2018-10-01,100,3401,D81028,FIRS HOUSE SURGERY,4
777.99,06H,2018-10-01,59,1884,D81029,OLD FLETTON SURGERY,4
858.52,06H,2018-10-01,59,2312,D81030,CROMWELL PLACE SURGERY,4
709.05,06H,2018-10-01,66,1935,D81031,YAXLEY GROUP PRACTICE,4
520.07,06H,2018-10-01,91,2622,D81032,EATON SOCON HEALTH CENTRE,4
51.06,06H,2018-10-01,51,805,D81033,OVER SURGERY,4
628.63,06H,2018-10-01,127,3049,D81034,ST MARY'S SURGERY,4
425.42,06H,2018-10-01,72,1662,D81035,COMBERTON SURGERY,4
229.64,06H,2018-10-01,27,767,D81036,PRIORS FIELD SURGERY,4
11.25,06H,2018-10-01,9,280,D81037,BRIDGE STREET MEDICAL CENTRE,4
218.65,06H,2018-10-01,67,1183,D81038,KIMBOLTON MEDICAL CENTRE,4
82.82,06H,2018-10-01,16,282,D81040,CHURCH STREET HEALTH CENTRE,4
427.48,06H,2018-10-01,38,856,D81041,BOURN SURGERY,4
122.9,06H,2018-10-01,65,896,D81042,WATERBEACH SURGERY,4
1593.44,06H,2018-10-01,217,6594,D81043,GRANTA MEDICAL PRACTICES,4
1520.87,06H,2018-10-01,202,5635,D81044,NUFFIELD ROAD MEDICAL CENTRE,4
342.58,06H,2018-10-01,39,1188,D81045,BUCKDEN SURGERY,4
1756.7,06H,2018-10-01,124,3862,D81046,NEW QUEEN STREET SURGERY,4
387.15,06K,2018-10-01,57,1098,D81047,ASHWELL SURGERY,4
177.23,06H,2018-10-01,57,1435,D81049,SPINNEY SURGERY,4
408.78,06H,2018-10-01,51,1167,D81050,THE HICKS GROUP PRACTICE,4
139.97,06H,2018-10-01,30,897,D81051,BURWELL SURGERY,4
272.66,06H,2018-10-01,41,1047,D81052,CORNERSTONE PRACTICE,4
1260.5,06H,2018-10-01,64,2048,D81053,BRETTON MEDICAL PRACTICE,4
407.65,06H,2018-10-01,48,1644,D81054,RED HOUSE SURGERY,4
595.59,06H,2018-10-01,74,1988,D81055,BOTTISHAM MEDICAL PRACTICE,4
18.06,06H,2018-10-01,30,378,D81056,PETERSFIELD MEDICAL PRACTICE,4
672.03,06H,2018-10-01,124,2708,D81057,LAKESIDE HEALTHCARE ST NEOTS,4
299.38,06H,2018-10-01,46,1002,D81058,HARSTON SURGERY,4
246.06,06H,2018-10-01,62,1412,D81059,RAMSEY HEALTH CENTRE,4
238.23,06H,2018-10-01,52,924,D81060,MOAT HOUSE SURGERY,4
284.51,06H,2018-10-01,56,1788,D81061,GEORGE CLARE SURGERY,4
65.9,06H,2018-10-01,24,672,D81062,HADDENHAM SURGERY,4
485.23,06H,2018-10-01,36,1318,D81064,MERCHEFORD HOUSE,4
197.19,06H,2018-10-01,13,388,D81065,WELLAND MEDICAL,4
250.84,06H,2018-10-01,67,1221,D81066,QUEEN EDITH MEDICAL PRACTICE,4
49.74,06H,2018-10-01,16,252,D81070,WOODLANDS SURGERY,4
230.61,06H,2018-10-01,28,664,D81073,WESTWOOD CLINIC,4
67.97,06H,2018-10-01,3,86,D81074,NORTHCOTE HOUSE SURGERY,4
48.56,06H,2018-10-01,5,168,D81078,MAPLE SURGERY BAR HILL HEALTH CENTRE,4
389.67,06H,2018-10-01,18,566,D81081,GREAT STAUGHTON SURGERY,4
406.45,06H,2018-10-01,43,1432,D81082,ALMOND ROAD SURGERY,4
203.95,06H,2018-10-01,39,840,D81084,WILLINGHAM MEDICAL PRACTICE,4
248.6,06H,2018-10-01,45,783,D81085,PAPWORTH SURGERY,4
345.55,06H,2018-10-01,50,644,D81086,EAST BARNWELL HEALTH CENTRE,4
62.21,06H,2018-10-01,37,728,D81602,COTTENHAM SURGERY,4
208.02,06H,2018-10-01,23,638,D81603,RIVERSIDE PRACTICE,4
200.04,06H,2018-10-01,20,463,D81606,RIVERPORT MEDICAL PRACTICE,4
73.85,06H,2018-10-01,12,265,D81607,SWAVESEY SURGERY,4
567.38,06H,2018-10-01,96,1877,D81611,FENLAND GROUP PRACTICE,4
24.9,06H,2018-10-01,29,603,D81612,MILTON SURGERY,4
261.34,06H,2018-10-01,34,842,D81615,THORPE ROAD,4
219.75,06H,2018-10-01,25,469,D81618,AILSWORTH MEDICAL CENTRE,4
281.9,06H,2018-10-01,20,736,D81619,PARKHALL SURGERY,4
199.22,06H,2018-10-01,32,873,D81622,TRINITY SURGERY,4
190.77,06H,2018-10-01,38,662,D81623,OLD EXCHANGE SURGERY,4
96.49,06H,2018-10-01,10,340,D81624,DOGSTHORPE MEDICAL CENTRE,4
714.77,06H,2018-10-01,70,1281,D81625,THISTLEMOOR MEDICAL CENTRE,4
240.96,06H,2018-10-01,29,694,D81629,BUSHFIELD,4
699.25,06H,2018-10-01,71,2319,D81630,HAMPTON HEALTH,4
205.24,06H,2018-10-01,26,671,D81631,CENTRAL MEDICAL CENTRE,4
352.86,06H,2018-10-01,32,881,D81633,ACORN SURGERY,4
63.81,06H,2018-10-01,15,224,D81637,MONKFIELD MEDICAL PRACTICE,4
83.84,06H,2018-10-01,8,280,D81645,THE GRANGE MEDICAL CENTRE,4
718.13,06V,2018-10-01,87,1775,D82001,HOLT MEDICAL PRACTICE,4
116.33,06Y,2018-10-01,27,702,D82002,GROVE SURGERY,4
1227.97,06M,2018-10-01,186,5644,D82003,BEACHES MEDICAL CENTRE,4
865.51,06V,2018-10-01,96,2578,D82004,CROMER GROUP PRACTICE,4
456.04,06V,2018-10-01,70,2116,D82005,SHERINGHAM MEDICAL PRACTICE,4
294.37,06Y,2018-10-01,49,1123,D82006,CHET VALLEY MEDICAL PRACTICE,4
634.21,06M,2018-10-01,127,3161,D82007,EAST NORFOLK MEDICAL PRACTICE,4
54.68,06W,2018-10-01,39,749,D82008,ST STEPHENS GATE MEDICAL PARTNERSHIP,4
158.69,06V,2018-10-01,25,704,D82009,STALHAM STAITHE SURGERY,4
248.35,07J,2018-10-01,31,926,D82010,GRIMSTON MEDICAL CENTRE,4
875.8,06W,2018-10-01,109,3603,D82011,CASTLE PARTNERSHIP,4
621.87,06W,2018-10-01,76,2001,D82012,MAGDALEN MEDICAL PRACTICE,4
216.22,06W,2018-10-01,41,1039,D82013,OLD CATTON MEDICAL PRACTICE,4
425.84,07J,2018-10-01,73,1862,D82015,BRIDGE STREET SURGERY,4
697.63,06V,2018-10-01,96,2111,D82016,MARKET SURGERY,4
330.65,06W,2018-10-01,39,1073,D82017,TRINITY & BOWTHORPE MEDICAL PRACTICE,4
248.3,06W,2018-10-01,42,1680,D82018,HELLESDON MEDICAL PRACTICE,4
322.05,06M,2018-10-01,71,2208,D82019,THE MILLWOOD PARTNERSHIP,4
341.26,06Y,2018-10-01,128,2077,D82020,ORCHARD SURGERY,4
165.75,06Y,2018-10-01,27,774,D82022,LAWNS PRACTICE,4
97.92,06W,2018-10-01,36,1176,D82023,ROUNDWELL MEDICAL CENTRE,4
389.22,06W,2018-10-01,33,1280,D82024,TAVERHAM PARTNERSHIP,4
591.5,06V,2018-10-01,110,2332,D82025,HOVETON & WROXHAM MEDICAL CENTRE,4
443.59,06W,2018-10-01,30,1145,D82026,LAKENHAM SURGERY,4
658.69,07J,2018-10-01,93,2674,D82027,HEACHAM GROUP PRACTICE,4
528.22,06V,2018-10-01,47,1408,D82028,LUDHAM AND STALHAM GREEN SURGERIES,4
357.9,06V,2018-10-01,163,3328,D82029,DRAYTON MEDICAL PRACTICE,4
404.32,06V,2018-10-01,31,789,D82030,REEPHAM & AYLSHAM MEDICAL PRACTICE,4
397.0,06Y,2018-10-01,51,1680,D82031,PARISH FIELDS PRACTICE,4
731.48,06V,2018-10-01,89,2088,D82032,BRUNDALL MEDICAL PARTNERSHIP,4
687.48,06Y,2018-10-01,89,2623,D82034,ATTLEBOROUGH SURGERY,4
266.15,07J,2018-10-01,45,1014,D82035,UPWELL HEALTH CENTRE,4
153.98,06Y,2018-10-01,38,639,D82036,OLD MILL AND MILLGATES MEDICAL PRACTICE,4
586.29,06Y,2018-10-01,61,1164,D82037,LONG STRATTON MEDICAL PARTNERSHIP,4
176.61,06V,2018-10-01,34,854,D82038,WELLS HEALTH CENTRE,4
304.47,06Y,2018-10-01,43,1098,D82039,MATTISHALL SURGERY,4
166.35,06W,2018-10-01,28,568,D82040,WENSUM VALLEY MEDICAL PRACTICE,4
630.6,06Y,2018-10-01,44,1374,D82041,SCHOOL LANE SURGERY,4
376.76,06Y,2018-10-01,24,858,D82042,E HARLING & KENNINGHALL MEDICAL PRACTICE,4
242.64,07J,2018-10-01,44,965,D82043,WATLINGTON MEDICAL CENTRE,4
1501.05,07J,2018-10-01,269,7004,D82044,VIDA HEALTHCARE,4
826.33,06Y,2018-10-01,71,2584,D82045,WYMONDHAM MEDICAL PARTNERSHIP,4
63.71,06Y,2018-10-01,38,660,D82046,CHURCH HILL SURGERY,4
258.05,06W,2018-10-01,22,485,D82047,OAK STREET MEDICAL PRACT.,4
1071.39,06W,2018-10-01,111,2553,D82048,THORPEWOOD MEDICAL GROUP,4
243.46,07J,2018-10-01,25,397,D82049,LITCHAM HEALTH CENTRE,4
965.19,06Y,2018-10-01,67,1995,D82050,THEATRE ROYAL SURGERY,4
752.81,07J,2018-10-01,87,2802,D82051,ST JAMES MEDICAL PRACTICE,4
289.45,06V,2018-10-01,58,1283,D82053,MUNDESLEY MEDICAL CENTRE,4
1030.33,06V,2018-10-01,84,2474,D82054,FAKENHAM MEDICAL PRACTICE,4
619.86,06Y,2018-10-01,75,1854,D82056,ELMHAM SURGERY,4
743.88,07J,2018-10-01,68,2203,D82057,CAMPINGLAND SURGERY,4
326.3,06M,2018-10-01,117,3166,D82058,COASTAL VILLAGES PRACTICE,4
354.14,06V,2018-10-01,58,1871,D82059,BIRCHWOOD MEDICAL PRACTICE,4
363.07,06W,2018-10-01,47,1227,D82060,BACON ROAD MEDICAL CENTRE,4
400.47,06V,2018-10-01,79,1584,D82062,COLTISHALL MEDICAL PRACTICE,4
932.81,06Y,2018-10-01,86,2634,D82063,WATTON MEDICAL PRACTICE,4
564.26,06Y,2018-10-01,83,2403,D82064,HUMBLEYARD PRACTICE,4
578.8,07J,2018-10-01,52,1448,D82065,MANOR FARM MEDICAL CENTRE,4
425.66,06V,2018-10-01,66,1838,D82066,PASTON SURGERY,4
86.78,06M,2018-10-01,39,1246,D82067,THE PARK SURGERY,4
656.11,07J,2018-10-01,59,1610,D82068,HOWDALE SURGERY,4
292.12,06W,2018-10-01,21,988,D82069,NEWMARKET ROAD SURGERY,4
444.76,07J,2018-10-01,64,1607,D82070,GREAT MASSINGHAM SURGERY,4
372.37,06W,2018-10-01,68,1928,D82071,EAST NORWICH MEDICAL PARTNERSHIP,4
131.03,07J,2018-10-01,46,720,D82072,BURNHAM SURGERY,4
