actual_cost,ccg,date,items,quantity,row_id,row_name,setting
278.84,04Q,2018-07-01,87,1307,C83020,CAYTHORPE & ANCASTER MEDICAL PRACTICE,4
466.49,99D,2018-07-01,125,1589,C83022,MUNRO MEDICAL CENTRE,4
1036.64,04Q,2018-07-01,157,2688,C83023,SLEAFORD MEDICAL GROUP,4
80.07,04Q,2018-07-01,1,56,C83024,THE GLENSIDE COUNTRY PRACTICE,4
691.09,04D,2018-07-01,84,1841,C83025,RICHMOND MEDICAL CENTRE,4
1898.39,99D,2018-07-01,136,3755,C83026,THE DEEPINGS PRACTICE,4
678.37,03T,2018-07-01,97,1650,C83027,HORNCASTLE MEDICAL GROUP,4
166.07,03T,2018-07-01,19,450,C83028,HOLBEACH MEDICAL CENTRE,4
182.62,04D,2018-07-01,51,894,C83029,BRANSTON & HEIGHINGTON FAMILY PRACTICE,4
442.54,04Q,2018-07-01,72,1184,C83030,BILLINGHAY MEDICAL PRACTICE,4
524.73,04D,2018-07-01,207,2967,C83031,NETTLEHAM MEDICAL PRACTICE,4
450.88,03T,2018-07-01,53,1704,C83032,MERTON LODGE SURGERY,4
83.63,04D,2018-07-01,19,301,C83033,HIBALDSTOW MEDICAL PRACTICE,4
419.22,99D,2018-07-01,73,2118,C83035,HEREWARD MEDICAL CENTRE,4
231.16,99D,2018-07-01,65,690,C83036,GOSBERTON MEDICAL CENTRE,4
249.87,04D,2018-07-01,68,1077,C83037,WELTON FAMILY HEALTH CENTRE,4
507.44,04D,2018-07-01,70,1957,C83038,THE GLEBE PRACTICE,4
115.08,99D,2018-07-01,20,340,C83039,MOULTON MEDICAL CENTRE,4
509.82,04Q,2018-07-01,178,2788,C83040,ST. PETERS HILL SURGERY,4
505.49,04D,2018-07-01,84,1659,C83041,THE WOODLAND MEDICAL PRACTICE,4
167.36,03T,2018-07-01,24,601,C83042,MARSH MEDICAL PRACTICE,4
272.16,03T,2018-07-01,105,2090,C83043,MARKET RASEN SURGERY,4
253.28,04D,2018-07-01,93,1707,C83044,CASKGATE STREET SURGERY,4
709.23,03T,2018-07-01,89,2938,C83045,HAWTHORN MEDICAL PRACTICE,4
86.64,04D,2018-07-01,52,679,C83046,THE HEATH SURGERY,4
51.14,03T,2018-07-01,2,60,C83047,WESTSIDE SURGERY,4
431.72,04Q,2018-07-01,56,1930,C83048,ST. JOHNS MEDICAL CENTRE,4
463.04,03T,2018-07-01,92,1611,C83049,DR SINHA & PARTNERS,4
284.71,04D,2018-07-01,35,747,C83051,ABBEY MEDICAL PRACTICE,4
43.17,04D,2018-07-01,22,448,C83052,THE INGHAM SURGERY,4
6.39,04Q,2018-07-01,6,196,C83053,COLSTERWORTH SURGERY,4
774.95,99D,2018-07-01,61,1833,C83054,BOURNE GALLETLY PRACTICE TEAM,4
276.45,03T,2018-07-01,21,534,C83055,STICKNEY SURGERY,4
1014.47,03T,2018-07-01,177,3611,C83056,EAST LINDSEY MEDICAL GROUP,4
262.97,03T,2018-07-01,35,647,C83057,KIRTON MEDICAL CENTRE,4
425.0,04D,2018-07-01,102,1529,C83058,WASHINGBOROUGH SURGERY,4
292.01,03T,2018-07-01,41,1268,C83059,GREYFRIARS SURGERY,4
443.43,03T,2018-07-01,25,846,C83060,THE SIDINGS MEDICAL PRACTICE,4
688.16,03T,2018-07-01,97,1824,C83061,NORTH THORESBY SURGERY,4
328.05,04D,2018-07-01,36,930,C83062,CHURCH WALK SURGERY,4
369.89,99D,2018-07-01,84,1465,C83063,LONG SUTTON MEDICAL CTR.,4
1348.01,03T,2018-07-01,210,3751,C83064,MARISCO MEDICAL PRACTICE,4
492.64,99D,2018-07-01,38,828,C83065,LITTLEBURY MEDICAL CENTRE,4
57.83,04Q,2018-07-01,21,616,C83067,DR LONGFIELD AND PARTNERS,4
303.73,04D,2018-07-01,71,1381,C83071,NEWARK ROAD SURGERY,4
504.32,04D,2018-07-01,104,2102,C83072,MINSTER MEDICAL PRACTICE,4
143.43,04D,2018-07-01,37,637,C83073,CLIFF HOUSE MEDICAL PRACTICE,4
273.59,04D,2018-07-01,45,615,C83074,WILLINGHAM-BY-STOW SURGERY,4
183.28,04Q,2018-07-01,43,1182,C83075,VINE STREET SURGERY,4
671.5,04D,2018-07-01,98,2450,C83078,BRANT ROAD & SPRINGCLIFFE SURGERY,4
49.65,04D,2018-07-01,35,562,C83079,GLEBE PARK SURGERY,4
32.86,04Q,2018-07-01,26,812,C83080,THE HARROWBY LANE SURGERY,4
375.9,04D,2018-07-01,101,1997,C83082,BIRCHWOOD MEDICAL PRACTICE,4
406.9,03T,2018-07-01,38,1126,C83083,THE NEW CONINGSBY SURGERY,4
1113.32,03T,2018-07-01,89,1749,C83085,JAMES STREET FAMILY PRACTICE,4
180.86,04D,2018-07-01,56,797,C83611,THE BASSINGHAM SURGERY,4
313.78,03T,2018-07-01,53,955,C83613,CAISTOR HEALTH CENTRE,4
128.07,99D,2018-07-01,23,562,C83614,SUTTERTON SURGERY,4
273.38,99D,2018-07-01,26,745,C83617,ABBEYVIEW SURGERY,4
98.29,04D,2018-07-01,34,477,C83626,BRAYFORD MEDICAL PRACTICE,4
56.38,04Q,2018-07-01,4,140,C83628,WOOLSTHORPE SURGERY,4
11.01,99D,2018-07-01,12,161,C83631,THE SPALDING GP SURGERY,4
775.33,03T,2018-07-01,51,1120,C83634,TASBURGH LODGE SURGERY,4
624.87,03T,2018-07-01,56,1484,C83635,WOODHALL SPA NEW SURGERY,4
460.07,04D,2018-07-01,42,1097,C83637,CROSSROADS MEDICAL PRACTICE,4
253.56,04D,2018-07-01,60,911,C83641,TRENT VALLEY SURGERY,4
38.35,03T,2018-07-01,29,294,C83643,BINBROOK SURGERY,4
3.55,04Q,2018-07-01,5,140,C83649,MARKET CROSS SURGERY,4
571.47,03T,2018-07-01,64,1127,C83650,THE WRAGBY SURGERY,4
26.0,04Q,2018-07-01,21,282,C83653,STACKYARD AND WOOLSTHORPE SURGERY,4
1055.37,02Q,2018-07-01,129,3761,C84001,LARWOOD SURGERY,4
21.53,04K,2018-07-01,12,364,C84004,ST ALBANS MEDICAL CENTRE,4
441.1,04N,2018-07-01,89,2649,C84005,EAST LEAKE MEDICAL GROUP,4
204.58,02Q,2018-07-01,20,618,C84008,TUXFORD MEDICAL CENTRE,4
367.81,04H,2018-07-01,49,1661,C84009,BARNBY GATE SURGERY,4
320.24,04L,2018-07-01,40,1322,C84010,TRENTSIDE MEDICAL GROUP,4
118.36,04K,2018-07-01,25,992,C84011,ELMSWOOD SURGERY,4
517.46,04E,2018-07-01,79,2594,C84012,WILLOWBROOK MEDICAL PRACTICE,4
641.89,02Q,2018-07-01,64,1874,C84013,KINGFISHER FAMILY PRACTICE,4
332.01,04E,2018-07-01,53,1746,C84014,WOODLANDS MEDICAL PRACTICE,4
370.86,04E,2018-07-01,111,1983,C84016,OAKWOOD SURGERY,4
818.67,04N,2018-07-01,140,3640,C84017,BELVOIR HEALTH GROUP,4
550.69,04K,2018-07-01,43,1552,C84018,FAMILY MEDICAL CENTRE (SOOD),4
491.3,04H,2018-07-01,48,1518,C84019,FOUNTAIN MEDICAL CENTRE,4
73.77,04E,2018-07-01,22,644,C84020,CHURCHSIDE MEDICAL PRACTICE,4
521.85,04H,2018-07-01,44,1505,C84021,MIDDLETON LODGE PRACTICE,4
29.38,04K,2018-07-01,2,86,C84023,THE UNIV OF NOTTINGHAM HEALTH SERV,4
1022.39,02Q,2018-07-01,96,3035,C84024,NEWGATE MEDICAL GROUP,4
343.1,04N,2018-07-01,50,1439,C84025,EAST BRIDGFORD MED CENTRE,4
120.37,04L,2018-07-01,38,1094,C84026,STENHOUSE MEDICAL CENTRE,4
144.35,04N,2018-07-01,35,1036,C84028,THE RUDDINGTON MED CENTRE,4
182.99,04H,2018-07-01,45,1437,C84029,LOMBARD MEDICAL CENTRE,4
569.58,04M,2018-07-01,51,1754,C84030,THE OAKS MEDICAL CENTRE,4
20.81,04E,2018-07-01,4,114,C84031,ST PETERS MEDICAL PRACTICE,4
543.31,04M,2018-07-01,115,2824,C84032,EASTWOOD PRIMARY CARE CENTRE,4
383.6,04L,2018-07-01,36,1478,C84033,WESTDALE LANE SURGERY,4
506.32,04K,2018-07-01,26,855,C84034,CHURCHFIELDS MEDICAL PRACTICE,4
609.53,02Q,2018-07-01,60,1818,C84035,CROWN HOUSE SURGERY,4
785.81,04E,2018-07-01,129,1928,C84036,FOREST MEDICAL,4
145.63,04H,2018-07-01,45,1316,C84037,ABBEY MEDICAL GROUP,4
275.61,04K,2018-07-01,22,871,C84039,DERBY ROAD HEALTH CENTRE,4
43.17,04M,2018-07-01,22,842,C84042,SAXON CROSS SURGERY,4
360.58,04K,2018-07-01,29,894,C84043,LEEN VIEW SURGERY,4
307.15,04K,2018-07-01,34,1300,C84044,DEER PARK FAMILY MEDICAL PRACTICE,4
491.64,04H,2018-07-01,48,1540,C84045,COLLINGHAM MEDICAL CENTRE,4
238.11,04K,2018-07-01,41,1211,C84046,CLIFTON MEDICAL PRACTICE,4
260.47,04L,2018-07-01,27,926,C84047,THE CALVERTON PRACTICE,4
662.82,04N,2018-07-01,77,2414,C84048,KEYWORTH MEDICAL PRACTICE,4
663.84,04H,2018-07-01,159,2927,C84049,SOUTHWELL MEDICAL CENTRE,4
561.51,04E,2018-07-01,111,3399,C84051,ORCHARD MEDICAL PRACTICE,4
367.31,04L,2018-07-01,43,1209,C84053,TORKARD HILL MEDICAL CTRE,4
319.21,04L,2018-07-01,44,1182,C84055,HIGHCROFT SURGERY,4
41.73,04E,2018-07-01,8,172,C84057,PLEASLEY SURGERY,4
408.16,04H,2018-07-01,85,2001,C84059,SHERWOOD MEDICAL PARTNERSHIP,4
398.11,04K,2018-07-01,27,736,C84060,RIVERGREEN MEDICAL CENTRE,4
241.09,04E,2018-07-01,23,663,C84061,KING'S MEDICAL CENTRE,4
198.11,04K,2018-07-01,33,815,C84063,GREENDALE PRIMARY CARE CENTRE,4
216.38,04K,2018-07-01,30,946,C84064,PARKSIDE MEDICAL CENTRE,4
274.01,04M,2018-07-01,45,1227,C84065,ABBEY MEDICAL CENTRE,4
157.16,04L,2018-07-01,28,882,C84066,DAYBROOK MEDICAL PRACTICE,4
200.99,04E,2018-07-01,37,1141,C84067,ASHFIELD HOUSE (ANNESLEY),4
310.02,04E,2018-07-01,49,1417,C84069,ROUNDWOOD SURGERY,4
148.13,04K,2018-07-01,21,826,C84072,THE WELLSPRING SURGERY,4
70.46,04E,2018-07-01,34,457,C84074,FAMILY MEDICAL CENTRE (KIRKBY),4
142.53,04E,2018-07-01,15,426,C84076,KIRKBY HEALTH CENTRE,4
124.54,04E,2018-07-01,27,742,C84077,BRIERLEY PARK MEDICAL CENTRE,4
345.7,04K,2018-07-01,65,1527,C84078,HUCKNALL ROAD MEDICAL CENTRE,4
244.96,04M,2018-07-01,56,1653,C84080,THE MANOR SURGERY,4
188.32,04K,2018-07-01,20,483,C84081,JOHN RYLE MEDICAL PRACTICE,4
122.94,04N,2018-07-01,51,1436,C84084,RADCLIFFE-ON-TRENT. HEALTH CENTRE,4
349.14,04K,2018-07-01,29,1203,C84085,VICTORIA AND MAPPERLEY PRACTICE,4
427.66,04N,2018-07-01,82,1986,C84086,ST GEORGES MED PRACTICE,4
235.9,04H,2018-07-01,27,779,C84087,RAINWORTH HEALTH CENTRE,4
281.65,04N,2018-07-01,27,962,C84090,MUSTERS MEDICAL PRACTICE,4
97.96,04K,2018-07-01,23,581,C84091,ASPLEY MEDICAL CENTRE,4
61.06,04K,2018-07-01,8,280,C84092,BRIDGEWAY PRACTICE,4
711.18,02Q,2018-07-01,104,2135,C84094,RIVERSIDE HEALTH CENTRE,4
57.96,04L,2018-07-01,24,756,C84095,OAKENHALL MEDICAL PRACT,4
115.37,04K,2018-07-01,7,217,C84096,RADFORD HEALTH CENTRE (N PHILLIPS),4
111.08,02Q,2018-07-01,13,378,C84101,BAWTRY AND BLYTH MEDICAL,4
48.18,04K,2018-07-01,6,276,C84103,THE FOREST PRACTICE,4
3.15,04K,2018-07-01,2,70,C84104,GREENFIELDS MEDICAL CENTRE (SHARMA OP),4
110.06,04K,2018-07-01,10,324,C84105,FAIRFIELDS PRACTICE,4
276.17,04E,2018-07-01,75,1690,C84106,MILLVIEW SURGERY,4
39.61,04M,2018-07-01,12,506,C84107,THE LINDEN MEDICAL GROUP,4
53.37,04M,2018-07-01,23,700,C84112,BRAMCOTE SURGERY,4
506.19,04H,2018-07-01,32,1060,C84113,MAJOR OAK MEDICAL PRACTICE,4
535.86,04E,2018-07-01,48,1750,C84114,SKEGBY FAMILY MEDICAL CENTRE,4
36.15,04L,2018-07-01,19,590,C84115,PLAINS VIEW SURGERY,4
145.28,04K,2018-07-01,23,531,C84116,MELBOURNE PARK MEDICAL CENTRE,4
10.33,04K,2018-07-01,8,336,C84117,RADFORD MEDICAL PRACTICE (KAUR),4
247.05,04M,2018-07-01,73,2348,C84120,CHILWELL VALLEY AND MEADOWS PRACTICE,4
381.87,04K,2018-07-01,20,615,C84122,WOLLATON PARK MEDICAL CENTRE,4
104.07,04H,2018-07-01,14,394,C84123,BILSTHORPE SURGERY,4
790.97,04L,2018-07-01,63,1950,C84124,WHYBURN MEDICAL PRACTICE,4
103.86,04E,2018-07-01,23,595,C84127,RIVERBANK MEDICAL SERVICES,4
275.19,04K,2018-07-01,26,847,C84129,RISE PARK SURGERY,4
87.51,04M,2018-07-01,31,816,C84131,NEWTHORPE MEDICAL PRACTICE,4
33.93,04L,2018-07-01,12,282,C84133,PEACOCK HEALTHCARE,4
56.31,04K,2018-07-01,6,210,C84135,QUEENS BOWER SURGERY,4
4.76,04K,2018-07-01,6,168,C84136,ST. LUKE'S SURGERY,4
0.6,04K,2018-07-01,1,28,C84138,SPRINGFIELD MEDICAL CENTRE,4
16.17,04E,2018-07-01,16,504,C84140,LOWMOOR ROAD SURGERY,4
76.7,04E,2018-07-01,21,567,C84142,SELSTON SURGERY,4
75.14,04K,2018-07-01,12,504,C84144,MEADOWS HEALTH CENTRE (LARNER),4
35.84,04L,2018-07-01,8,224,C84150,UNITY SURGERY,4
0.6,04K,2018-07-01,1,28,C84151,THE MEDICAL CENTRE (IRFAN),4
94.83,04K,2018-07-01,3,116,C84602,MAPPERLEY PARK MEDICAL CENTRE,4
470.7,04N,2018-07-01,76,2384,C84605,CASTLE HEALTHCARE PRACTICE,4
115.21,04L,2018-07-01,13,280,C84613,THE JUBILEE PRACTICE,4
34.76,04K,2018-07-01,8,226,C84619,TUDOR HOUSE MEDICAL PRACTICE,4
98.51,04N,2018-07-01,16,364,C84621,WEST BRIDGFORD MEDICAL CENTRE,4
10.64,04M,2018-07-01,22,385,C84624,HAMA MEDICAL CENTRE,4
64.03,04K,2018-07-01,10,372,C84628,SHERWOOD RISE MEDICAL CENTRE,4
241.28,04E,2018-07-01,20,406,C84629,"HEALTH CARE COMPLEX, KIRKBY",4
195.14,04E,2018-07-01,32,1076,C84637,SANDY LANE SURGERY,4
56.68,04L,2018-07-01,32,644,C84646,THE IVY MEDICAL GROUP,4
3.14,04K,2018-07-01,5,140,C84647,BILBOROUGH SURGERY,4
7.94,04K,2018-07-01,7,210,C84650,BOULEVARD MEDICAL CENTRE,4
111.2,04E,2018-07-01,38,585,C84654,JACKSDALE MEDICAL CENTRE,4
18.07,04H,2018-07-01,15,504,C84656,HILL VIEW SURGERY,4
206.13,04E,2018-07-01,60,1157,C84658,MEDEN MEDICAL SERVICES,4
75.4,04H,2018-07-01,15,350,C84660,HOUNSFIELD SURGERY,4
31.78,04K,2018-07-01,13,370,C84664,WELBECK SURGERY,4
76.56,04M,2018-07-01,27,560,C84667,GILTBROOK SURGERY,4
0.86,04K,2018-07-01,2,35,C84672,THE DALE SURGERY,4
125.13,04K,2018-07-01,7,196,C84676,GREENFIELDS MEDICAL CENTRE (YVS RAO),4
94.31,04E,2018-07-01,11,308,C84679,ACORN MEDICAL PRACTICE,4
2.09,04K,2018-07-01,2,56,C84680,RHR MEDICAL CENTRE,4
5.85,04K,2018-07-01,5,224,C84682,SHERRINGTON PARK MEDICAL PRACTICE,4
147.51,04K,2018-07-01,42,1012,C84683,THE WINDMILL PRACTICE,4
222.5,04K,2018-07-01,26,912,C84688,BILBOROUGH MEDICAL CENTRE,4
58.88,04K,2018-07-01,6,170,C84691,HIGHGREEN PRACTICE (KHAN),4
612.97,02Q,2018-07-01,38,371,C84692,NORTH LEVERTON SURGERY,4
177.89,04K,2018-07-01,23,830,C84693,BAKERSFIELD MEDICAL CENTRE,4
166.44,04K,2018-07-01,4,196,C84694,LIME TREE SURGERY,4
14.54,04K,2018-07-01,21,448,C84695,THE ALICE MEDICAL CENTRE,4
411.85,04L,2018-07-01,20,746,C84696,WEST OAK SURGERY,4
8.83,04K,2018-07-01,8,252,C84698,STRELLEY HEALTH CENTRE (COCKRILL),4
51.77,04N,2018-07-01,17,504,C84703,THE GAMSTON MEDICAL CTR.,4
20.4,04K,2018-07-01,18,505,C84704,BEECHDALE SURGERY,4
30.25,04M,2018-07-01,58,767,C84705,HICKINGS LANE MEDICAL CTR,4
65.4,04L,2018-07-01,17,644,C84709,PARK HOUSE MEDICAL CENTRE,4
79.62,04E,2018-07-01,11,310,C84710,BULL FARM PRIMARY CARE RESOURCE CENTRE,4
32.26,04E,2018-07-01,3,84,C84712,ASHFIELD MEDICAL CENTRE,4
2.09,04K,2018-07-01,2,56,C84717,RIVERLYN MEDICAL CENTRE,4
11.85,02P,2018-07-01,13,378,C85001,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE,4
309.71,02P,2018-07-01,140,2101,C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,4
382.54,02P,2018-07-01,136,1932,C85004,PENISTONE GROUP PMS PRACTICE,4
221.26,02P,2018-07-01,42,1184,C85005,ROYSTON GROUP PRACTICE,4
206.98,02P,2018-07-01,52,891,C85006,WOODLAND DRIVE MEDICAL CENTRE,4
1060.33,02P,2018-07-01,135,2591,C85007,THE DOVE VALLEY PMS PRACTICE,4
333.58,02P,2018-07-01,85,1725,C85008,WALDERSLADE SURGERY,4
375.76,02P,2018-07-01,44,1151,C85009,THE KAKOTY PRACTICE,4
915.64,02P,2018-07-01,191,2882,C85010,HILL BROW SURGERY PMS PRACTICE,4
259.37,02P,2018-07-01,128,1405,C85013,WOMBWELL GMS PRACTICE,4
462.43,02P,2018-07-01,93,1553,C85014,THE ROSE TREE PMS PRACTICE,4
181.04,02P,2018-07-01,123,1351,C85016,DR MELLOR & PARTNERS,4
617.87,02P,2018-07-01,150,2245,C85017,BURLEIGH MEDICAL CENTRE,4
165.86,02P,2018-07-01,60,791,C85018,GRIMETHORPE SURGERY,4
16.09,02P,2018-07-01,34,406,C85019,THE GROVE MEDICAL PRACTICE,4
464.88,02P,2018-07-01,132,2019,C85020,HUDDERSFIELD ROAD SURGERY,4
226.25,02P,2018-07-01,94,1575,C85022,HOYLAND MEDICAL PRACTICE,4
605.49,02P,2018-07-01,51,1662,C85023,HOLLYGREEN PRACTICE,4
128.87,02P,2018-07-01,31,702,C85024,HIGH STREET PRACTICE,4
246.24,02P,2018-07-01,31,769,C85026,APOLLO COURT MEDICAL CENTRE,4
21.1,02P,2018-07-01,36,469,C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,4
97.85,02P,2018-07-01,116,1463,C85030,WOMBWELL MEDICAL CENTRE PRACTICE,4
269.04,02P,2018-07-01,104,1495,C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,4
16.1,02P,2018-07-01,41,406,C85614,DARTON HEALTH CENTRE PRACTICE,4
31.73,02P,2018-07-01,30,338,C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,4
91.02,02P,2018-07-01,55,471,C85622,MONK BRETTON HEALTH CENTRE PRACTICE,4
2.23,02P,2018-07-01,4,49,C85623,KINGSWELL SURGERY PMS PRACTICE,4
20.57,02P,2018-07-01,4,126,C85628,CAXTON HOUSE SURGERY,4
572.65,02X,2018-07-01,77,1957,C86001,GREAT NORTH MEDICAL GROUP,4
420.35,02X,2018-07-01,20,937,C86002,THE RANSOME PRACTICE,4
288.46,02X,2018-07-01,48,1694,C86003,HATFIELD HEALTH CENTRE,4
183.63,02X,2018-07-01,18,387,C86005,MEXBOROUGH HEALTH CENTRE,4
217.9,02X,2018-07-01,22,644,C86006,REGENT SQUARE GROUP PRACTICE,4
788.88,02X,2018-07-01,47,1328,C86007,THE BURNS PRACTICE,4
241.77,02X,2018-07-01,23,640,C86009,THE MAYFLOWER MEDICAL PRACTICE,4
483.55,02X,2018-07-01,50,1394,C86011,MOUNT GROUP PRACTICE,4
216.86,02X,2018-07-01,27,868,C86012,THE OAKWOOD SURGERY,4
292.43,02X,2018-07-01,39,895,C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,4
52.03,02X,2018-07-01,24,672,C86015,THE ROSSINGTON PRACTICE,4
80.76,02X,2018-07-01,23,704,C86016,THE LAKESIDE PRACTICE,4
500.88,02X,2018-07-01,34,1210,C86017,KINGTHORNE GROUP PRACTICE,4
154.91,02X,2018-07-01,27,882,C86018,NORTHFIELD SURGERY,4
470.81,02X,2018-07-01,55,1562,C86019,THE SCOTT PRACTICE,4
299.31,02X,2018-07-01,27,793,C86020,ST. JOHNS GROUP PRACTICE,4
198.92,02X,2018-07-01,28,861,C86021,WHITE HOUSE FARM MEDICAL CENTRE,4
355.04,02X,2018-07-01,34,1539,C86022,THE SANDRINGHAM PRACTICE,4
290.4,02X,2018-07-01,25,760,C86023,BENTLEY SURGERY,4
334.61,02X,2018-07-01,37,1206,C86024,CONISBROUGH GROUP PRACTICE,4
74.27,02X,2018-07-01,12,338,C86025,FRANCES STREET MEDICAL CENTRE,4
78.75,02X,2018-07-01,22,469,C86026,EDLINGTON HEALTH CENTRE PRACTICE,4
599.95,02X,2018-07-01,61,2056,C86029,ST VINCENT MEDICAL CENTRE,4
100.86,02X,2018-07-01,20,294,C86032,SCAWSBY HEALTH CENTRE PRACTICE,4
237.19,02X,2018-07-01,19,482,C86033,THE NAYAR PRACTICE,4
134.83,02X,2018-07-01,39,541,C86034,THE NEW SURGERY,4
602.63,02X,2018-07-01,41,1299,C86037,FIELD ROAD SURGERY,4
274.64,02X,2018-07-01,36,949,C86038,PETERSGATE MEDICAL CENTRE,4
218.41,02X,2018-07-01,30,985,C86039,THE VILLAGE PRACTICE,4
232.7,02X,2018-07-01,13,472,C86605,ASKERN MEDICAL PRACTICE,4
40.82,02X,2018-07-01,6,168,C86606,BARNBURGH SURGERY,4
111.13,02X,2018-07-01,2,56,C86609,THE VILLAGE GROUP PRACTICE,4
167.64,02X,2018-07-01,19,549,C86611,DUNSVILLE MEDICAL CENTRE,4
185.84,02X,2018-07-01,19,494,C86613,THE NELSON PRACTICE,4
93.37,02X,2018-07-01,24,702,C86614,THORNE MOOR MEDICAL PRACTICE,4
1.34,02X,2018-07-01,1,28,C86616,DENABY MEDICAL PRACTICE,4
72.31,02X,2018-07-01,24,571,C86621,WEST END CLINIC,4
0.75,02X,2018-07-01,1,28,C86623,DR ME SHEIKH'S PRACTICE,4
41.07,02X,2018-07-01,4,112,C86625,CONISBROUGH MEDICAL PRACTICE,4
7.44,02X,2018-07-01,5,168,C86626,PARK VIEW SURGERY,4
1542.84,03L,2018-07-01,216,6559,C87002,DINNINGTON GROUP PRACTICE,4
536.36,03L,2018-07-01,39,1170,C87003,WOODSTOCK BOWER GROUP PRACTICE,4
556.24,03L,2018-07-01,83,1824,C87004,KIVETON PARK MEDICAL PRACTICE,4
1044.63,03L,2018-07-01,140,4730,C87005,ST ANN'S MEDICAL CENTRE,4
395.19,03L,2018-07-01,123,2159,C87006,THE MAGNA GROUP PRACTICE,4
974.47,03L,2018-07-01,163,3881,C87007,STAG MEDICAL CENTRE,4
517.85,03L,2018-07-01,95,2963,C87008,SWALLOWNEST HEALTH CENTRE,4
607.48,03L,2018-07-01,81,1829,C87009,BRINSWORTH MEDICAL CENTRE,4
162.57,03L,2018-07-01,16,562,C87010,YORK ROAD SURGERY,4
1056.28,03L,2018-07-01,141,4330,C87012,BROOM LANE MEDICAL CENTRE,4
154.76,03L,2018-07-01,39,574,C87013,PARKGATE MEDICAL CENTRE,4
229.52,03L,2018-07-01,25,742,C87014,TREETON MEDICAL CENTRE,4
164.87,03L,2018-07-01,49,1408,C87015,WICKERSLEY HEALTH CENTRE,4
988.31,03L,2018-07-01,82,2262,C87016,MORTHEN ROAD SURGERY,4
914.4,03L,2018-07-01,76,2468,C87017,CLIFTON MEDICAL CENTRE,4
363.6,03L,2018-07-01,54,1394,C87018,HIGH STREET SURGERY,4
215.04,03L,2018-07-01,43,1222,C87020,GREENSIDE SURGERY,4
427.09,03L,2018-07-01,64,2104,C87022,VILLAGE SURGERY,4
113.93,03L,2018-07-01,18,401,C87024,RAWMARSH HEALTH CENTRE,4
603.92,03L,2018-07-01,83,2559,C87029,MARKET SURGERY,4
457.48,03L,2018-07-01,69,1791,C87030,CROWN STREET SURGERY,4
86.52,03L,2018-07-01,16,534,C87031,DR RAOLU'S PRACTICE,4
124.22,03L,2018-07-01,38,1124,C87603,GREASBROUGH MEDICAL CENTRE,4
37.69,03L,2018-07-01,10,310,C87604,THORPE HESLEY SURGERY,4
65.09,03L,2018-07-01,15,504,C87606,QUEEN'S MEDICAL CENTRE,4
5.36,03L,2018-07-01,4,168,C87608,SHAKESPEARE ROAD SURGERY,4
396.86,03L,2018-07-01,76,2128,C87616,BLYTH ROAD MEDICAL CENTRE,4
405.66,03L,2018-07-01,63,1928,C87620,MANOR FIELD SURGERY,4
1.51,03L,2018-07-01,2,56,C87621,BROOM VALLEY ROAD SURGERY,4
430.23,03L,2018-07-01,37,1114,C87622,GATEWAY PRIMARY CARE,4
611.24,03N,2018-07-01,118,2086,C88005,WALKLEY HOUSE MEDICAL CENTRE,4
170.69,03N,2018-07-01,34,563,C88006,NORFOLK PARK HEALTH CENTRE,4
687.52,03N,2018-07-01,68,1854,C88007,PORTER BROOK MEDICAL CENTRE,4
894.21,03N,2018-07-01,85,1748,C88008,FORGE HEALTH GROUP,4
259.92,03N,2018-07-01,75,1078,C88009,FOXHILL MEDICAL CENTRE,4
1113.6,03N,2018-07-01,190,3627,C88010,CHAPELGREEN PRACTICE,4
509.03,03N,2018-07-01,52,1128,C88011,BUCHANAN ROAD SURGERY,4
886.68,03N,2018-07-01,101,1923,C88014,NORWOOD MEDICAL CENTRE,4
544.99,03N,2018-07-01,106,1544,C88015,MEADOWGREEN HEALTH CENTRE,4
1562.96,03N,2018-07-01,99,2664,C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,4
726.82,03N,2018-07-01,118,1561,C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),4
615.91,03N,2018-07-01,103,1601,C88019,GLEADLESS MEDICAL CENTRE,4
417.44,03N,2018-07-01,33,735,C88020,WHITE HOUSE SURGERY,4
750.28,03N,2018-07-01,95,1193,C88021,FAR LANE MEDICAL CENTRE,4
194.87,03N,2018-07-01,54,779,C88022,STONECROFT MEDICAL CENTRE,4
514.53,03N,2018-07-01,121,1397,C88023,SOTHALL & BEIGHTON HEALTH CENTRES,4
871.12,03N,2018-07-01,102,1630,C88024,AVENUE MEDICAL PRACTICE,4
1044.44,03N,2018-07-01,119,2098,C88025,BIRLEY HEALTH CENTRE,4
843.96,03N,2018-07-01,164,2566,C88026,SLOAN MEDICAL CENTRE,4
317.06,03N,2018-07-01,67,1513,C88027,UPWELL STREET SURGERY,4
1251.8,03N,2018-07-01,109,2203,C88028,BROOMHILL SURGERY,4
554.46,03N,2018-07-01,64,1023,C88030,DUKE MEDICAL CENTRE,4
