actual_cost,ccg,date,items,quantity,row_id,row_name,setting
117.83,04M,2018-11-01,36,1488,C84042,SAXON CROSS SURGERY,4
290.93,04K,2018-11-01,29,864,C84043,LEEN VIEW SURGERY,4
240.85,04K,2018-11-01,29,1276,C84044,DEER PARK FAMILY MEDICAL PRACTICE,4
422.81,04H,2018-11-01,46,1344,C84045,COLLINGHAM MEDICAL CENTRE,4
256.17,04K,2018-11-01,43,1340,C84046,CLIFTON MEDICAL PRACTICE,4
392.8,04L,2018-11-01,27,942,C84047,THE CALVERTON PRACTICE,4
748.07,04N,2018-11-01,86,2546,C84048,KEYWORTH MEDICAL PRACTICE,4
676.64,04H,2018-11-01,191,3662,C84049,SOUTHWELL MEDICAL CENTRE,4
501.73,04E,2018-11-01,106,3553,C84051,ORCHARD MEDICAL PRACTICE,4
264.73,04L,2018-11-01,42,1170,C84053,TORKARD HILL MEDICAL CTRE,4
189.91,04L,2018-11-01,49,1524,C84055,HIGHCROFT SURGERY,4
22.98,04E,2018-11-01,4,142,C84057,PLEASLEY SURGERY,4
301.32,04H,2018-11-01,86,1920,C84059,SHERWOOD MEDICAL PARTNERSHIP,4
202.28,04K,2018-11-01,31,866,C84060,RIVERGREEN MEDICAL CENTRE,4
328.68,04E,2018-11-01,34,845,C84061,KING'S MEDICAL CENTRE,4
189.66,04K,2018-11-01,36,681,C84063,GREENDALE PRIMARY CARE CENTRE,4
280.81,04K,2018-11-01,34,1136,C84064,PARKSIDE MEDICAL CENTRE,4
308.99,04M,2018-11-01,49,1042,C84065,ABBEY MEDICAL CENTRE,4
181.81,04L,2018-11-01,29,882,C84066,DAYBROOK MEDICAL PRACTICE,4
233.85,04E,2018-11-01,37,1148,C84067,ASHFIELD HOUSE (ANNESLEY),4
251.73,04E,2018-11-01,42,1338,C84069,ROUNDWOOD SURGERY,4
102.46,04K,2018-11-01,19,700,C84072,THE WELLSPRING SURGERY,4
193.79,04E,2018-11-01,45,669,C84074,FAMILY MEDICAL CENTRE (KIRKBY),4
35.39,04E,2018-11-01,14,392,C84076,KIRKBY HEALTH CENTRE,4
174.39,04E,2018-11-01,32,948,C84077,BRIERLEY PARK MEDICAL CENTRE,4
189.6,04K,2018-11-01,72,1439,C84078,HUCKNALL ROAD MEDICAL CENTRE,4
158.59,04M,2018-11-01,53,1628,C84080,THE MANOR SURGERY,4
14.16,04K,2018-11-01,17,377,C84081,JOHN RYLE MEDICAL PRACTICE,4
266.88,04N,2018-11-01,54,1534,C84084,RADCLIFFE-ON-TRENT. HEALTH CENTRE,4
216.3,04K,2018-11-01,25,1027,C84085,VICTORIA AND MAPPERLEY PRACTICE,4
475.88,04N,2018-11-01,64,1691,C84086,ST GEORGES MED PRACTICE,4
238.91,04H,2018-11-01,23,672,C84087,RAINWORTH HEALTH CENTRE,4
266.67,04N,2018-11-01,33,1190,C84090,MUSTERS MEDICAL PRACTICE,4
148.64,04K,2018-11-01,12,390,C84091,ASPLEY MEDICAL CENTRE,4
112.75,04K,2018-11-01,10,336,C84092,BRIDGEWAY PRACTICE,4
462.8,02Q,2018-11-01,92,2007,C84094,RIVERSIDE HEALTH CENTRE,4
100.22,04L,2018-11-01,18,560,C84095,OAKENHALL MEDICAL PRACT,4
27.09,04K,2018-11-01,7,254,C84096,RADFORD HEALTH CENTRE (N PHILLIPS),4
108.99,02Q,2018-11-01,9,280,C84101,BAWTRY AND BLYTH MEDICAL,4
53.66,04K,2018-11-01,7,334,C84103,THE FOREST PRACTICE,4
4.63,04K,2018-11-01,3,98,C84104,GREENFIELDS MEDICAL CENTRE (SHARMA OP),4
80.33,04K,2018-11-01,7,196,C84105,FAIRFIELDS PRACTICE,4
416.21,04E,2018-11-01,77,1873,C84106,MILLVIEW SURGERY,4
119.49,04M,2018-11-01,24,1083,C84107,THE LINDEN MEDICAL GROUP,4
59.53,04M,2018-11-01,20,672,C84112,BRAMCOTE SURGERY,4
420.48,04H,2018-11-01,35,1144,C84113,MAJOR OAK MEDICAL PRACTICE,4
460.31,04E,2018-11-01,54,2048,C84114,SKEGBY FAMILY MEDICAL CENTRE,4
73.9,04L,2018-11-01,17,476,C84115,PLAINS VIEW SURGERY,4
68.4,04K,2018-11-01,17,396,C84116,MELBOURNE PARK MEDICAL CENTRE,4
63.44,04K,2018-11-01,8,420,C84117,RADFORD MEDICAL PRACTICE (KAUR),4
349.93,04M,2018-11-01,84,2723,C84120,CHILWELL VALLEY AND MEADOWS PRACTICE,4
492.28,04K,2018-11-01,27,979,C84122,WOLLATON PARK MEDICAL CENTRE,4
112.77,04H,2018-11-01,15,450,C84123,BILSTHORPE SURGERY,4
626.78,04L,2018-11-01,52,1536,C84124,WHYBURN MEDICAL PRACTICE,4
36.41,04E,2018-11-01,20,441,C84127,RIVERBANK MEDICAL SERVICES,4
303.67,04K,2018-11-01,26,818,C84129,RISE PARK SURGERY,4
97.87,04M,2018-11-01,28,665,C84131,NEWTHORPE MEDICAL PRACTICE,4
32.48,04L,2018-11-01,10,205,C84133,PEACOCK HEALTHCARE,4
59.37,04K,2018-11-01,7,252,C84135,QUEENS BOWER SURGERY,4
3.52,04K,2018-11-01,4,112,C84136,ST. LUKE'S SURGERY,4
50.24,04K,2018-11-01,4,112,C84138,SPRINGFIELD MEDICAL CENTRE,4
96.89,04E,2018-11-01,17,560,C84140,LOWMOOR ROAD SURGERY,4
88.44,04E,2018-11-01,21,539,C84142,SELSTON SURGERY,4
79.28,04K,2018-11-01,12,490,C84144,MEADOWS HEALTH CENTRE (LARNER),4
38.49,04L,2018-11-01,10,280,C84150,UNITY SURGERY,4
0.7,04K,2018-11-01,1,28,C84151,THE MEDICAL CENTRE (IRFAN),4
94.79,04K,2018-11-01,3,116,C84602,MAPPERLEY PARK MEDICAL CENTRE,4
813.82,04N,2018-11-01,81,2474,C84605,CASTLE HEALTHCARE PRACTICE,4
62.68,04L,2018-11-01,12,280,C84613,THE JUBILEE PRACTICE,4
101.95,04K,2018-11-01,12,324,C84619,TUDOR HOUSE MEDICAL PRACTICE,4
52.04,04N,2018-11-01,15,280,C84621,WEST BRIDGFORD MEDICAL CENTRE,4
15.96,04M,2018-11-01,27,448,C84624,HAMA MEDICAL CENTRE,4
91.95,04K,2018-11-01,12,380,C84628,SHERWOOD RISE MEDICAL CENTRE,4
171.18,04E,2018-11-01,11,252,C84629,"HEALTH CARE COMPLEX, KIRKBY",4
249.32,04E,2018-11-01,34,1153,C84637,SANDY LANE SURGERY,4
95.38,04L,2018-11-01,48,938,C84646,THE IVY MEDICAL GROUP,4
1.4,04K,2018-11-01,2,56,C84647,BILBOROUGH SURGERY,4
42.66,04K,2018-11-01,14,420,C84650,BOULEVARD MEDICAL CENTRE,4
72.49,04E,2018-11-01,34,396,C84654,JACKSDALE MEDICAL CENTRE,4
37.73,04H,2018-11-01,15,490,C84656,HILL VIEW SURGERY,4
264.24,04E,2018-11-01,68,1136,C84658,MEDEN MEDICAL SERVICES,4
113.75,04H,2018-11-01,15,371,C84660,HOUNSFIELD SURGERY,4
36.2,04K,2018-11-01,13,361,C84664,WELBECK SURGERY,4
75.32,04M,2018-11-01,20,476,C84667,GILTBROOK SURGERY,4
63.53,04K,2018-11-01,4,112,C84676,GREENFIELDS MEDICAL CENTRE (YVS RAO),4
56.74,04E,2018-11-01,26,343,C84679,ACORN MEDICAL PRACTICE,4
2.35,04K,2018-11-01,2,56,C84680,RHR MEDICAL CENTRE,4
44.6,04K,2018-11-01,9,366,C84682,SHERRINGTON PARK MEDICAL PRACTICE,4
93.82,04K,2018-11-01,35,966,C84683,THE WINDMILL PRACTICE,4
147.38,04K,2018-11-01,20,716,C84688,BILBOROUGH MEDICAL CENTRE,4
36.29,04K,2018-11-01,8,226,C84691,HIGHGREEN PRACTICE (KHAN),4
511.73,02Q,2018-11-01,37,309,C84692,NORTH LEVERTON SURGERY,4
693.03,04K,2018-11-01,23,944,C84693,BAKERSFIELD MEDICAL CENTRE,4
171.39,04K,2018-11-01,7,294,C84694,LIME TREE SURGERY,4
25.63,04K,2018-11-01,19,504,C84695,THE ALICE MEDICAL CENTRE,4
231.59,04L,2018-11-01,18,536,C84696,WEST OAK SURGERY,4
9.1,04K,2018-11-01,6,196,C84698,STRELLEY HEALTH CENTRE (COCKRILL),4
238.1,04N,2018-11-01,18,594,C84703,THE GAMSTON MEDICAL CTR.,4
71.64,04K,2018-11-01,9,336,C84704,BEECHDALE SURGERY,4
126.95,04M,2018-11-01,48,727,C84705,HICKINGS LANE MEDICAL CTR,4
19.32,04L,2018-11-01,13,532,C84709,PARK HOUSE MEDICAL CENTRE,4
89.65,04E,2018-11-01,24,524,C84710,BULL FARM PRIMARY CARE RESOURCE CENTRE,4
2.35,04K,2018-11-01,2,56,C84717,RIVERLYN MEDICAL CENTRE,4
22.82,02P,2018-11-01,22,558,C85001,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE,4
445.96,02P,2018-11-01,156,2376,C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,4
568.26,02P,2018-11-01,184,2726,C85004,PENISTONE GROUP PMS PRACTICE,4
103.32,02P,2018-11-01,38,1141,C85005,ROYSTON GROUP PRACTICE,4
230.91,02P,2018-11-01,48,879,C85006,WOODLAND DRIVE MEDICAL CENTRE,4
654.27,02P,2018-11-01,137,2305,C85007,THE DOVE VALLEY PMS PRACTICE,4
288.89,02P,2018-11-01,87,1856,C85008,WALDERSLADE SURGERY,4
243.23,02P,2018-11-01,46,1003,C85009,THE KAKOTY PRACTICE,4
770.18,02P,2018-11-01,174,2962,C85010,HILL BROW SURGERY PMS PRACTICE,4
241.12,02P,2018-11-01,123,1496,C85013,WOMBWELL GMS PRACTICE,4
241.42,02P,2018-11-01,94,1389,C85014,THE ROSE TREE PMS PRACTICE,4
164.34,02P,2018-11-01,120,1227,C85016,DR MELLOR & PARTNERS,4
776.18,02P,2018-11-01,167,2566,C85017,BURLEIGH MEDICAL CENTRE,4
68.56,02P,2018-11-01,67,788,C85018,GRIMETHORPE SURGERY,4
24.68,02P,2018-11-01,43,574,C85019,THE GROVE MEDICAL PRACTICE,4
464.99,02P,2018-11-01,159,2094,C85020,HUDDERSFIELD ROAD SURGERY,4
421.31,02P,2018-11-01,108,1674,C85022,HOYLAND MEDICAL PRACTICE,4
544.63,02P,2018-11-01,48,1604,C85023,HOLLYGREEN PRACTICE,4
112.68,02P,2018-11-01,34,763,C85024,HIGH STREET PRACTICE,4
146.24,02P,2018-11-01,21,590,C85026,APOLLO COURT MEDICAL CENTRE,4
13.9,02P,2018-11-01,23,308,C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,4
128.23,02P,2018-11-01,105,1605,C85030,WOMBWELL MEDICAL CENTRE PRACTICE,4
508.45,02P,2018-11-01,113,1716,C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,4
70.8,02P,2018-11-01,49,560,C85614,DARTON HEALTH CENTRE PRACTICE,4
131.35,02P,2018-11-01,27,389,C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,4
18.93,02P,2018-11-01,47,413,C85622,MONK BRETTON HEALTH CENTRE PRACTICE,4
4.56,02P,2018-11-01,7,91,C85623,KINGSWELL SURGERY PMS PRACTICE,4
3.31,02P,2018-11-01,3,84,C85628,CAXTON HOUSE SURGERY,4
504.3,02X,2018-11-01,71,1811,C86001,GREAT NORTH MEDICAL GROUP,4
432.99,02X,2018-11-01,24,1066,C86002,THE RANSOME PRACTICE,4
495.06,02X,2018-11-01,46,1635,C86003,HATFIELD HEALTH CENTRE,4
147.65,02X,2018-11-01,19,308,C86005,MEXBOROUGH HEALTH CENTRE,4
224.31,02X,2018-11-01,25,728,C86006,REGENT SQUARE GROUP PRACTICE,4
664.29,02X,2018-11-01,59,1662,C86007,THE BURNS PRACTICE,4
275.09,02X,2018-11-01,19,485,C86009,THE MAYFLOWER MEDICAL PRACTICE,4
543.51,02X,2018-11-01,58,1623,C86011,MOUNT GROUP PRACTICE,4
183.96,02X,2018-11-01,23,728,C86012,THE OAKWOOD SURGERY,4
240.32,02X,2018-11-01,36,849,C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,4
175.33,02X,2018-11-01,38,1043,C86015,THE ROSSINGTON PRACTICE,4
48.92,02X,2018-11-01,16,534,C86016,THE LAKESIDE PRACTICE,4
70.47,02X,2018-11-01,26,812,C86017,KINGTHORNE GROUP PRACTICE,4
212.16,02X,2018-11-01,34,1078,C86018,NORTHFIELD SURGERY,4
611.71,02X,2018-11-01,55,1723,C86019,THE SCOTT PRACTICE,4
311.14,02X,2018-11-01,23,700,C86020,ST. JOHNS GROUP PRACTICE,4
341.25,02X,2018-11-01,26,886,C86021,WHITE HOUSE FARM MEDICAL CENTRE,4
57.79,02X,2018-11-01,34,772,C86022,THE SANDRINGHAM PRACTICE,4
529.91,02X,2018-11-01,31,1132,C86023,BENTLEY SURGERY,4
383.43,02X,2018-11-01,36,1234,C86024,CONISBROUGH GROUP PRACTICE,4
15.32,02X,2018-11-01,14,392,C86025,FRANCES STREET MEDICAL CENTRE,4
51.34,02X,2018-11-01,20,392,C86026,EDLINGTON HEALTH CENTRE PRACTICE,4
632.75,02X,2018-11-01,51,1748,C86029,ST VINCENT MEDICAL CENTRE,4
101.23,02X,2018-11-01,16,308,C86032,SCAWSBY HEALTH CENTRE PRACTICE,4
140.82,02X,2018-11-01,18,298,C86033,THE NAYAR PRACTICE,4
103.77,02X,2018-11-01,45,490,C86034,THE NEW SURGERY,4
389.6,02X,2018-11-01,32,996,C86037,FIELD ROAD SURGERY,4
360.75,02X,2018-11-01,44,1273,C86038,PETERSGATE MEDICAL CENTRE,4
425.74,02X,2018-11-01,17,674,C86605,ASKERN MEDICAL PRACTICE,4
7.14,02X,2018-11-01,7,196,C86606,BARNBURGH SURGERY,4
325.46,02X,2018-11-01,24,756,C86609,THE VILLAGE GROUP PRACTICE,4
19.39,02X,2018-11-01,11,339,C86611,DUNSVILLE MEDICAL CENTRE,4
214.07,02X,2018-11-01,21,529,C86613,THE NELSON PRACTICE,4
284.03,02X,2018-11-01,31,1090,C86614,THORNE MOOR MEDICAL PRACTICE,4
101.51,02X,2018-11-01,23,566,C86621,WEST END CLINIC,4
1.92,02X,2018-11-01,2,56,C86623,DR ME SHEIKH'S PRACTICE,4
2.79,02X,2018-11-01,2,56,C86625,CONISBROUGH MEDICAL PRACTICE,4
153.16,02X,2018-11-01,9,256,C86626,PARK VIEW SURGERY,4
1366.84,03L,2018-11-01,246,7315,C87002,DINNINGTON GROUP PRACTICE,4
447.5,03L,2018-11-01,47,1343,C87003,WOODSTOCK BOWER GROUP PRACTICE,4
595.56,03L,2018-11-01,94,2208,C87004,KIVETON PARK MEDICAL PRACTICE,4
904.27,03L,2018-11-01,146,4579,C87005,ST ANN'S MEDICAL CENTRE,4
221.66,03L,2018-11-01,76,1940,C87006,THE MAGNA GROUP PRACTICE,4
1010.56,03L,2018-11-01,185,4137,C87007,STAG MEDICAL CENTRE,4
344.68,03L,2018-11-01,86,2634,C87008,SWALLOWNEST HEALTH CENTRE,4
635.73,03L,2018-11-01,72,1687,C87009,BRINSWORTH MEDICAL CENTRE,4
158.89,03L,2018-11-01,15,461,C87010,YORK ROAD SURGERY,4
791.3,03L,2018-11-01,119,3710,C87012,BROOM LANE MEDICAL CENTRE,4
77.6,03L,2018-11-01,29,616,C87013,PARKGATE MEDICAL CENTRE,4
161.37,03L,2018-11-01,33,819,C87014,TREETON MEDICAL CENTRE,4
213.28,03L,2018-11-01,59,1623,C87015,WICKERSLEY HEALTH CENTRE,4
1128.27,03L,2018-11-01,96,2637,C87016,MORTHEN ROAD SURGERY,4
682.48,03L,2018-11-01,81,2392,C87017,CLIFTON MEDICAL CENTRE,4
335.32,03L,2018-11-01,45,1280,C87018,HIGH STREET SURGERY,4
240.62,03L,2018-11-01,40,1126,C87020,GREENSIDE SURGERY,4
406.17,03L,2018-11-01,66,2098,C87022,VILLAGE SURGERY,4
88.93,03L,2018-11-01,28,515,C87024,RAWMARSH HEALTH CENTRE,4
1033.64,03L,2018-11-01,127,4214,C87029,MARKET SURGERY,4
392.96,03L,2018-11-01,69,1730,C87030,CROWN STREET SURGERY,4
86.83,03L,2018-11-01,13,450,C87031,DR RAOLU'S PRACTICE,4
149.74,03L,2018-11-01,32,875,C87603,GREASBROUGH MEDICAL CENTRE,4
35.01,03L,2018-11-01,9,254,C87604,THORPE HESLEY SURGERY,4
191.25,03L,2018-11-01,22,784,C87606,QUEEN'S MEDICAL CENTRE,4
8.86,03L,2018-11-01,5,224,C87608,SHAKESPEARE ROAD SURGERY,4
485.07,03L,2018-11-01,87,2492,C87616,BLYTH ROAD MEDICAL CENTRE,4
681.86,03L,2018-11-01,76,2314,C87620,MANOR FIELD SURGERY,4
1.92,03L,2018-11-01,2,56,C87621,BROOM VALLEY ROAD SURGERY,4
381.68,03L,2018-11-01,41,1166,C87622,GATEWAY PRIMARY CARE,4
578.65,03N,2018-11-01,125,2391,C88005,WALKLEY HOUSE MEDICAL CENTRE,4
132.96,03N,2018-11-01,19,373,C88006,NORFOLK PARK HEALTH CENTRE,4
1037.88,03N,2018-11-01,96,2547,C88007,PORTER BROOK MEDICAL CENTRE,4
771.27,03N,2018-11-01,66,1565,C88008,FORGE HEALTH GROUP,4
276.29,03N,2018-11-01,78,1162,C88009,FOXHILL MEDICAL CENTRE,4
1174.73,03N,2018-11-01,175,3519,C88010,CHAPELGREEN PRACTICE,4
402.33,03N,2018-11-01,44,1063,C88011,BUCHANAN ROAD SURGERY,4
1035.94,03N,2018-11-01,131,2607,C88014,NORWOOD MEDICAL CENTRE,4
1149.99,03N,2018-11-01,98,2003,C88015,MEADOWGREEN HEALTH CENTRE,4
1384.96,03N,2018-11-01,95,2515,C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,4
816.49,03N,2018-11-01,104,1536,C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),4
870.67,03N,2018-11-01,93,1766,C88019,GLEADLESS MEDICAL CENTRE,4
405.07,03N,2018-11-01,42,891,C88020,WHITE HOUSE SURGERY,4
639.53,03N,2018-11-01,68,944,C88021,FAR LANE MEDICAL CENTRE,4
292.25,03N,2018-11-01,74,835,C88022,STONECROFT MEDICAL CENTRE,4
495.19,03N,2018-11-01,102,1503,C88023,SOTHALL & BEIGHTON HEALTH CENTRES,4
805.62,03N,2018-11-01,95,1355,C88024,AVENUE MEDICAL PRACTICE,4
757.5,03N,2018-11-01,127,1783,C88025,BIRLEY HEALTH CENTRE,4
793.24,03N,2018-11-01,155,2210,C88026,SLOAN MEDICAL CENTRE,4
427.42,03N,2018-11-01,64,1487,C88027,UPWELL STREET SURGERY,4
959.29,03N,2018-11-01,113,2183,C88028,BROOMHILL SURGERY,4
371.03,03N,2018-11-01,73,946,C88030,DUKE MEDICAL CENTRE,4
727.08,03N,2018-11-01,74,1694,C88031,UPPERTHORPE MEDICAL CENTRE,4
551.21,03N,2018-11-01,93,2330,C88032,CHARNOCK HEALTH PRIMARY CARE CENTRE,4
508.53,03N,2018-11-01,52,1034,C88033,THE FLOWERS HEALTH CENTRE,4
696.78,03N,2018-11-01,106,1826,C88034,NETHERGREEN SURGERY,4
299.32,03N,2018-11-01,54,1259,C88035,FIRTH PARK SURGERY,4
559.62,03N,2018-11-01,129,1837,C88036,HANDSWORTH MEDICAL PRACTICE,4
589.49,03N,2018-11-01,167,1900,C88037,"BASLOW RD, SHOREHAM ST & YORK RD SRGIES",4
1078.83,03N,2018-11-01,79,1842,C88038,THE MATHEWS PRACTICE BELGRAVE,4
1291.11,03N,2018-11-01,96,2814,C88039,ECCLESFIELD GROUP PRACT,4
563.88,03N,2018-11-01,67,1320,C88040,OUGHTIBRIDGE SURGERY,4
1247.15,03N,2018-11-01,141,2310,C88041,WOODSEATS MEDICAL CENTRE,4
224.76,03N,2018-11-01,80,949,C88043,TRAMWAYS AND MIDDLEWOOD MEDICAL CENTRES,4
214.7,03N,2018-11-01,89,980,C88044,MANCHESTER ROAD SURGERY,4
975.02,03N,2018-11-01,167,2293,C88045,DYKES HALL MEDICAL CENTRE,4
170.39,03N,2018-11-01,11,340,C88046,ABBEY LANE SURGERY,4
406.65,03N,2018-11-01,78,944,C88047,WINCOBANK MEDICAL CENTRE,4
270.61,03N,2018-11-01,58,634,C88048,BURNGREAVE SURGERY,4
583.86,03N,2018-11-01,40,1184,C88049,ELM LANE SURGERY,4
499.85,03N,2018-11-01,86,1164,C88050,JAUNTY SPRINGS HEALTH CENTRE,4
600.04,03N,2018-11-01,35,1368,C88051,PAGE HALL MEDICAL CENTRE,4
1260.29,03N,2018-11-01,79,2606,C88052,HOLLIES MEDICAL CENTRE,4
352.93,03N,2018-11-01,44,834,C88053,FALKLAND HOUSE SURGERY,4
941.72,03N,2018-11-01,93,1892,C88054,GRENOSIDE SURGERY,4
92.34,03N,2018-11-01,24,366,C88059,HAROLD STREET MEDICAL CENTRE,4
119.82,03N,2018-11-01,40,447,C88060,SHARROW LANE MEDICAL CENTRE,4
216.54,03N,2018-11-01,46,924,C88062,RUSTLINGS ROAD MEDICAL CENTRE,4
221.44,03N,2018-11-01,25,394,C88068,TOTLEY RISE MEDICAL CENTRE,4
1617.57,03N,2018-11-01,144,3375,C88069,CLOVER GROUP PRACTICE,4
986.99,03N,2018-11-01,75,2249,C88070,SHIREGREEN MEDICAL CENTRE,4
1419.64,03N,2018-11-01,266,4293,C88072,WOODHOUSE MEDICAL CENTRE,4
620.52,03N,2018-11-01,46,1139,C88073,HEELEY GREEN SURGERY,4
376.36,03N,2018-11-01,49,924,C88074,DEEPCAR MEDICAL CENTRE,4
241.48,03N,2018-11-01,38,471,C88076,DEVONSHIRE GREEN MEDICAL CENTRE,4
284.09,03N,2018-11-01,20,678,C88077,THE HEALTH CARE SURGERY,4
445.18,03N,2018-11-01,48,952,C88078,MOSBOROUGH HEALTH CENTRE,4
449.42,03N,2018-11-01,66,854,C88079,CROOKES PRACTICE,4
2.86,03N,2018-11-01,2,84,C88082,CARRFIELD MEDICAL CENTRE,4
100.57,03N,2018-11-01,11,336,C88083,SELBORNE ROAD MEDICAL CENTRE,4
27.0,03N,2018-11-01,31,427,C88084,DARNALL HEALTH CENTRE (MEHROTRA),4
497.34,03N,2018-11-01,100,1460,C88085,RICHMOND MEDICAL CENTRE,4
509.06,03N,2018-11-01,41,1162,C88086,SOUTHEY GREEN MEDICAL CTR,4
210.67,03N,2018-11-01,62,936,C88087,DOVERCOURT GROUP PRACTICE,4
254.23,03N,2018-11-01,27,661,C88088,EAST BANK MEDICAL CENTRE,4
437.56,03N,2018-11-01,118,1233,C88090,MANOR AND PARK GROUP PRACTICE,4
504.05,03N,2018-11-01,12,506,C88091,BARNSLEY ROAD SURGERY,4
620.16,03N,2018-11-01,107,2058,C88092,VALLEY MEDICAL CENTRE,4
600.7,03N,2018-11-01,90,1236,C88095,MILL ROAD SURGERY,4
495.94,03N,2018-11-01,84,1426,C88096,HACKENTHORPE MEDICAL CENTRE,4
36.56,03N,2018-11-01,20,226,C88622,SHEFFIELD MEDICAL CENTRE,4
101.96,03N,2018-11-01,9,196,C88631,VERITAS HEALTH CENTRE,4
451.48,03N,2018-11-01,43,1098,C88643,DUNNINC ROAD SURGERY,4
682.79,03N,2018-11-01,33,844,C88647,OWLTHORPE MEDICAL CENTRE,4
499.58,03N,2018-11-01,47,1442,C88648,CRYSTAL PEAKS MEDICAL CENTRE,4
362.25,03N,2018-11-01,35,631,C88652,GREYSTONES MEDICAL CENTRE,4
2.88,03N,2018-11-01,3,84,C88655,THE MEDICAL CENTRE DR OKORIE,4
323.64,03N,2018-11-01,51,650,C88656,STANNINGTON MEDICAL CENTRE,4
299.16,06H,2018-11-01,31,702,D81001,LENSFIELD MEDICAL PRACTICE,4
256.22,06H,2018-11-01,66,1288,D81002,HUNTINGDON ROAD SURGERY,4
24.68,06H,2018-11-01,30,525,D81003,YORK STREET MEDICAL PRACTICE,4
208.64,06H,2018-11-01,83,1364,D81004,ALCONBURY SURGERY,4
33.62,06H,2018-11-01,18,450,D81005,NEWNHAM WALK SURGERY,4
40.06,06H,2018-11-01,1,28,D81007,PARK MEDICAL CENTRE,4
1132.8,06H,2018-11-01,114,2945,D81008,NORTH BRINK PRACTICE,4
5.84,06H,2018-11-01,6,154,D81009,SHELFORD MEDICAL PRACTICE,4
1133.57,06H,2018-11-01,155,3377,D81010,PRIORY FIELDS SURGERY,4
487.19,06H,2018-11-01,52,1678,D81011,CLARKSON SURGERY,4
420.05,06H,2018-11-01,102,2627,D81012,CORNFORD HOUSE SURGERY,4
239.88,06H,2018-11-01,29,863,D81013,TRUMPINGTON STREET MEDICAL PRACTICE,4
377.03,06H,2018-11-01,104,2053,D81014,STAPLOE MEDICAL CENTRE,4
106.96,06H,2018-11-01,22,573,D81015,PARSON DROVE SURGERY,4
199.5,06H,2018-11-01,59,1241,D81016,ARBURY ROAD SURGERY,4
94.66,06H,2018-11-01,25,400,D81017,MILL ROAD SURGERY,4
107.1,06H,2018-11-01,34,1010,D81018,"ORCHARD SURGERY,MELBOURN",4
7.64,06H,2018-11-01,1,7,D81019,MINSTER MEDICAL PRACTICE,4
0.96,06H,2018-11-01,1,28,D81020,NENE VALLEY MEDICAL PRACTICE,4
635.09,06H,2018-11-01,62,1871,D81021,ST. GEORGE'S MEDICAL CENTRE,4
5821.35,06H,2018-11-01,479,13692,D81022,OCTAGON MEDICAL PRACTICE,4
669.27,06H,2018-11-01,67,1696,D81023,PASTON HEALTH CENTRE,4
1211.16,06H,2018-11-01,74,2198,D81024,THOMAS WALKER,4
424.55,06H,2018-11-01,34,906,D81025,CHERRY HINTON MEDICAL CENTRE,4
2626.17,06H,2018-11-01,221,6530,D81026,BOROUGHBURY MEDICAL CENTRE,4
113.59,06H,2018-11-01,26,959,D81027,WELLSIDE SURGERY,4
671.92,06H,2018-11-01,96,3187,D81028,FIRS HOUSE SURGERY,4
713.55,06H,2018-11-01,58,1724,D81029,OLD FLETTON SURGERY,4
758.33,06H,2018-11-01,60,2312,D81030,CROMWELL PLACE SURGERY,4
861.13,06H,2018-11-01,76,2148,D81031,YAXLEY GROUP PRACTICE,4
756.9,06H,2018-11-01,95,2826,D81032,EATON SOCON HEALTH CENTRE,4
35.21,06H,2018-11-01,44,784,D81033,OVER SURGERY,4
506.24,06H,2018-11-01,111,3017,D81034,ST MARY'S SURGERY,4
344.42,06H,2018-11-01,69,1779,D81035,COMBERTON SURGERY,4
354.34,06H,2018-11-01,35,958,D81036,PRIORS FIELD SURGERY,4
0.7,06H,2018-11-01,1,28,D81037,BRIDGE STREET MEDICAL CENTRE,4
283.56,06H,2018-11-01,75,1283,D81038,KIMBOLTON MEDICAL CENTRE,4
81.79,06H,2018-11-01,16,303,D81040,CHURCH STREET HEALTH CENTRE,4
205.3,06H,2018-11-01,35,880,D81041,BOURN SURGERY,4
120.53,06H,2018-11-01,61,934,D81042,WATERBEACH SURGERY,4
1086.15,06H,2018-11-01,193,5228,D81043,GRANTA MEDICAL PRACTICES,4
1604.39,06H,2018-11-01,185,5541,D81044,NUFFIELD ROAD MEDICAL CENTRE,4
502.94,06H,2018-11-01,41,1274,D81045,BUCKDEN SURGERY,4
1725.91,06H,2018-11-01,118,3630,D81046,NEW QUEEN STREET SURGERY,4
356.62,06K,2018-11-01,53,1131,D81047,ASHWELL SURGERY,4
325.56,06H,2018-11-01,84,2202,D81049,SPINNEY SURGERY,4
570.38,06H,2018-11-01,63,1570,D81050,THE HICKS GROUP PRACTICE,4
98.22,06H,2018-11-01,38,781,D81051,BURWELL SURGERY,4
273.61,06H,2018-11-01,37,1333,D81052,CORNERSTONE PRACTICE,4
