actual_cost,ccg,date,items,quantity,row_id,row_name,setting
70.69,04L,2018-06-01,36,826,C84646,THE IVY MEDICAL GROUP,4
1.71,04K,2018-06-01,3,84,C84647,BILBOROUGH SURGERY,4
8.44,04K,2018-06-01,7,210,C84650,BOULEVARD MEDICAL CENTRE,4
130.42,04E,2018-06-01,40,597,C84654,JACKSDALE MEDICAL CENTRE,4
23.25,04H,2018-06-01,17,609,C84656,HILL VIEW SURGERY,4
218.18,04E,2018-06-01,74,1290,C84658,MEDEN MEDICAL SERVICES,4
48.48,04H,2018-06-01,20,315,C84660,HOUNSFIELD SURGERY,4
48.64,04K,2018-06-01,22,702,C84664,WELBECK SURGERY,4
74.06,04M,2018-06-01,23,472,C84667,GILTBROOK SURGERY,4
0.49,04K,2018-06-01,1,28,C84672,THE DALE SURGERY,4
62.94,04K,2018-06-01,4,112,C84676,GREENFIELDS MEDICAL CENTRE (YVS RAO),4
78.33,04E,2018-06-01,14,282,C84679,ACORN MEDICAL PRACTICE,4
2.22,04K,2018-06-01,2,56,C84680,RHR MEDICAL CENTRE,4
115.49,04K,2018-06-01,6,288,C84682,SHERRINGTON PARK MEDICAL PRACTICE,4
199.97,04K,2018-06-01,47,1050,C84683,THE WINDMILL PRACTICE,4
221.37,04K,2018-06-01,23,779,C84688,BILBOROUGH MEDICAL CENTRE,4
48.48,04K,2018-06-01,8,212,C84691,HIGHGREEN PRACTICE (KHAN),4
336.63,02Q,2018-06-01,21,252,C84692,NORTH LEVERTON SURGERY,4
568.58,04K,2018-06-01,26,998,C84693,BAKERSFIELD MEDICAL CENTRE,4
48.1,04K,2018-06-01,4,168,C84694,LIME TREE SURGERY,4
12.03,04K,2018-06-01,20,392,C84695,THE ALICE MEDICAL CENTRE,4
353.27,04L,2018-06-01,24,892,C84696,WEST OAK SURGERY,4
7.06,04K,2018-06-01,6,168,C84698,STRELLEY HEALTH CENTRE (COCKRILL),4
107.16,04N,2018-06-01,21,700,C84703,THE GAMSTON MEDICAL CTR.,4
102.98,04K,2018-06-01,14,476,C84704,BEECHDALE SURGERY,4
236.78,04M,2018-06-01,36,710,C84705,HICKINGS LANE MEDICAL CTR,4
7.44,04L,2018-06-01,10,308,C84709,PARK HOUSE MEDICAL CENTRE,4
8.38,04E,2018-06-01,12,336,C84710,BULL FARM PRIMARY CARE RESOURCE CENTRE,4
32.78,04E,2018-06-01,4,112,C84712,ASHFIELD MEDICAL CENTRE,4
2.22,04K,2018-06-01,2,56,C84717,RIVERLYN MEDICAL CENTRE,4
11.99,02P,2018-06-01,13,378,C85001,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE,4
432.89,02P,2018-06-01,135,2254,C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,4
389.29,02P,2018-06-01,161,2146,C85004,PENISTONE GROUP PMS PRACTICE,4
314.24,02P,2018-06-01,50,1402,C85005,ROYSTON GROUP PRACTICE,4
131.0,02P,2018-06-01,47,696,C85006,WOODLAND DRIVE MEDICAL CENTRE,4
679.95,02P,2018-06-01,133,2254,C85007,THE DOVE VALLEY PMS PRACTICE,4
348.45,02P,2018-06-01,88,1886,C85008,WALDERSLADE SURGERY,4
343.33,02P,2018-06-01,57,1513,C85009,THE KAKOTY PRACTICE,4
831.91,02P,2018-06-01,181,2796,C85010,HILL BROW SURGERY PMS PRACTICE,4
357.78,02P,2018-06-01,110,1386,C85013,WOMBWELL GMS PRACTICE,4
459.49,02P,2018-06-01,94,1491,C85014,THE ROSE TREE PMS PRACTICE,4
184.37,02P,2018-06-01,91,1092,C85016,DR MELLOR & PARTNERS,4
689.7,02P,2018-06-01,157,2423,C85017,BURLEIGH MEDICAL CENTRE,4
196.85,02P,2018-06-01,55,771,C85018,GRIMETHORPE SURGERY,4
20.44,02P,2018-06-01,49,511,C85019,THE GROVE MEDICAL PRACTICE,4
591.45,02P,2018-06-01,152,2343,C85020,HUDDERSFIELD ROAD SURGERY,4
212.79,02P,2018-06-01,94,1577,C85022,HOYLAND MEDICAL PRACTICE,4
531.8,02P,2018-06-01,47,1550,C85023,HOLLYGREEN PRACTICE,4
177.04,02P,2018-06-01,26,501,C85024,HIGH STREET PRACTICE,4
173.11,02P,2018-06-01,27,620,C85026,APOLLO COURT MEDICAL CENTRE,4
20.71,02P,2018-06-01,31,427,C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,4
84.26,02P,2018-06-01,96,1316,C85030,WOMBWELL MEDICAL CENTRE PRACTICE,4
332.83,02P,2018-06-01,111,1641,C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,4
109.65,02P,2018-06-01,48,490,C85614,DARTON HEALTH CENTRE PRACTICE,4
32.78,02P,2018-06-01,31,387,C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,4
16.27,02P,2018-06-01,48,378,C85622,MONK BRETTON HEALTH CENTRE PRACTICE,4
2.94,02P,2018-06-01,6,63,C85623,KINGSWELL SURGERY PMS PRACTICE,4
22.14,02P,2018-06-01,5,154,C85628,CAXTON HOUSE SURGERY,4
344.97,02X,2018-06-01,48,1309,C86001,GREAT NORTH MEDICAL GROUP,4
382.45,02X,2018-06-01,18,886,C86002,THE RANSOME PRACTICE,4
285.35,02X,2018-06-01,47,1933,C86003,HATFIELD HEALTH CENTRE,4
210.79,02X,2018-06-01,25,414,C86005,MEXBOROUGH HEALTH CENTRE,4
276.38,02X,2018-06-01,27,812,C86006,REGENT SQUARE GROUP PRACTICE,4
632.31,02X,2018-06-01,49,1351,C86007,THE BURNS PRACTICE,4
269.76,02X,2018-06-01,21,556,C86009,THE MAYFLOWER MEDICAL PRACTICE,4
540.25,02X,2018-06-01,54,1616,C86011,MOUNT GROUP PRACTICE,4
141.63,02X,2018-06-01,26,794,C86012,THE OAKWOOD SURGERY,4
337.61,02X,2018-06-01,38,930,C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,4
68.95,02X,2018-06-01,19,445,C86014,PRINCESS MEDICAL CENTRE,4
63.76,02X,2018-06-01,26,728,C86015,THE ROSSINGTON PRACTICE,4
75.5,02X,2018-06-01,19,536,C86016,THE LAKESIDE PRACTICE,4
567.5,02X,2018-06-01,39,1378,C86017,KINGTHORNE GROUP PRACTICE,4
156.12,02X,2018-06-01,27,896,C86018,NORTHFIELD SURGERY,4
384.33,02X,2018-06-01,46,1122,C86019,THE SCOTT PRACTICE,4
308.93,02X,2018-06-01,24,728,C86020,ST. JOHNS GROUP PRACTICE,4
227.36,02X,2018-06-01,20,606,C86021,WHITE HOUSE FARM MEDICAL CENTRE,4
105.29,02X,2018-06-01,33,762,C86022,THE SANDRINGHAM PRACTICE,4
266.25,02X,2018-06-01,22,704,C86023,BENTLEY SURGERY,4
198.95,02X,2018-06-01,28,842,C86024,CONISBROUGH GROUP PRACTICE,4
34.94,02X,2018-06-01,9,254,C86025,FRANCES STREET MEDICAL CENTRE,4
116.62,02X,2018-06-01,32,602,C86026,EDLINGTON HEALTH CENTRE PRACTICE,4
768.5,02X,2018-06-01,58,1885,C86029,ST VINCENT MEDICAL CENTRE,4
154.53,02X,2018-06-01,20,343,C86032,SCAWSBY HEALTH CENTRE PRACTICE,4
217.76,02X,2018-06-01,19,440,C86033,THE NAYAR PRACTICE,4
63.36,02X,2018-06-01,38,441,C86034,THE NEW SURGERY,4
217.7,02X,2018-06-01,23,714,C86037,FIELD ROAD SURGERY,4
533.05,02X,2018-06-01,42,1303,C86038,PETERSGATE MEDICAL CENTRE,4
238.44,02X,2018-06-01,24,834,C86039,THE VILLAGE PRACTICE,4
461.24,02X,2018-06-01,17,668,C86605,ASKERN MEDICAL PRACTICE,4
39.9,02X,2018-06-01,5,140,C86606,BARNBURGH SURGERY,4
37.03,02X,2018-06-01,1,28,C86609,THE VILLAGE GROUP PRACTICE,4
124.36,02X,2018-06-01,13,343,C86611,DUNSVILLE MEDICAL CENTRE,4
204.55,02X,2018-06-01,16,397,C86613,THE NELSON PRACTICE,4
98.45,02X,2018-06-01,28,828,C86614,THORNE MOOR MEDICAL PRACTICE,4
97.53,02X,2018-06-01,23,545,C86621,WEST END CLINIC,4
1.44,02X,2018-06-01,2,56,C86623,DR ME SHEIKH'S PRACTICE,4
40.02,02X,2018-06-01,3,84,C86625,CONISBROUGH MEDICAL PRACTICE,4
8.11,02X,2018-06-01,8,252,C86626,PARK VIEW SURGERY,4
2349.5,03L,2018-06-01,266,8498,C87002,DINNINGTON GROUP PRACTICE,4
271.21,03L,2018-06-01,35,984,C87003,WOODSTOCK BOWER GROUP PRACTICE,4
567.77,03L,2018-06-01,91,1998,C87004,KIVETON PARK MEDICAL PRACTICE,4
753.97,03L,2018-06-01,138,4472,C87005,ST ANN'S MEDICAL CENTRE,4
325.51,03L,2018-06-01,115,2019,C87006,THE MAGNA GROUP PRACTICE,4
1127.97,03L,2018-06-01,169,4218,C87007,STAG MEDICAL CENTRE,4
446.68,03L,2018-06-01,92,2886,C87008,SWALLOWNEST HEALTH CENTRE,4
495.16,03L,2018-06-01,70,1666,C87009,BRINSWORTH MEDICAL CENTRE,4
151.45,03L,2018-06-01,9,296,C87010,YORK ROAD SURGERY,4
790.35,03L,2018-06-01,119,3666,C87012,BROOM LANE MEDICAL CENTRE,4
340.74,03L,2018-06-01,36,693,C87013,PARKGATE MEDICAL CENTRE,4
171.99,03L,2018-06-01,25,756,C87014,TREETON MEDICAL CENTRE,4
191.25,03L,2018-06-01,49,1394,C87015,WICKERSLEY HEALTH CENTRE,4
990.89,03L,2018-06-01,82,2273,C87016,MORTHEN ROAD SURGERY,4
1165.61,03L,2018-06-01,80,2923,C87017,CLIFTON MEDICAL CENTRE,4
408.09,03L,2018-06-01,43,1128,C87018,HIGH STREET SURGERY,4
209.78,03L,2018-06-01,44,1199,C87020,GREENSIDE SURGERY,4
584.69,03L,2018-06-01,86,2835,C87022,VILLAGE SURGERY,4
130.33,03L,2018-06-01,21,464,C87024,RAWMARSH HEALTH CENTRE,4
920.41,03L,2018-06-01,103,3723,C87029,MARKET SURGERY,4
426.34,03L,2018-06-01,69,1740,C87030,CROWN STREET SURGERY,4
89.72,03L,2018-06-01,19,618,C87031,DR RAOLU'S PRACTICE,4
117.08,03L,2018-06-01,37,903,C87603,GREASBROUGH MEDICAL CENTRE,4
37.29,03L,2018-06-01,9,282,C87604,THORPE HESLEY SURGERY,4
69.59,03L,2018-06-01,16,560,C87606,QUEEN'S MEDICAL CENTRE,4
11.68,03L,2018-06-01,7,284,C87608,SHAKESPEARE ROAD SURGERY,4
414.34,03L,2018-06-01,68,2123,C87616,BLYTH ROAD MEDICAL CENTRE,4
427.74,03L,2018-06-01,65,2040,C87620,MANOR FIELD SURGERY,4
2.15,03L,2018-06-01,3,84,C87621,BROOM VALLEY ROAD SURGERY,4
506.16,03L,2018-06-01,40,1255,C87622,GATEWAY PRIMARY CARE,4
598.51,03N,2018-06-01,125,2207,C88005,WALKLEY HOUSE MEDICAL CENTRE,4
144.75,03N,2018-06-01,23,423,C88006,NORFOLK PARK HEALTH CENTRE,4
525.44,03N,2018-06-01,56,1465,C88007,PORTER BROOK MEDICAL CENTRE,4
944.65,03N,2018-06-01,81,1878,C88008,FORGE HEALTH GROUP,4
204.95,03N,2018-06-01,75,1106,C88009,FOXHILL MEDICAL CENTRE,4
1080.18,03N,2018-06-01,183,3320,C88010,CHAPELGREEN PRACTICE,4
550.97,03N,2018-06-01,54,1301,C88011,BUCHANAN ROAD SURGERY,4
769.0,03N,2018-06-01,101,1942,C88014,NORWOOD MEDICAL CENTRE,4
408.4,03N,2018-06-01,93,1395,C88015,MEADOWGREEN HEALTH CENTRE,4
959.63,03N,2018-06-01,79,2050,C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,4
722.07,03N,2018-06-01,123,1553,C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),4
599.74,03N,2018-06-01,90,1544,C88019,GLEADLESS MEDICAL CENTRE,4
461.61,03N,2018-06-01,32,815,C88020,WHITE HOUSE SURGERY,4
710.82,03N,2018-06-01,90,1107,C88021,FAR LANE MEDICAL CENTRE,4
266.95,03N,2018-06-01,54,884,C88022,STONECROFT MEDICAL CENTRE,4
380.55,03N,2018-06-01,115,1383,C88023,SOTHALL & BEIGHTON HEALTH CENTRES,4
590.01,03N,2018-06-01,111,1399,C88024,AVENUE MEDICAL PRACTICE,4
1157.05,03N,2018-06-01,116,2091,C88025,BIRLEY HEALTH CENTRE,4
1028.11,03N,2018-06-01,153,2445,C88026,SLOAN MEDICAL CENTRE,4
389.06,03N,2018-06-01,65,1352,C88027,UPWELL STREET SURGERY,4
631.03,03N,2018-06-01,104,1528,C88028,BROOMHILL SURGERY,4
178.68,03N,2018-06-01,55,582,C88030,DUKE MEDICAL CENTRE,4
770.78,03N,2018-06-01,82,1918,C88031,UPPERTHORPE MEDICAL CENTRE,4
628.5,03N,2018-06-01,106,2538,C88032,CHARNOCK HEALTH PRIMARY CARE CENTRE,4
611.71,03N,2018-06-01,61,1204,C88033,THE FLOWERS HEALTH CENTRE,4
711.7,03N,2018-06-01,100,1889,C88034,NETHERGREEN SURGERY,4
326.52,03N,2018-06-01,44,1076,C88035,FIRTH PARK SURGERY,4
744.07,03N,2018-06-01,110,1708,C88036,HANDSWORTH MEDICAL PRACTICE,4
691.68,03N,2018-06-01,146,1932,C88037,"BASLOW RD, SHOREHAM ST & YORK RD SRGIES",4
1079.63,03N,2018-06-01,71,1800,C88038,THE MATHEWS PRACTICE BELGRAVE,4
1155.24,03N,2018-06-01,86,2826,C88039,ECCLESFIELD GROUP PRACT,4
763.53,03N,2018-06-01,93,1801,C88040,OUGHTIBRIDGE SURGERY,4
1246.51,03N,2018-06-01,135,2943,C88041,WOODSEATS MEDICAL CENTRE,4
126.73,03N,2018-06-01,43,490,C88042,PARK HEALTH CENTRE,4
345.86,03N,2018-06-01,71,868,C88043,TRAMWAYS AND MIDDLEWOOD MEDICAL CENTRES,4
523.82,03N,2018-06-01,79,1191,C88044,MANCHESTER ROAD SURGERY,4
969.99,03N,2018-06-01,138,2128,C88045,DYKES HALL MEDICAL CENTRE,4
61.74,03N,2018-06-01,5,140,C88046,ABBEY LANE SURGERY,4
521.47,03N,2018-06-01,81,998,C88047,WINCOBANK MEDICAL CENTRE,4
242.33,03N,2018-06-01,45,571,C88048,BURNGREAVE SURGERY,4
515.23,03N,2018-06-01,43,1143,C88049,ELM LANE SURGERY,4
438.28,03N,2018-06-01,50,915,C88050,JAUNTY SPRINGS HEALTH CENTRE,4
329.22,03N,2018-06-01,29,889,C88051,PAGE HALL MEDICAL CENTRE,4
677.03,03N,2018-06-01,68,2057,C88052,HOLLIES MEDICAL CENTRE,4
315.27,03N,2018-06-01,48,788,C88053,FALKLAND HOUSE SURGERY,4
905.39,03N,2018-06-01,88,1919,C88054,GRENOSIDE SURGERY,4
0.29,03N,2018-06-01,1,7,C88057,CROOKES VALLEY MEDICAL CENTRE,4
83.7,03N,2018-06-01,22,310,C88059,HAROLD STREET MEDICAL CENTRE,4
79.53,03N,2018-06-01,37,429,C88060,SHARROW LANE MEDICAL CENTRE,4
206.77,03N,2018-06-01,35,546,C88062,RUSTLINGS ROAD MEDICAL CENTRE,4
412.39,03N,2018-06-01,27,771,C88068,TOTLEY RISE MEDICAL CENTRE,4
1219.72,03N,2018-06-01,114,2451,C88069,CLOVER GROUP PRACTICE,4
1624.8,03N,2018-06-01,77,2722,C88070,SHIREGREEN MEDICAL CENTRE,4
1248.51,03N,2018-06-01,267,4208,C88072,WOODHOUSE MEDICAL CENTRE,4
444.95,03N,2018-06-01,35,861,C88073,HEELEY GREEN SURGERY,4
398.12,03N,2018-06-01,43,960,C88074,DEEPCAR MEDICAL CENTRE,4
149.28,03N,2018-06-01,34,274,C88076,DEVONSHIRE GREEN MEDICAL CENTRE,4
465.65,03N,2018-06-01,22,717,C88077,THE HEALTH CARE SURGERY,4
444.44,03N,2018-06-01,44,952,C88078,MOSBOROUGH HEALTH CENTRE,4
296.11,03N,2018-06-01,53,756,C88079,CROOKES PRACTICE,4
0.72,03N,2018-06-01,1,28,C88082,CARRFIELD MEDICAL CENTRE,4
178.76,03N,2018-06-01,26,518,C88083,SELBORNE ROAD MEDICAL CENTRE,4
17.69,03N,2018-06-01,18,336,C88084,DARNALL HEALTH CENTRE (MEHROTRA),4
400.62,03N,2018-06-01,111,1300,C88085,RICHMOND MEDICAL CENTRE,4
459.35,03N,2018-06-01,33,920,C88086,SOUTHEY GREEN MEDICAL CTR,4
617.93,03N,2018-06-01,79,1334,C88087,DOVERCOURT GROUP PRACTICE,4
187.84,03N,2018-06-01,17,576,C88088,EAST BANK MEDICAL CENTRE,4
349.17,03N,2018-06-01,57,634,C88090,MANOR AND PARK GROUP PRACTICE,4
158.22,03N,2018-06-01,10,392,C88091,BARNSLEY ROAD SURGERY,4
732.11,03N,2018-06-01,106,2425,C88092,VALLEY MEDICAL CENTRE,4
804.31,03N,2018-06-01,97,1413,C88095,MILL ROAD SURGERY,4
488.84,03N,2018-06-01,105,1854,C88096,HACKENTHORPE MEDICAL CENTRE,4
71.54,03N,2018-06-01,16,244,C88622,SHEFFIELD MEDICAL CENTRE,4
20.7,03N,2018-06-01,7,252,C88631,VERITAS HEALTH CENTRE,4
440.17,03N,2018-06-01,40,1076,C88643,DUNNINC ROAD SURGERY,4
608.86,03N,2018-06-01,32,723,C88647,OWLTHORPE MEDICAL CENTRE,4
334.17,03N,2018-06-01,41,1174,C88648,CRYSTAL PEAKS MEDICAL CENTRE,4
199.76,03N,2018-06-01,29,405,C88652,GREYSTONES MEDICAL CENTRE,4
4.31,03N,2018-06-01,6,168,C88655,THE MEDICAL CENTRE DR OKORIE,4
287.7,03N,2018-06-01,44,627,C88656,STANNINGTON MEDICAL CENTRE,4
308.96,06H,2018-06-01,24,786,D81001,LENSFIELD MEDICAL PRACTICE,4
359.2,06H,2018-06-01,53,1171,D81002,HUNTINGDON ROAD SURGERY,4
12.8,06H,2018-06-01,23,308,D81003,YORK STREET MEDICAL PRACTICE,4
239.28,06H,2018-06-01,108,1419,D81004,ALCONBURY SURGERY,4
43.31,06H,2018-06-01,18,256,D81005,NEWNHAM WALK SURGERY,4
1343.23,06H,2018-06-01,70,2056,D81007,PARK MEDICAL CENTRE,4
1364.77,06H,2018-06-01,146,3809,D81008,NORTH BRINK PRACTICE,4
205.94,06H,2018-06-01,41,1344,D81009,SHELFORD MEDICAL PRACTICE,4
1966.79,06H,2018-06-01,174,4625,D81010,PRIORY FIELDS SURGERY,4
371.72,06H,2018-06-01,59,1721,D81011,CLARKSON SURGERY,4
442.06,06H,2018-06-01,92,2335,D81012,CORNFORD HOUSE SURGERY,4
128.87,06H,2018-06-01,39,805,D81013,TRUMPINGTON STREET MEDICAL PRACTICE,4
399.06,06H,2018-06-01,77,2066,D81014,STAPLOE MEDICAL CENTRE,4
185.56,06H,2018-06-01,14,407,D81015,PARSON DROVE SURGERY,4
176.37,06H,2018-06-01,61,1234,D81016,ARBURY ROAD SURGERY,4
144.77,06H,2018-06-01,24,394,D81017,MILL ROAD SURGERY,4
179.62,06H,2018-06-01,25,862,D81018,"ORCHARD SURGERY,MELBOURN",4
383.5,06H,2018-06-01,42,1135,D81019,MINSTER MEDICAL PRACTICE,4
1107.21,06H,2018-06-01,83,2400,D81020,NENE VALLEY MEDICAL PRACTICE,4
508.35,06H,2018-06-01,40,1234,D81021,ST. GEORGE'S MEDICAL CENTRE,4
604.41,06H,2018-06-01,63,1802,D81022,OCTAGON MEDICAL PRACTICE,4
827.3,06H,2018-06-01,70,1888,D81023,PASTON HEALTH CENTRE,4
905.53,06H,2018-06-01,57,1712,D81024,THOMAS WALKER,4
138.15,06H,2018-06-01,41,734,D81025,CHERRY HINTON MEDICAL CENTRE,4
2178.2,06H,2018-06-01,205,6198,D81026,BOROUGHBURY MEDICAL CENTRE,4
46.58,06H,2018-06-01,27,856,D81027,WELLSIDE SURGERY,4
507.19,06H,2018-06-01,76,2553,D81028,FIRS HOUSE SURGERY,4
911.84,06H,2018-06-01,62,1932,D81029,OLD FLETTON SURGERY,4
1296.94,06H,2018-06-01,79,3389,D81030,CROMWELL PLACE SURGERY,4
691.28,06H,2018-06-01,63,1941,D81031,YAXLEY GROUP PRACTICE,4
767.97,06H,2018-06-01,93,2748,D81032,EATON SOCON HEALTH CENTRE,4
91.8,06H,2018-06-01,35,527,D81033,OVER SURGERY,4
552.7,06H,2018-06-01,115,2753,D81034,ST MARY'S SURGERY,4
281.74,06H,2018-06-01,56,1492,D81035,COMBERTON SURGERY,4
153.54,06H,2018-06-01,30,798,D81036,PRIORS FIELD SURGERY,4
8.2,06H,2018-06-01,10,280,D81037,BRIDGE STREET MEDICAL CENTRE,4
226.24,06H,2018-06-01,54,829,D81038,KIMBOLTON MEDICAL CENTRE,4
1192.25,06H,2018-06-01,76,2117,D81039,JENNER HEALTH CENTRE,4
82.38,06H,2018-06-01,18,338,D81040,CHURCH STREET HEALTH CENTRE,4
86.39,06H,2018-06-01,42,762,D81041,BOURN SURGERY,4
271.25,06H,2018-06-01,59,1032,D81042,WATERBEACH SURGERY,4
687.2,06H,2018-06-01,150,4096,D81043,GRANTA MEDICAL PRACTICES,4
1736.54,06H,2018-06-01,187,5728,D81044,NUFFIELD ROAD MEDICAL CENTRE,4
446.52,06H,2018-06-01,53,1650,D81045,BUCKDEN SURGERY,4
1522.33,06H,2018-06-01,99,3006,D81046,NEW QUEEN STREET SURGERY,4
388.54,06K,2018-06-01,53,1208,D81047,ASHWELL SURGERY,4
340.18,06H,2018-06-01,64,1627,D81049,SPINNEY SURGERY,4
393.76,06H,2018-06-01,54,1380,D81050,THE HICKS GROUP PRACTICE,4
168.5,06H,2018-06-01,39,1011,D81051,BURWELL SURGERY,4
260.69,06H,2018-06-01,34,957,D81052,CORNERSTONE PRACTICE,4
866.13,06H,2018-06-01,58,1632,D81053,BRETTON MEDICAL PRACTICE,4
214.73,06H,2018-06-01,38,1328,D81054,RED HOUSE SURGERY,4
592.26,06H,2018-06-01,71,2112,D81055,BOTTISHAM MEDICAL PRACTICE,4
10.81,06H,2018-06-01,25,287,D81056,PETERSFIELD MEDICAL PRACTICE,4
426.93,06H,2018-06-01,109,1975,D81057,LAKESIDE HEALTHCARE ST NEOTS,4
272.96,06H,2018-06-01,34,658,D81058,HARSTON SURGERY,4
364.35,06H,2018-06-01,65,1443,D81059,RAMSEY HEALTH CENTRE,4
325.68,06H,2018-06-01,74,1253,D81060,MOAT HOUSE SURGERY,4
257.73,06H,2018-06-01,48,1510,D81061,GEORGE CLARE SURGERY,4
16.4,06H,2018-06-01,15,462,D81062,HADDENHAM SURGERY,4
691.17,06H,2018-06-01,71,1914,D81063,WESTGATE,4
329.42,06H,2018-06-01,28,965,D81064,MERCHEFORD HOUSE,4
77.44,06H,2018-06-01,14,420,D81065,WELLAND MEDICAL,4
120.68,06H,2018-06-01,45,762,D81066,QUEEN EDITH MEDICAL PRACTICE,4
10.1,06H,2018-06-01,12,315,D81070,WOODLANDS SURGERY,4
124.86,06H,2018-06-01,26,765,D81073,WESTWOOD CLINIC,4
20.74,06H,2018-06-01,10,140,D81074,NORTHCOTE HOUSE SURGERY,4
48.89,06H,2018-06-01,5,168,D81078,MAPLE SURGERY BAR HILL HEALTH CENTRE,4
220.95,06H,2018-06-01,16,418,D81081,GREAT STAUGHTON SURGERY,4
366.26,06H,2018-06-01,27,810,D81082,ALMOND ROAD SURGERY,4
185.12,06H,2018-06-01,31,764,D81084,WILLINGHAM MEDICAL PRACTICE,4
175.57,06H,2018-06-01,54,779,D81085,PAPWORTH SURGERY,4
317.05,06H,2018-06-01,65,770,D81086,EAST BARNWELL HEALTH CENTRE,4
7.3,06H,2018-06-01,12,168,D81602,COTTENHAM SURGERY,4
56.94,06H,2018-06-01,19,604,D81603,RIVERSIDE PRACTICE,4
128.2,06H,2018-06-01,12,342,D81605,HUNTLY GROVE,4
35.27,06H,2018-06-01,15,268,D81606,RIVERPORT MEDICAL PRACTICE,4
74.04,06H,2018-06-01,7,114,D81607,SWAVESEY SURGERY,4
660.48,06H,2018-06-01,89,2013,D81611,FENLAND GROUP PRACTICE,4
27.93,06H,2018-06-01,31,832,D81612,MILTON SURGERY,4
210.12,06H,2018-06-01,26,681,D81615,THORPE ROAD,4
265.03,06H,2018-06-01,23,676,D81616,HODGSON MEDICAL CENTRE,4
189.84,06H,2018-06-01,23,461,D81618,AILSWORTH MEDICAL CENTRE,4
72.6,06H,2018-06-01,14,394,D81619,PARKHALL SURGERY,4
167.37,06H,2018-06-01,30,801,D81622,TRINITY SURGERY,4
130.4,06H,2018-06-01,37,760,D81623,OLD EXCHANGE SURGERY,4
175.03,06H,2018-06-01,13,452,D81624,DOGSTHORPE MEDICAL CENTRE,4
624.53,06H,2018-06-01,58,1060,D81625,THISTLEMOOR MEDICAL CENTRE,4
201.45,06H,2018-06-01,26,584,D81629,BUSHFIELD,4
780.25,06H,2018-06-01,65,2418,D81630,HAMPTON HEALTH,4
229.2,06H,2018-06-01,33,1050,D81631,CENTRAL MEDICAL CENTRE,4
302.66,06H,2018-06-01,39,958,D81633,ACORN SURGERY,4
60.44,06H,2018-06-01,9,420,D81637,MONKFIELD MEDICAL PRACTICE,4
69.56,06H,2018-06-01,17,392,D81645,THE GRANGE MEDICAL CENTRE,4
282.45,06V,2018-06-01,69,1133,D82001,HOLT MEDICAL PRACTICE,4
117.34,06Y,2018-06-01,33,814,D82002,GROVE SURGERY,4
1033.46,06M,2018-06-01,108,3400,D82003,BEACHES MEDICAL CENTRE,4
772.7,06V,2018-06-01,97,2303,D82004,CROMER GROUP PRACTICE,4
443.23,06V,2018-06-01,76,2318,D82005,SHERINGHAM MEDICAL PRACTICE,4
222.72,06Y,2018-06-01,42,996,D82006,CHET VALLEY MEDICAL PRACTICE,4
716.13,06M,2018-06-01,108,3016,D82007,EAST NORFOLK MEDICAL PRACTICE,4
36.88,06W,2018-06-01,39,777,D82008,ST STEPHENS GATE MEDICAL PARTNERSHIP,4
189.81,06V,2018-06-01,27,790,D82009,STALHAM STAITHE SURGERY,4
167.53,07J,2018-06-01,34,1010,D82010,GRIMSTON MEDICAL CENTRE,4
600.62,06W,2018-06-01,75,2390,D82011,CASTLE PARTNERSHIP,4
690.53,06W,2018-06-01,75,1984,D82012,MAGDALEN MEDICAL PRACTICE,4
86.46,06W,2018-06-01,27,700,D82013,OLD CATTON MEDICAL PRACTICE,4
550.69,07J,2018-06-01,61,1732,D82015,BRIDGE STREET SURGERY,4
244.74,06V,2018-06-01,69,1538,D82016,MARKET SURGERY,4
239.43,06W,2018-06-01,34,830,D82017,TRINITY & BOWTHORPE MEDICAL PRACTICE,4
167.1,06W,2018-06-01,36,1470,D82018,HELLESDON MEDICAL PRACTICE,4
421.51,06M,2018-06-01,78,2374,D82019,THE MILLWOOD PARTNERSHIP,4
567.44,06Y,2018-06-01,89,1940,D82020,ORCHARD SURGERY,4
299.51,06Y,2018-06-01,34,1028,D82022,LAWNS PRACTICE,4
281.56,06W,2018-06-01,31,1036,D82023,ROUNDWELL MEDICAL CENTRE,4
451.93,06W,2018-06-01,34,1220,D82024,TAVERHAM PARTNERSHIP,4
563.79,06V,2018-06-01,94,2107,D82025,HOVETON & WROXHAM MEDICAL CENTRE,4
522.79,06W,2018-06-01,23,830,D82026,LAKENHAM SURGERY,4
721.12,07J,2018-06-01,104,2900,D82027,HEACHAM GROUP PRACTICE,4
507.61,06V,2018-06-01,46,1278,D82028,LUDHAM AND STALHAM GREEN SURGERIES,4
327.0,06V,2018-06-01,163,3286,D82029,DRAYTON MEDICAL PRACTICE,4
303.18,06V,2018-06-01,22,590,D82030,REEPHAM & AYLSHAM MEDICAL PRACTICE,4
