actual_cost,ccg,date,items,quantity,row_id,row_name,setting
148.71,04Q,2018-08-01,46,1154,C83013,RUSKINGTON SURGERY,4
356.66,04D,2018-08-01,86,1480,C83014,BOULTHAM PARK MEDICAL PRACTICE,4
286.01,03T,2018-08-01,52,827,C83015,SWINESHEAD SURGERY,4
483.08,04D,2018-08-01,136,2672,C83018,CLEVELAND SURGERY,4
316.23,04Q,2018-08-01,84,1300,C83020,CAYTHORPE & ANCASTER MEDICAL PRACTICE,4
581.81,99D,2018-08-01,132,1676,C83022,MUNRO MEDICAL CENTRE,4
1027.61,04Q,2018-08-01,137,2296,C83023,SLEAFORD MEDICAL GROUP,4
126.46,04Q,2018-08-01,6,168,C83024,THE GLENSIDE COUNTRY PRACTICE,4
511.28,04D,2018-08-01,98,1905,C83025,RICHMOND MEDICAL CENTRE,4
1557.55,99D,2018-08-01,135,3229,C83026,THE DEEPINGS PRACTICE,4
439.41,03T,2018-08-01,101,1599,C83027,HORNCASTLE MEDICAL GROUP,4
250.44,03T,2018-08-01,23,550,C83028,HOLBEACH MEDICAL CENTRE,4
263.5,04D,2018-08-01,64,1152,C83029,BRANSTON & HEIGHINGTON FAMILY PRACTICE,4
414.84,04Q,2018-08-01,64,1037,C83030,BILLINGHAY MEDICAL PRACTICE,4
641.93,04D,2018-08-01,200,2772,C83031,NETTLEHAM MEDICAL PRACTICE,4
359.11,03T,2018-08-01,58,1826,C83032,MERTON LODGE SURGERY,4
82.55,04D,2018-08-01,15,252,C83033,HIBALDSTOW MEDICAL PRACTICE,4
363.02,99D,2018-08-01,64,1840,C83035,HEREWARD MEDICAL CENTRE,4
236.22,99D,2018-08-01,70,780,C83036,GOSBERTON MEDICAL CENTRE,4
280.96,04D,2018-08-01,60,1087,C83037,WELTON FAMILY HEALTH CENTRE,4
494.62,04D,2018-08-01,76,1987,C83038,THE GLEBE PRACTICE,4
297.88,99D,2018-08-01,25,372,C83039,MOULTON MEDICAL CENTRE,4
399.91,04Q,2018-08-01,141,2237,C83040,ST. PETERS HILL SURGERY,4
455.84,04D,2018-08-01,88,1577,C83041,THE WOODLAND MEDICAL PRACTICE,4
197.77,03T,2018-08-01,29,707,C83042,MARSH MEDICAL PRACTICE,4
356.12,03T,2018-08-01,120,2183,C83043,MARKET RASEN SURGERY,4
408.78,04D,2018-08-01,121,2099,C83044,CASKGATE STREET SURGERY,4
870.67,03T,2018-08-01,88,3128,C83045,HAWTHORN MEDICAL PRACTICE,4
167.63,04D,2018-08-01,57,800,C83046,THE HEATH SURGERY,4
404.78,04Q,2018-08-01,54,1830,C83048,ST. JOHNS MEDICAL CENTRE,4
419.72,03T,2018-08-01,93,1438,C83049,DR SINHA & PARTNERS,4
191.98,04D,2018-08-01,26,473,C83051,ABBEY MEDICAL PRACTICE,4
82.37,04D,2018-08-01,19,357,C83052,THE INGHAM SURGERY,4
6.78,04Q,2018-08-01,6,196,C83053,COLSTERWORTH SURGERY,4
719.25,99D,2018-08-01,66,1890,C83054,BOURNE GALLETLY PRACTICE TEAM,4
272.87,03T,2018-08-01,20,487,C83055,STICKNEY SURGERY,4
902.3,03T,2018-08-01,171,3524,C83056,EAST LINDSEY MEDICAL GROUP,4
204.39,03T,2018-08-01,22,496,C83057,KIRTON MEDICAL CENTRE,4
334.99,04D,2018-08-01,91,1496,C83058,WASHINGBOROUGH SURGERY,4
389.7,03T,2018-08-01,42,1282,C83059,GREYFRIARS SURGERY,4
490.86,03T,2018-08-01,30,1086,C83060,THE SIDINGS MEDICAL PRACTICE,4
871.12,03T,2018-08-01,134,2351,C83061,NORTH THORESBY SURGERY,4
360.9,04D,2018-08-01,33,823,C83062,CHURCH WALK SURGERY,4
601.75,99D,2018-08-01,82,1674,C83063,LONG SUTTON MEDICAL CTR.,4
1175.62,03T,2018-08-01,199,3696,C83064,MARISCO MEDICAL PRACTICE,4
443.67,99D,2018-08-01,41,916,C83065,LITTLEBURY MEDICAL CENTRE,4
292.18,04Q,2018-08-01,21,580,C83067,DR LONGFIELD AND PARTNERS,4
229.97,04D,2018-08-01,63,1220,C83071,NEWARK ROAD SURGERY,4
415.64,04D,2018-08-01,97,1797,C83072,MINSTER MEDICAL PRACTICE,4
92.77,04D,2018-08-01,42,707,C83073,CLIFF HOUSE MEDICAL PRACTICE,4
381.56,04D,2018-08-01,49,759,C83074,WILLINGHAM-BY-STOW SURGERY,4
238.1,04Q,2018-08-01,39,1152,C83075,VINE STREET SURGERY,4
637.73,04D,2018-08-01,93,2221,C83078,BRANT ROAD & SPRINGCLIFFE SURGERY,4
14.36,04D,2018-08-01,22,280,C83079,GLEBE PARK SURGERY,4
25.49,04Q,2018-08-01,18,560,C83080,THE HARROWBY LANE SURGERY,4
330.95,04D,2018-08-01,102,1913,C83082,BIRCHWOOD MEDICAL PRACTICE,4
549.35,03T,2018-08-01,52,1508,C83083,THE NEW CONINGSBY SURGERY,4
876.76,03T,2018-08-01,78,1442,C83085,JAMES STREET FAMILY PRACTICE,4
145.11,04D,2018-08-01,54,655,C83611,THE BASSINGHAM SURGERY,4
485.0,03T,2018-08-01,55,1055,C83613,CAISTOR HEALTH CENTRE,4
202.82,99D,2018-08-01,20,548,C83614,SUTTERTON SURGERY,4
314.85,99D,2018-08-01,23,521,C83617,ABBEYVIEW SURGERY,4
82.61,04D,2018-08-01,41,555,C83626,BRAYFORD MEDICAL PRACTICE,4
58.47,04Q,2018-08-01,6,196,C83628,WOOLSTHORPE SURGERY,4
12.89,99D,2018-08-01,13,168,C83631,THE SPALDING GP SURGERY,4
580.75,03T,2018-08-01,49,1045,C83634,TASBURGH LODGE SURGERY,4
433.78,03T,2018-08-01,47,1147,C83635,WOODHALL SPA NEW SURGERY,4
408.51,04D,2018-08-01,48,1087,C83637,CROSSROADS MEDICAL PRACTICE,4
500.84,04D,2018-08-01,61,1238,C83641,TRENT VALLEY SURGERY,4
51.56,03T,2018-08-01,39,441,C83643,BINBROOK SURGERY,4
3.27,04Q,2018-08-01,4,112,C83649,MARKET CROSS SURGERY,4
593.81,03T,2018-08-01,70,1278,C83650,THE WRAGBY SURGERY,4
25.46,04Q,2018-08-01,16,226,C83653,STACKYARD AND WOOLSTHORPE SURGERY,4
973.36,02Q,2018-08-01,110,3404,C84001,LARWOOD SURGERY,4
116.04,04K,2018-08-01,13,420,C84004,ST ALBANS MEDICAL CENTRE,4
576.43,04N,2018-08-01,73,2226,C84005,EAST LEAKE MEDICAL GROUP,4
275.01,02Q,2018-08-01,26,789,C84008,TUXFORD MEDICAL CENTRE,4
443.82,04H,2018-08-01,57,1857,C84009,BARNBY GATE SURGERY,4
227.51,04L,2018-08-01,36,1262,C84010,TRENTSIDE MEDICAL GROUP,4
137.41,04K,2018-08-01,25,1111,C84011,ELMSWOOD SURGERY,4
325.04,04E,2018-08-01,70,2174,C84012,WILLOWBROOK MEDICAL PRACTICE,4
550.28,02Q,2018-08-01,64,1921,C84013,KINGFISHER FAMILY PRACTICE,4
373.54,04E,2018-08-01,46,1482,C84014,WOODLANDS MEDICAL PRACTICE,4
341.11,04E,2018-08-01,115,2081,C84016,OAKWOOD SURGERY,4
886.91,04N,2018-08-01,148,3679,C84017,BELVOIR HEALTH GROUP,4
522.35,04K,2018-08-01,47,1776,C84018,FAMILY MEDICAL CENTRE (SOOD),4
375.71,04H,2018-08-01,42,1320,C84019,FOUNTAIN MEDICAL CENTRE,4
92.53,04E,2018-08-01,28,840,C84020,CHURCHSIDE MEDICAL PRACTICE,4
387.76,04H,2018-08-01,45,1325,C84021,MIDDLETON LODGE PRACTICE,4
55.79,04K,2018-08-01,2,60,C84023,THE UNIV OF NOTTINGHAM HEALTH SERV,4
1386.37,02Q,2018-08-01,90,2979,C84024,NEWGATE MEDICAL GROUP,4
212.7,04N,2018-08-01,41,1180,C84025,EAST BRIDGFORD MED CENTRE,4
71.43,04L,2018-08-01,33,1015,C84026,STENHOUSE MEDICAL CENTRE,4
132.36,04N,2018-08-01,27,756,C84028,THE RUDDINGTON MED CENTRE,4
206.26,04H,2018-08-01,45,1313,C84029,LOMBARD MEDICAL CENTRE,4
682.25,04M,2018-08-01,51,1726,C84030,THE OAKS MEDICAL CENTRE,4
21.68,04E,2018-08-01,4,142,C84031,ST PETERS MEDICAL PRACTICE,4
512.6,04M,2018-08-01,102,2459,C84032,EASTWOOD PRIMARY CARE CENTRE,4
270.34,04L,2018-08-01,38,1444,C84033,WESTDALE LANE SURGERY,4
379.74,04K,2018-08-01,26,877,C84034,CHURCHFIELDS MEDICAL PRACTICE,4
465.31,02Q,2018-08-01,56,1594,C84035,CROWN HOUSE SURGERY,4
740.87,04E,2018-08-01,133,1971,C84036,FOREST MEDICAL,4
304.5,04H,2018-08-01,61,1876,C84037,ABBEY MEDICAL GROUP,4
98.63,04K,2018-08-01,30,799,C84039,DERBY ROAD HEALTH CENTRE,4
138.35,04M,2018-08-01,39,1539,C84042,SAXON CROSS SURGERY,4
277.3,04K,2018-08-01,22,668,C84043,LEEN VIEW SURGERY,4
167.39,04K,2018-08-01,28,1080,C84044,DEER PARK FAMILY MEDICAL PRACTICE,4
471.98,04H,2018-08-01,53,1708,C84045,COLLINGHAM MEDICAL CENTRE,4
302.54,04K,2018-08-01,46,1461,C84046,CLIFTON MEDICAL PRACTICE,4
341.63,04L,2018-08-01,34,1222,C84047,THE CALVERTON PRACTICE,4
556.4,04N,2018-08-01,80,2312,C84048,KEYWORTH MEDICAL PRACTICE,4
406.74,04H,2018-08-01,170,2692,C84049,SOUTHWELL MEDICAL CENTRE,4
650.58,04E,2018-08-01,122,3798,C84051,ORCHARD MEDICAL PRACTICE,4
216.62,04L,2018-08-01,36,931,C84053,TORKARD HILL MEDICAL CTRE,4
440.12,04L,2018-08-01,48,1529,C84055,HIGHCROFT SURGERY,4
45.88,04E,2018-08-01,14,256,C84057,PLEASLEY SURGERY,4
367.77,04H,2018-08-01,94,2118,C84059,SHERWOOD MEDICAL PARTNERSHIP,4
268.68,04K,2018-08-01,40,1190,C84060,RIVERGREEN MEDICAL CENTRE,4
340.69,04E,2018-08-01,28,834,C84061,KING'S MEDICAL CENTRE,4
194.91,04K,2018-08-01,34,856,C84063,GREENDALE PRIMARY CARE CENTRE,4
325.04,04K,2018-08-01,34,1090,C84064,PARKSIDE MEDICAL CENTRE,4
227.09,04M,2018-08-01,53,897,C84065,ABBEY MEDICAL CENTRE,4
154.81,04L,2018-08-01,34,1048,C84066,DAYBROOK MEDICAL PRACTICE,4
382.5,04E,2018-08-01,47,1492,C84067,ASHFIELD HOUSE (ANNESLEY),4
337.13,04E,2018-08-01,48,1568,C84069,ROUNDWOOD SURGERY,4
120.31,04K,2018-08-01,22,910,C84072,THE WELLSPRING SURGERY,4
202.41,04E,2018-08-01,42,555,C84074,FAMILY MEDICAL CENTRE (KIRKBY),4
156.43,04E,2018-08-01,16,448,C84076,KIRKBY HEALTH CENTRE,4
242.67,04E,2018-08-01,32,910,C84077,BRIERLEY PARK MEDICAL CENTRE,4
401.01,04K,2018-08-01,81,1853,C84078,HUCKNALL ROAD MEDICAL CENTRE,4
278.72,04M,2018-08-01,59,1790,C84080,THE MANOR SURGERY,4
136.18,04K,2018-08-01,14,336,C84081,JOHN RYLE MEDICAL PRACTICE,4
167.23,04N,2018-08-01,53,1524,C84084,RADCLIFFE-ON-TRENT. HEALTH CENTRE,4
535.97,04K,2018-08-01,26,1075,C84085,VICTORIA AND MAPPERLEY PRACTICE,4
810.07,04N,2018-08-01,88,2183,C84086,ST GEORGES MED PRACTICE,4
504.66,04H,2018-08-01,23,854,C84087,RAINWORTH HEALTH CENTRE,4
96.88,04N,2018-08-01,23,746,C84090,MUSTERS MEDICAL PRACTICE,4
175.81,04K,2018-08-01,20,585,C84091,ASPLEY MEDICAL CENTRE,4
108.11,04K,2018-08-01,9,308,C84092,BRIDGEWAY PRACTICE,4
438.8,02Q,2018-08-01,94,1934,C84094,RIVERSIDE HEALTH CENTRE,4
76.98,04L,2018-08-01,22,672,C84095,OAKENHALL MEDICAL PRACT,4
176.02,04K,2018-08-01,10,341,C84096,RADFORD HEALTH CENTRE (N PHILLIPS),4
111.81,02Q,2018-08-01,9,308,C84101,BAWTRY AND BLYTH MEDICAL,4
5.9,04K,2018-08-01,7,182,C84103,THE FOREST PRACTICE,4
3.63,04K,2018-08-01,2,70,C84104,GREENFIELDS MEDICAL CENTRE (SHARMA OP),4
80.53,04K,2018-08-01,7,189,C84105,FAIRFIELDS PRACTICE,4
280.29,04E,2018-08-01,67,1557,C84106,MILLVIEW SURGERY,4
57.75,04M,2018-08-01,17,738,C84107,THE LINDEN MEDICAL GROUP,4
17.12,04M,2018-08-01,14,490,C84112,BRAMCOTE SURGERY,4
423.82,04H,2018-08-01,33,1164,C84113,MAJOR OAK MEDICAL PRACTICE,4
461.52,04E,2018-08-01,49,1750,C84114,SKEGBY FAMILY MEDICAL CENTRE,4
133.48,04L,2018-08-01,29,773,C84115,PLAINS VIEW SURGERY,4
104.59,04K,2018-08-01,23,464,C84116,MELBOURNE PARK MEDICAL CENTRE,4
7.37,04K,2018-08-01,6,252,C84117,RADFORD MEDICAL PRACTICE (KAUR),4
173.24,04M,2018-08-01,68,2377,C84120,CHILWELL VALLEY AND MEADOWS PRACTICE,4
142.73,04K,2018-08-01,32,1002,C84122,WOLLATON PARK MEDICAL CENTRE,4
119.84,04H,2018-08-01,17,508,C84123,BILSTHORPE SURGERY,4
597.3,04L,2018-08-01,44,1380,C84124,WHYBURN MEDICAL PRACTICE,4
111.52,04E,2018-08-01,26,689,C84127,RIVERBANK MEDICAL SERVICES,4
199.32,04K,2018-08-01,27,844,C84129,RISE PARK SURGERY,4
85.87,04M,2018-08-01,28,739,C84131,NEWTHORPE MEDICAL PRACTICE,4
30.49,04L,2018-08-01,9,149,C84133,PEACOCK HEALTHCARE,4
54.46,04K,2018-08-01,6,182,C84135,QUEENS BOWER SURGERY,4
3.76,04K,2018-08-01,4,112,C84136,ST. LUKE'S SURGERY,4
97.08,04K,2018-08-01,3,84,C84138,SPRINGFIELD MEDICAL CENTRE,4
27.96,04E,2018-08-01,24,756,C84140,LOWMOOR ROAD SURGERY,4
393.71,04E,2018-08-01,20,720,C84142,SELSTON SURGERY,4
79.41,04K,2018-08-01,14,546,C84144,MEADOWS HEALTH CENTRE (LARNER),4
36.1,04L,2018-08-01,8,224,C84150,UNITY SURGERY,4
0.69,04K,2018-08-01,1,28,C84151,THE MEDICAL CENTRE (IRFAN),4
138.61,04K,2018-08-01,4,172,C84602,MAPPERLEY PARK MEDICAL CENTRE,4
557.98,04N,2018-08-01,73,2192,C84605,CASTLE HEALTHCARE PRACTICE,4
59.16,04L,2018-08-01,9,196,C84613,THE JUBILEE PRACTICE,4
248.06,04K,2018-08-01,11,310,C84619,TUDOR HOUSE MEDICAL PRACTICE,4
55.34,04N,2018-08-01,21,364,C84621,WEST BRIDGFORD MEDICAL CENTRE,4
13.12,04M,2018-08-01,22,413,C84624,HAMA MEDICAL CENTRE,4
97.29,04K,2018-08-01,14,506,C84628,SHERWOOD RISE MEDICAL CENTRE,4
100.16,04E,2018-08-01,13,350,C84629,"HEALTH CARE COMPLEX, KIRKBY",4
269.11,04E,2018-08-01,40,1333,C84637,SANDY LANE SURGERY,4
133.45,04L,2018-08-01,47,1023,C84646,THE IVY MEDICAL GROUP,4
5.27,04K,2018-08-01,7,189,C84647,BILBOROUGH SURGERY,4
51.04,04K,2018-08-01,10,294,C84650,BOULEVARD MEDICAL CENTRE,4
44.46,04E,2018-08-01,36,387,C84654,JACKSDALE MEDICAL CENTRE,4
52.23,04H,2018-08-01,17,546,C84656,HILL VIEW SURGERY,4
244.96,04E,2018-08-01,67,1328,C84658,MEDEN MEDICAL SERVICES,4
104.67,04H,2018-08-01,11,294,C84660,HOUNSFIELD SURGERY,4
18.97,04K,2018-08-01,13,420,C84664,WELBECK SURGERY,4
109.63,04M,2018-08-01,21,487,C84667,GILTBROOK SURGERY,4
1.4,04K,2018-08-01,5,35,C84672,THE DALE SURGERY,4
64.28,04K,2018-08-01,5,140,C84676,GREENFIELDS MEDICAL CENTRE (YVS RAO),4
86.78,04E,2018-08-01,24,436,C84679,ACORN MEDICAL PRACTICE,4
2.43,04K,2018-08-01,2,56,C84680,RHR MEDICAL CENTRE,4
243.65,04K,2018-08-01,8,376,C84682,SHERRINGTON PARK MEDICAL PRACTICE,4
40.84,04K,2018-08-01,47,973,C84683,THE WINDMILL PRACTICE,4
303.25,04K,2018-08-01,28,968,C84688,BILBOROUGH MEDICAL CENTRE,4
62.42,04K,2018-08-01,8,226,C84691,HIGHGREEN PRACTICE (KHAN),4
474.4,02Q,2018-08-01,28,301,C84692,NORTH LEVERTON SURGERY,4
475.43,04K,2018-08-01,25,942,C84693,BAKERSFIELD MEDICAL CENTRE,4
49.22,04K,2018-08-01,5,171,C84694,LIME TREE SURGERY,4
21.85,04K,2018-08-01,26,581,C84695,THE ALICE MEDICAL CENTRE,4
355.91,04L,2018-08-01,22,778,C84696,WEST OAK SURGERY,4
7.11,04K,2018-08-01,5,140,C84698,STRELLEY HEALTH CENTRE (COCKRILL),4
266.35,04N,2018-08-01,24,736,C84703,THE GAMSTON MEDICAL CTR.,4
110.91,04K,2018-08-01,20,618,C84704,BEECHDALE SURGERY,4
169.25,04M,2018-08-01,51,835,C84705,HICKINGS LANE MEDICAL CTR,4
58.32,04L,2018-08-01,11,392,C84709,PARK HOUSE MEDICAL CENTRE,4
87.57,04E,2018-08-01,22,471,C84710,BULL FARM PRIMARY CARE RESOURCE CENTRE,4
2.43,04K,2018-08-01,2,56,C84717,RIVERLYN MEDICAL CENTRE,4
12.84,02P,2018-08-01,12,350,C85001,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE,4
371.7,02P,2018-08-01,160,2078,C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,4
329.29,02P,2018-08-01,168,2180,C85004,PENISTONE GROUP PMS PRACTICE,4
218.61,02P,2018-08-01,43,1226,C85005,ROYSTON GROUP PRACTICE,4
139.22,02P,2018-08-01,51,759,C85006,WOODLAND DRIVE MEDICAL CENTRE,4
671.94,02P,2018-08-01,117,2112,C85007,THE DOVE VALLEY PMS PRACTICE,4
423.24,02P,2018-08-01,105,2082,C85008,WALDERSLADE SURGERY,4
494.68,02P,2018-08-01,47,1216,C85009,THE KAKOTY PRACTICE,4
949.25,02P,2018-08-01,220,3098,C85010,HILL BROW SURGERY PMS PRACTICE,4
228.45,02P,2018-08-01,95,1048,C85013,WOMBWELL GMS PRACTICE,4
360.34,02P,2018-08-01,93,1445,C85014,THE ROSE TREE PMS PRACTICE,4
238.62,02P,2018-08-01,123,1428,C85016,DR MELLOR & PARTNERS,4
449.12,02P,2018-08-01,170,2178,C85017,BURLEIGH MEDICAL CENTRE,4
82.57,02P,2018-08-01,61,763,C85018,GRIMETHORPE SURGERY,4
23.33,02P,2018-08-01,44,497,C85019,THE GROVE MEDICAL PRACTICE,4
611.7,02P,2018-08-01,177,2477,C85020,HUDDERSFIELD ROAD SURGERY,4
387.61,02P,2018-08-01,93,1574,C85022,HOYLAND MEDICAL PRACTICE,4
904.25,02P,2018-08-01,58,2036,C85023,HOLLYGREEN PRACTICE,4
263.61,02P,2018-08-01,32,688,C85024,HIGH STREET PRACTICE,4
291.31,02P,2018-08-01,29,601,C85026,APOLLO COURT MEDICAL CENTRE,4
30.51,02P,2018-08-01,43,609,C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,4
72.71,02P,2018-08-01,102,1164,C85030,WOMBWELL MEDICAL CENTRE PRACTICE,4
345.34,02P,2018-08-01,131,1651,C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,4
63.64,02P,2018-08-01,40,427,C85614,DARTON HEALTH CENTRE PRACTICE,4
33.33,02P,2018-08-01,29,341,C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,4
91.9,02P,2018-08-01,52,450,C85622,MONK BRETTON HEALTH CENTRE PRACTICE,4
2.85,02P,2018-08-01,5,56,C85623,KINGSWELL SURGERY PMS PRACTICE,4
11.35,02P,2018-08-01,3,140,C85628,CAXTON HOUSE SURGERY,4
604.85,02X,2018-08-01,80,2135,C86001,GREAT NORTH MEDICAL GROUP,4
348.95,02X,2018-08-01,19,900,C86002,THE RANSOME PRACTICE,4
340.88,02X,2018-08-01,49,1717,C86003,HATFIELD HEALTH CENTRE,4
289.54,02X,2018-08-01,32,476,C86005,MEXBOROUGH HEALTH CENTRE,4
224.45,02X,2018-08-01,25,728,C86006,REGENT SQUARE GROUP PRACTICE,4
526.34,02X,2018-08-01,61,1690,C86007,THE BURNS PRACTICE,4
234.34,02X,2018-08-01,18,451,C86009,THE MAYFLOWER MEDICAL PRACTICE,4
813.74,02X,2018-08-01,64,1928,C86011,MOUNT GROUP PRACTICE,4
198.88,02X,2018-08-01,28,896,C86012,THE OAKWOOD SURGERY,4
253.92,02X,2018-08-01,46,940,C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,4
82.79,02X,2018-08-01,26,735,C86015,THE ROSSINGTON PRACTICE,4
132.13,02X,2018-08-01,19,568,C86016,THE LAKESIDE PRACTICE,4
577.18,02X,2018-08-01,36,1238,C86017,KINGTHORNE GROUP PRACTICE,4
163.64,02X,2018-08-01,32,1008,C86018,NORTHFIELD SURGERY,4
459.47,02X,2018-08-01,45,1171,C86019,THE SCOTT PRACTICE,4
307.66,02X,2018-08-01,27,842,C86020,ST. JOHNS GROUP PRACTICE,4
235.47,02X,2018-08-01,22,704,C86021,WHITE HOUSE FARM MEDICAL CENTRE,4
81.33,02X,2018-08-01,30,676,C86022,THE SANDRINGHAM PRACTICE,4
269.22,02X,2018-08-01,25,767,C86023,BENTLEY SURGERY,4
376.59,02X,2018-08-01,34,1066,C86024,CONISBROUGH GROUP PRACTICE,4
75.82,02X,2018-08-01,12,338,C86025,FRANCES STREET MEDICAL CENTRE,4
80.54,02X,2018-08-01,27,441,C86026,EDLINGTON HEALTH CENTRE PRACTICE,4
710.43,02X,2018-08-01,58,2082,C86029,ST VINCENT MEDICAL CENTRE,4
110.51,02X,2018-08-01,18,280,C86032,SCAWSBY HEALTH CENTRE PRACTICE,4
272.37,02X,2018-08-01,21,435,C86033,THE NAYAR PRACTICE,4
68.07,02X,2018-08-01,44,546,C86034,THE NEW SURGERY,4
322.78,02X,2018-08-01,29,898,C86037,FIELD ROAD SURGERY,4
359.78,02X,2018-08-01,40,1182,C86038,PETERSGATE MEDICAL CENTRE,4
526.22,02X,2018-08-01,21,668,C86605,ASKERN MEDICAL PRACTICE,4
78.52,02X,2018-08-01,7,196,C86606,BARNBURGH SURGERY,4
287.58,02X,2018-08-01,31,1080,C86609,THE VILLAGE GROUP PRACTICE,4
131.51,02X,2018-08-01,16,479,C86611,DUNSVILLE MEDICAL CENTRE,4
161.1,02X,2018-08-01,19,500,C86613,THE NELSON PRACTICE,4
172.82,02X,2018-08-01,28,816,C86614,THORNE MOOR MEDICAL PRACTICE,4
1.55,02X,2018-08-01,1,28,C86616,DENABY MEDICAL PRACTICE,4
74.39,02X,2018-08-01,22,522,C86621,WEST END CLINIC,4
2.63,02X,2018-08-01,3,84,C86623,DR ME SHEIKH'S PRACTICE,4
7.76,02X,2018-08-01,4,140,C86625,CONISBROUGH MEDICAL PRACTICE,4
82.65,02X,2018-08-01,9,282,C86626,PARK VIEW SURGERY,4
1806.54,03L,2018-08-01,231,6979,C87002,DINNINGTON GROUP PRACTICE,4
388.72,03L,2018-08-01,40,1110,C87003,WOODSTOCK BOWER GROUP PRACTICE,4
535.96,03L,2018-08-01,83,1908,C87004,KIVETON PARK MEDICAL PRACTICE,4
1191.94,03L,2018-08-01,143,4816,C87005,ST ANN'S MEDICAL CENTRE,4
412.86,03L,2018-08-01,105,2359,C87006,THE MAGNA GROUP PRACTICE,4
1122.92,03L,2018-08-01,173,4023,C87007,STAG MEDICAL CENTRE,4
635.16,03L,2018-08-01,97,2940,C87008,SWALLOWNEST HEALTH CENTRE,4
615.82,03L,2018-08-01,73,1661,C87009,BRINSWORTH MEDICAL CENTRE,4
223.56,03L,2018-08-01,13,422,C87010,YORK ROAD SURGERY,4
782.68,03L,2018-08-01,122,3770,C87012,BROOM LANE MEDICAL CENTRE,4
126.32,03L,2018-08-01,33,483,C87013,PARKGATE MEDICAL CENTRE,4
90.44,03L,2018-08-01,28,812,C87014,TREETON MEDICAL CENTRE,4
251.9,03L,2018-08-01,58,1654,C87015,WICKERSLEY HEALTH CENTRE,4
1025.07,03L,2018-08-01,82,2310,C87016,MORTHEN ROAD SURGERY,4
896.27,03L,2018-08-01,82,2453,C87017,CLIFTON MEDICAL CENTRE,4
476.97,03L,2018-08-01,44,1338,C87018,HIGH STREET SURGERY,4
239.91,03L,2018-08-01,42,1152,C87020,GREENSIDE SURGERY,4
446.61,03L,2018-08-01,64,2102,C87022,VILLAGE SURGERY,4
124.05,03L,2018-08-01,19,429,C87024,RAWMARSH HEALTH CENTRE,4
850.86,03L,2018-08-01,101,3648,C87029,MARKET SURGERY,4
383.47,03L,2018-08-01,66,1631,C87030,CROWN STREET SURGERY,4
88.4,03L,2018-08-01,15,506,C87031,DR RAOLU'S PRACTICE,4
320.21,03L,2018-08-01,43,1253,C87603,GREASBROUGH MEDICAL CENTRE,4
73.79,03L,2018-08-01,14,452,C87604,THORPE HESLEY SURGERY,4
144.69,03L,2018-08-01,19,644,C87606,QUEEN'S MEDICAL CENTRE,4
13.97,03L,2018-08-01,7,364,C87608,SHAKESPEARE ROAD SURGERY,4
413.48,03L,2018-08-01,79,2222,C87616,BLYTH ROAD MEDICAL CENTRE,4
700.13,03L,2018-08-01,65,2012,C87620,MANOR FIELD SURGERY,4
216.74,03L,2018-08-01,37,991,C87622,GATEWAY PRIMARY CARE,4
610.51,03N,2018-08-01,121,2351,C88005,WALKLEY HOUSE MEDICAL CENTRE,4
227.87,03N,2018-08-01,29,554,C88006,NORFOLK PARK HEALTH CENTRE,4
713.95,03N,2018-08-01,61,1676,C88007,PORTER BROOK MEDICAL CENTRE,4
926.63,03N,2018-08-01,95,2092,C88008,FORGE HEALTH GROUP,4
335.73,03N,2018-08-01,79,1373,C88009,FOXHILL MEDICAL CENTRE,4
1438.08,03N,2018-08-01,212,3837,C88010,CHAPELGREEN PRACTICE,4
678.87,03N,2018-08-01,68,1405,C88011,BUCHANAN ROAD SURGERY,4
653.32,03N,2018-08-01,104,2003,C88014,NORWOOD MEDICAL CENTRE,4
638.79,03N,2018-08-01,104,1548,C88015,MEADOWGREEN HEALTH CENTRE,4
1414.96,03N,2018-08-01,102,2716,C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,4
625.72,03N,2018-08-01,109,1398,C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),4
798.86,03N,2018-08-01,86,1824,C88019,GLEADLESS MEDICAL CENTRE,4
256.23,03N,2018-08-01,39,676,C88020,WHITE HOUSE SURGERY,4
843.78,03N,2018-08-01,88,1235,C88021,FAR LANE MEDICAL CENTRE,4
134.5,03N,2018-08-01,47,625,C88022,STONECROFT MEDICAL CENTRE,4
376.52,03N,2018-08-01,103,1350,C88023,SOTHALL & BEIGHTON HEALTH CENTRES,4
990.01,03N,2018-08-01,129,1618,C88024,AVENUE MEDICAL PRACTICE,4
1311.58,03N,2018-08-01,121,2173,C88025,BIRLEY HEALTH CENTRE,4
1055.55,03N,2018-08-01,179,2633,C88026,SLOAN MEDICAL CENTRE,4
403.74,03N,2018-08-01,72,1621,C88027,UPWELL STREET SURGERY,4
1021.39,03N,2018-08-01,118,1815,C88028,BROOMHILL SURGERY,4
383.12,03N,2018-08-01,72,828,C88030,DUKE MEDICAL CENTRE,4
