actual_cost,ccg,date,items,quantity,row_id,row_name,setting
34.11,06K,2015-01-01,5,84,E82638,STANHOPE SURGERY,4
1.24,06N,2015-01-01,1,28,E82640,HIGHFIELD SURGERY,4
7.86,06K,2015-01-01,5,102,E82641,MANOR HOUSE SURGERY,4
6.21,06N,2015-01-01,4,56,E82643,ARCHWAY SURGERY,4
1.24,06N,2015-01-01,1,28,E82655,SOUTH OXHEY SURGERY,4
114.4,06N,2015-01-01,17,336,E82657,LITTLE BUSHEY SURGERY,4
2.74,06N,2015-01-01,4,28,E82658,HOLYWELL SURGERY,4
9.18,06K,2015-01-01,2,112,E82661,THE GARDEN CITY SURGERY,4
6.26,06N,2015-01-01,3,84,E82663,MARKYATE SURGERY,4
298.45,07M,2015-01-01,56,1408,E83003,OAKLEIGH ROAD HEALTH CENTRE,4
313.65,07M,2015-01-01,27,1193,E83005,LICHFIELD GROVE SURGERY,4
168.36,07M,2015-01-01,24,791,E83006,GREENFIELD MEDICAL CENTRE,4
29.08,07M,2015-01-01,22,434,E83007,SQUIRES LANE MEDICAL PRACTICE,4
347.25,07M,2015-01-01,62,1343,E83008,HEATHFIELDE MEDICAL CENTRE,4
191.95,07M,2015-01-01,57,1534,E83009,PHGH DOCTORS,4
658.72,07M,2015-01-01,88,2550,E83010,THE SPEEDWELL PRACTICE,4
46.59,07M,2015-01-01,17,644,E83011,THE EVERGLADE MEDICAL PRACTICE,4
665.5,07M,2015-01-01,37,1650,E83012,THE OLD COURT HOUSE SURGERY,4
378.48,07M,2015-01-01,31,934,E83013,CORNWALL HOUSE SURGERY,4
314.73,07M,2015-01-01,65,2684,E83016,MILLWAY MEDICAL PRACTICE,4
386.86,07M,2015-01-01,107,1835,E83017,LONGROVE SURGERY,4
308.33,07M,2015-01-01,35,1116,E83018,WATLING MEDICAL CENTRE,4
511.85,07M,2015-01-01,80,1482,E83020,ST. GEORGES MEDICAL CENTRE,4
365.78,07M,2015-01-01,78,2445,E83021,TORRINGTON PARK GROUP PRACTICE,4
1341.22,07M,2015-01-01,165,3865,E83024,ST ANDREWS MEDICAL PRACTICE.,4
163.74,07M,2015-01-01,50,1045,E83025,PENNINE DRIVE PRACTICE,4
63.81,07M,2015-01-01,39,595,E83026,SUPREME MEDICAL CENTRE,4
956.17,07M,2015-01-01,172,3694,E83027,188 THE PRACTICE,4
19.73,07M,2015-01-01,18,238,E83028,PARKVIEW SURGERY,4
208.78,07M,2015-01-01,22,970,E83030,PENSHURST GARDENS SURGERY,4
151.14,07M,2015-01-01,32,730,E83031,THE VILLAGE SURGERY,4
286.99,07M,2015-01-01,60,1410,E83032,OAK LODGE MEDICAL CENTRE,4
732.52,07M,2015-01-01,94,1445,E83034,COLNEY HATCH LANE SURGERY,4
459.56,07M,2015-01-01,50,1326,E83035,WENTWORTH MEDICAL PRACTICE.,4
221.49,07M,2015-01-01,30,968,E83036,VALE DRIVE MEDICAL PRACTICE,4
575.92,07M,2015-01-01,73,2289,E83037,DERWENT CRESCENT MEDICAL CENTRE,4
696.89,07M,2015-01-01,88,2748,E83038,JAI MEDICAL CENTRE,4
58.39,07M,2015-01-01,21,247,E83039,RAVENSCROFT MEDICAL CENTRE,4
14.74,07M,2015-01-01,6,168,E83041,WAKEMANS HILL SURGERY,4
183.28,07M,2015-01-01,19,597,E83042,DR MAKANJUOLA'S SURGERY,4
617.13,07M,2015-01-01,34,1176,E83044,ADDINGTON MEDICAL CENTRE,4
159.14,07M,2015-01-01,18,632,E83045,FRIERN BARNET MEDICAL CENTRE,4
289.64,07M,2015-01-01,63,1007,E83046,MULBERRY MEDICAL PRACTICE,4
110.92,07M,2015-01-01,27,982,E83049,LANGSTONE WAY SURGERY,4
43.58,07M,2015-01-01,35,581,E83050,EAST FINCHLEY MEDICAL CENTRE,4
394.37,07M,2015-01-01,38,1632,E83053,LANE END MEDICAL GROUP,4
803.45,07M,2015-01-01,108,1894,E83600,ADLER JS-THE SURGERY,4
320.18,07M,2015-01-01,19,570,E83613,EAST BARNET HEALTH CENTRE,4
212.95,07M,2015-01-01,35,996,E83621,BRUNSWICK PARK MEDICAL CENTRE,4
36.32,07M,2015-01-01,29,499,E83622,TEMPLE FORTUNE MEDICAL GROUP,4
136.15,07M,2015-01-01,4,164,E83624,STATION ROAD NEW BARNET SURGERY,4
66.19,07M,2015-01-01,11,450,E83629,EBHC DR P WESTON,4
24.07,07M,2015-01-01,6,336,E83631,CHERRY TREE SURGERY,4
209.77,07M,2015-01-01,10,428,E83632,EBHC DR CJ PESKIN,4
13.24,07M,2015-01-01,6,196,E83637,COLINDALE MEDICAL CENTRE LP,4
94.23,07M,2015-01-01,20,348,E83638,THE MOUNTFIELD SURGERY,4
64.87,07M,2015-01-01,9,308,E83639,ROSEMARY SURGERY,4
11.49,07M,2015-01-01,7,196,E83640,DR V. AZIZ,4
4.4,07M,2015-01-01,3,84,E83644,BALLARDS LANE SURGERY,4
132.9,07M,2015-01-01,30,617,E83645,OSIDGE MEDICAL PRACTICE,4
531.11,07M,2015-01-01,27,998,E83649,THE HODFORD ROAD PRACTICE,4
9.46,07M,2015-01-01,4,168,E83650,GLOUCESTER ROAD SURGERY,4
1.67,07M,2015-01-01,4,28,E83651,HARRIS M-THE SURGERY,4
230.48,07M,2015-01-01,45,498,E83652,ROWBURY CA-THE SURGERY,4
205.7,07M,2015-01-01,29,893,E83653,THE PHOENIX PRACTICE,4
7.27,07P,2015-01-01,15,105,E83654,CRICKLEWOOD BROADWAY SURGERY,4
23.13,07M,2015-01-01,11,364,E83656,DR LF MILLER,4
2.04,07M,2015-01-01,4,28,E83657,THE HILLVIEW SURGERY,4
45.44,07M,2015-01-01,3,142,E83658,MAKANJI HH-WOODCROFT MEDICAL CENTRE,4
14.35,07M,2015-01-01,9,203,E83659,MOODALEY D-WOODCROFT MEDICAL CENTRE,4
3.62,07M,2015-01-01,5,56,E83664,HAMID CARETAKING,4
3.15,07M,2015-01-01,1,56,E83668,DR SP TALPAHEWA,4
79.87,07P,2015-01-01,5,170,E84002,FORTY WILLOWS SURGERY,4
17.43,07P,2015-01-01,8,308,E84003,PREMIER MEDICAL CENTRE,4
27.95,08E,2015-01-01,13,329,E84004,THE CIRCLE PRACTICE,4
147.54,08E,2015-01-01,43,660,E84005,KINGS ROAD SURGERY,4
326.71,07P,2015-01-01,59,1054,E84006,THE LAW MEDICAL GROUP PRACTICE,4
327.49,07P,2015-01-01,63,783,E84007,UXENDON CRESCENT SURGERY,4
129.22,08E,2015-01-01,24,618,E84008,SIMPSON HOUSE MEDICAL CENTRE,4
902.16,08E,2015-01-01,79,2528,E84009,ENDERLEY ROAD MEDICAL CENTRE,4
216.88,07P,2015-01-01,29,473,E84011,ST ANDREWS MEDICAL CENTRE,4
50.76,07P,2015-01-01,33,350,E84012,MAPESBURY MEDICAL GROUP,4
176.55,07P,2015-01-01,32,331,E84013,CHURCH END MEDICAL CENTRE,4
55.07,08E,2015-01-01,24,756,E84014,BACON LANE SURGERY,4
35.76,07P,2015-01-01,27,553,E84015,WILLOW TREE FAMILY DOCTORS,4
359.72,07P,2015-01-01,14,615,E84017,SUDBURY & ALPERTON MEDICAL CENTRE,4
16.15,08E,2015-01-01,8,308,E84018,STREATFIELD HEALTH CENTRE,4
6.21,07P,2015-01-01,7,98,E84020,JAI MEDICAL CENTRE (BRENT),4
27.61,07P,2015-01-01,34,357,E84021,THE WILLESDEN MEDICAL CENTRE,4
205.28,08E,2015-01-01,11,592,E84022,ROXBOURNE MEDICAL CENTRE,4
7.69,07P,2015-01-01,13,112,E84023,PARK HOUSE MEDICAL CENTRE,4
409.42,08E,2015-01-01,53,1730,E84024,THE PINN MEDICAL CENTRE,4
294.05,07P,2015-01-01,16,648,E84025,THE LONSDALE MEDICAL CENTRE,4
15.28,07P,2015-01-01,22,280,E84026,BUCKINGHAM RD SURGERY,4
18.01,07P,2015-01-01,25,273,E84028,THE STONEBRIDGE PRACTICE,4
6.6,07P,2015-01-01,2,84,E84029,HARNESS HARLESDEN PRACTICE,4
60.93,07P,2015-01-01,15,366,E84030,AKSYR MEDICAL PRACTICE,4
55.14,07P,2015-01-01,22,296,E84031,BRENTFIELD MEDICAL CENTRE,4
128.9,07P,2015-01-01,18,438,E84032,ELLIS PRACTICE,4
140.49,07P,2015-01-01,7,254,E84033,CHALKHILL FAMILY PRACTICE,4
102.74,07P,2015-01-01,25,350,E84036,GLADSTONE MEDICAL CENTRE,4
161.77,08E,2015-01-01,50,667,E84039,HONEYPOT MEDICAL CENTRE,4
61.42,08E,2015-01-01,10,338,E84040,THE PINNER ROAD SURGERY,4
86.63,07P,2015-01-01,11,338,E84042,KILBURN PARK MEDICAL CENTRE,4
190.18,08E,2015-01-01,36,622,E84044,THE NORTHWICK SURGERY,4
115.83,07P,2015-01-01,32,662,E84048,THE FRYENT WAY SURGERY,4
15.88,07P,2015-01-01,2,112,E84049,BRAMPTON HEALTH CENTRE,4
99.53,07P,2015-01-01,21,249,E84051,STANLEY CORNER MEDICAL CENTRE,4
402.28,08E,2015-01-01,19,764,E84053,HATCH END MEDICAL CENTRE,4
87.3,07P,2015-01-01,12,226,E84056,THE CLARENCE MEDICAL CENTRE,4
571.5,08E,2015-01-01,56,1113,E84057,THE STANMORE MEDICAL CENTRE,4
101.71,08E,2015-01-01,14,588,E84058,GP DIRECT,4
3.28,07W,2015-01-01,5,56,E84059,THE ALLENDALE ROAD SURGERY,4
457.99,08E,2015-01-01,70,1501,E84061,ELLIOTT HALL MEDICAL CTR.,4
85.22,08E,2015-01-01,30,513,E84062,THE SHAFTESBURY MEDICAL CENTRE,4
7.23,07P,2015-01-01,10,112,E84063,LANCELOT MEDICAL CENTRE,4
151.2,08E,2015-01-01,3,112,E84064,CHARLTON ROAD MEDICAL CENTRE,4
83.54,07P,2015-01-01,11,198,E84067,CHURCH LANE SURGERY,4
362.29,08E,2015-01-01,66,1117,E84068,THE RIDGEWAY SURGERY,4
191.83,08E,2015-01-01,29,844,E84069,BELMONT HEALTH CENTRE,4
44.43,08E,2015-01-01,10,114,E84070,PINNER VIEW MEDICAL CENTRE,4
164.83,07P,2015-01-01,5,231,E84074,FREUCHEN MEDICAL CENTRE,4
50.34,08E,2015-01-01,7,170,E84075,MOLLISON WAY SURGERY,4
132.86,07P,2015-01-01,37,389,E84076,OXGATE GARDENS SURGERY,4
39.14,07P,2015-01-01,1,30,E84077,THE SHELDON PRACTICE,4
7.94,07P,2015-01-01,5,154,E84078,KINGSBURY HEALTH AND WELLBEING,4
961.45,07P,2015-01-01,20,812,E84080,STAVERTON SURGERY,4
37.51,07P,2015-01-01,24,595,E84083,LANFRANC MEDICAL CENTRE,4
84.18,07P,2015-01-01,14,476,E84084,THE BEECHCROFT MEDICAL CENTRE,4
30.58,07P,2015-01-01,13,546,E84086,WALM LANE SURGERY,4
263.69,08E,2015-01-01,25,1093,E84601,KENTON BRIDGE MEDICAL CENTRE DR GOLDEN,4
149.46,08E,2015-01-01,26,915,E84617,THE CIVIC MEDICAL CENTRE,4
21.27,07P,2015-01-01,18,378,E84620,PRESTON ROAD SURGERY,4
18.74,07P,2015-01-01,19,196,E84624,PARK ROAD SURGERY,4
4.07,07P,2015-01-01,8,56,E84626,THE SUNFLOWER MEDICAL CENTRE,4
12.8,07P,2015-01-01,4,252,E84635,THE SURGERY,4
84.97,07P,2015-01-01,30,301,E84637,HILLTOP MEDICAL PRACTICE,4
80.32,07P,2015-01-01,6,88,E84638,ALPERTON MEDICAL CENTRE,4
84.34,07P,2015-01-01,7,137,E84645,PARK ROYAL MEDICAL PRACTICE,4
1.58,08E,2015-01-01,1,28,E84646,THE STREATFIELD MEDICAL CENTRE,4
3.62,08E,2015-01-01,5,56,E84647,KENTON CLINIC,4
3.16,07P,2015-01-01,2,56,E84656,ROUNDWOOD PARK MEDICAL CENTRE,4
28.67,08E,2015-01-01,10,378,E84657,THE STANMORE SURGERY,4
98.92,08E,2015-01-01,10,336,E84658,ASPRI MEDICAL CENTRE,4
72.78,07P,2015-01-01,7,196,E84661,PRIMARY CARE MEDICAL CENTRE,4
58.01,08E,2015-01-01,7,199,E84663,KENTON BRIDGE MEDICAL CENTRE - DR RAJA,4
74.96,07P,2015-01-01,11,218,E84665,NEASDEN MEDICAL CENTRE,4
1.58,07P,2015-01-01,1,28,E84667,BLESSING MEDICAL CENTRE,4
2.04,07P,2015-01-01,4,28,E84669,THE EAGLE EYE,4
19.08,08E,2015-01-01,6,196,E84670,WASU MEDICAL CENTRE,4
3.15,07P,2015-01-01,1,56,E84674,CHICHELE ROAD SURGERY,4
4.07,08E,2015-01-01,8,56,E84676,HEADSTONE LANE MEDICAL CENTRE,4
140.64,07P,2015-01-01,7,336,E84678,PRESTON MEDICAL CENTRE,4
220.49,08E,2015-01-01,31,429,E84680,HEADSTONE ROAD SURGERY,4
81.13,07P,2015-01-01,14,184,E84684,THE TUDOR HOUSE MEDICAL CENTRE,4
320.48,07P,2015-01-01,29,695,E84685,SUDBURY SURGERY,4
18.09,07P,2015-01-01,10,119,E84690,CREST MEDICAL CENTRE,4
104.65,08E,2015-01-01,13,448,E84693,ST. PETER'S MEDICAL CENTRE,4
258.33,07P,2015-01-01,8,460,E84699,KINGS EDGE MEDICAL CENTRE,4
4.12,07P,2015-01-01,9,63,E84701,PEARL MEDICAL PRACTICE,4
150.11,07P,2015-01-01,4,280,E84702,WILLESDEN GREEN SURGERY,4
6.58,07P,2015-01-01,4,102,E84704,ST. GEORGES MEDICAL CENTRE,4
2.9,07P,2015-01-01,3,63,E84705,CHAMBERLAYNE RD SURGERY,4
119.12,07P,2015-01-01,7,144,E84706,WILLOW TREE FAMILY DOCTORS,4
96.85,07P,2015-01-01,6,260,E84708,THE VILLAGE MEDICAL CENTRE,4
189.89,07P,2015-01-01,15,348,E84709,WEMBLEY PARK DRIVE MEDICAL CENTRE,4
168.89,08E,2015-01-01,7,260,E84713,THE ENTERPRISE PRACTICE,4
176.9,07Y,2015-01-01,38,645,E85001,THORNBURY ROAD CENTRE FOR HEALTH,4
309.1,08C,2015-01-01,27,378,E85003,NORTH END MEDICAL CENTRE,4
162.18,07Y,2015-01-01,37,438,E85004,ALBANY PRACTICE,4
3.15,08C,2015-01-01,1,56,E85005,"THE SURGERY, DR DASGUPTA & PARTNERS",4
723.71,07Y,2015-01-01,64,1709,E85007,ST. MARGARETS PRACTICE,4
341.42,08C,2015-01-01,21,462,E85008,NORTH FULHAM SURGERY,4
9.78,07W,2015-01-01,9,141,E85012,KS MEDICAL CENTRE,4
0.67,07W,2015-01-01,4,4,E85013,WESTSEVEN GP,4
162.25,07W,2015-01-01,23,506,E85014,NORTHFIELDS SURGERY,4
131.2,07Y,2015-01-01,11,336,E85015,HOUNSLOW MEDICAL CENTRE,4
614.84,08C,2015-01-01,26,417,E85016,RICHFORD GATE MEDICAL CENTRE,4
94.65,07Y,2015-01-01,10,238,E85018,DR SOOD'S PRACTICE,4
335.94,07W,2015-01-01,22,651,E85019,CROWN STREET SURGERY,4
360.91,08C,2015-01-01,43,562,E85020,BROOK GREEN MEDICAL CENTRE,4
127.43,07W,2015-01-01,20,256,E85021,YEADING MEDICAL CENTRE,4
188.56,07W,2015-01-01,8,146,E85023,CHEPSTOW GARDENS MEDICAL CENTRE,4
6.6,07Y,2015-01-01,6,140,E85024,CARLTON SURGERY,4
160.93,08C,2015-01-01,33,231,E85025,CASSIDY ROAD MEDICAL CENTRE,4
71.37,07W,2015-01-01,47,520,E85026,GORDON HOUSE SURGERY,4
328.5,07W,2015-01-01,35,485,E85028,HILLCREST SURGERY,4
273.84,08C,2015-01-01,27,295,E85029,"THE MEDICAL CENTRE, DR JEFFERIES & PARTN",4
163.43,07Y,2015-01-01,23,538,E85030,CHISWICK HEALTH PRACTICE,4
429.05,08C,2015-01-01,15,226,E85032,ASHCHURCH SURGERY,4
190.82,08C,2015-01-01,26,666,E85033,HAMMERSMITH SURGERY,4
17.26,07W,2015-01-01,20,280,E85034,GROSVENOR HOUSE SURGERY,4
40.38,07Y,2015-01-01,2,58,E85035,MOUNT MEDICAL CENTRE,4
152.74,08C,2015-01-01,11,200,E85038,"THE SURGERY, DR MANGWANA & PARTNERS",4
748.42,07Y,2015-01-01,88,1234,E85040,WEST4 GPS,4
8.85,07W,2015-01-01,7,147,E85041,HANWELL HEALTH CENTRE (NAISH),4
247.67,08C,2015-01-01,18,126,E85042,THE NEW SURGERY,4
164.46,07Y,2015-01-01,7,102,E85045,TWICKENHAM PARK MEDICAL CENTRE,4
13.07,08C,2015-01-01,17,224,E85048,"DR CANISIUS & DR HASAN, PARKVIEW CFH&W",4
73.65,07W,2015-01-01,5,58,E85049,BELMONT MEDICAL CENTRE,4
30.53,07W,2015-01-01,27,440,E85050,GREENFORD ROAD MED.CTR.,4
9.3,07W,2015-01-01,10,147,E85051,GREENFORD AVENUE FHP,4
68.85,07Y,2015-01-01,43,1008,E85052,CRANFORD MEDICAL CENTRE,4
19.48,07W,2015-01-01,14,210,E85053,THE MEDICAL CENTRE,4
419.32,07W,2015-01-01,17,395,E85054,HILLVIEW SURGERY,4
22.39,08C,2015-01-01,10,217,E85055,THE BUSH DOCTORS,4
79.74,07Y,2015-01-01,5,142,E85056,ST DAVIDS PRACTICE,4
179.83,07W,2015-01-01,31,716,E85057,QUEENS WALK PRACTICE,4
172.78,07Y,2015-01-01,26,361,E85058,BLUE WING FAMILY DOCTOR UNIT,4
130.36,07Y,2015-01-01,19,191,E85059,CHESTNUT PRACTICE,4
15.34,07Y,2015-01-01,25,245,E85060,KINGFISHER PRACTICE,4
12.03,07W,2015-01-01,19,161,E85061,WELCOME PRACTICE,4
39.14,07Y,2015-01-01,1,30,E85062,FIRSTCARE PRACTICE,4
9.07,07W,2015-01-01,18,147,E85064,WEST END SURGERY,4
7.59,07W,2015-01-01,16,112,E85066,THE BEDFORD PARK SURGERY,4
1.53,07W,2015-01-01,3,21,E85069,OLDFIELD FAMILY PRACTICE,4
94.29,07Y,2015-01-01,12,170,E85071,CLIFFORD HOUSE MEDICAL CENTRE,4
30.67,08C,2015-01-01,7,336,E85074,BROOK GREEN SURGERY,4
5.09,07W,2015-01-01,10,70,E85075,CHISWICK FAMILY PRACTICE,4
152.48,08C,2015-01-01,6,140,E85077,SHEPHERDS BUSH MEDICAL CENTRE,4
7.98,07W,2015-01-01,15,105,E85083,DR SIVANESAN & PARTNER,4
18.09,07W,2015-01-01,4,224,E85088,ELMBANK SURGERY,4
71.98,07W,2015-01-01,1,30,E85090,HAMMOND ROAD SURGERY,4
2.04,07W,2015-01-01,4,28,E85091,BRUNSWICK ROAD MED.CTR.,4
1.58,07W,2015-01-01,1,28,E85096,MEDICAL CENTRE,4
9.17,07W,2015-01-01,18,126,E85098,ISLIP MANOR MEDICAL CENTRE,4
128.02,07W,2015-01-01,21,261,E85099,THE AVENUE SURGERY,4
11.66,07W,2015-01-01,14,168,E85103,LADY MARGARET ROAD MEDICAL CENTRE,4
1.79,07W,2015-01-01,2,28,E85105,ALLENBY CLINIC,4
4.07,07W,2015-01-01,8,56,E85107,THE MILL HILL SURGERY,4
4.92,07W,2015-01-01,5,56,E85108,MANDEVILLE MEDICAL CENTRE,4
143.94,07W,2015-01-01,1,60,E85109,THE ACTON HEALTH CENTRE,4
1.24,08C,2015-01-01,1,28,E85110,"THE SURGERY, DR DAS & PARTNERS",4
12.32,07W,2015-01-01,10,175,E85111,PERIVALE MEDICAL CLINIC,4
6.37,07Y,2015-01-01,1,28,E85113,REDWOOD PRACTICE,4
11.22,07Y,2015-01-01,7,112,E85114,CROSSLANDS SURGERY,4
2.04,07Y,2015-01-01,4,28,E85115,PENTELOW PRACTICE,4
8.12,07W,2015-01-01,10,140,E85116,THE CUCKOO LANE PRACTICE,4
40.38,07Y,2015-01-01,2,58,E85117,COLE PARK SURGERY,4
49.98,08C,2015-01-01,25,336,E85118,THE FULHAM MEDICAL CENTRE,4
5.65,07W,2015-01-01,9,84,E85119,THE MWH PRACTICE,4
1039.28,07W,2015-01-01,221,3028,E85120,THE ARGYLE SURGERY,4
17.91,07W,2015-01-01,13,252,E85121,GURU NANAK MEDICAL CENTRE,4
99.89,07W,2015-01-01,22,622,E85122,THE FLORENCE ROAD SURGERY,4
22.4,07W,2015-01-01,15,196,E85123,THE CORFTON ROAD SURGERY,4
140.13,08C,2015-01-01,13,112,E85124,GP AT HAND,4
159.18,08C,2015-01-01,25,198,E85125,STERNDALE SURGERY,4
158.86,07Y,2015-01-01,4,200,E85126,GREEN PRACTICE,4
72.42,07W,2015-01-01,32,371,E85127,THE BARNABAS MEDICAL CTRE,4
50.11,08C,2015-01-01,13,198,E85128,SANDS END HEALTH CLINIC,4
6.81,07W,2015-01-01,12,84,E85129,THE MANSELL ROAD PRACTICE,4
43.78,07W,2015-01-01,8,100,E85130,CHISWICK FAMILY PRACTICE,4
56.7,07Y,2015-01-01,17,261,E85600,WILLOW PRACTICE,4
82.36,07Y,2015-01-01,12,198,E85605,BRENTFORD GROUP PRACTICE,4
3.15,07W,2015-01-01,1,56,E85617,ACTON TOWN MEDICAL CENTRE,4
39.14,07W,2015-01-01,1,30,E85623,SOMERSET MEDICAL CENTRE,4
59.97,08C,2015-01-01,2,112,E85624,"DR UPPAL & PARTN, PARKVIEW CTR FOR H&W",4
67.17,07Y,2015-01-01,3,112,E85625,CHISWICK FAMILY DRS PRACTICE,4
235.11,07W,2015-01-01,49,609,E85628,ELTHORNE PARK SURGERY,4
1.58,07W,2015-01-01,1,28,E85630,WESTERN AVENUE SURGERY,4
1.67,07W,2015-01-01,4,28,E85633,THE SOUTHALL MEDICAL CTR.,4
7.87,07W,2015-01-01,2,140,E85635,THE VALE SURGERY,4
536.26,08C,2015-01-01,35,804,E85636,PARK MEDICAL CENTRE,4
4.68,07W,2015-01-01,4,77,E85640,THE CHURCHFIELD ROAD SURGERY,4
41.69,07W,2015-01-01,6,65,E85643,MEADOW VIEW,4
147.32,08C,2015-01-01,1,56,E85649,FULHAM CROSS MEDICAL CENTRE,4
84.99,07W,2015-01-01,10,168,E85656,SUNRISE MEDICAL CENTRE,4
4.73,07W,2015-01-01,10,70,E85657,EALING PARK HEALTH CENTRE,4
1.58,07Y,2015-01-01,1,28,E85658,HOLLY ROAD MEDICAL CENTRE,4
153.37,08C,2015-01-01,4,98,E85659,"DR RK KUKAR, PARKVIEW CTR FOR H&W",4
125.38,07W,2015-01-01,16,205,E85663,THE SALUJA CLINIC,4
141.7,08C,2015-01-01,8,56,E85672,SALISBURY SURGERY,4
4.73,07W,2015-01-01,10,70,E85677,THE HORN LANE SURGERY,4
22.53,07W,2015-01-01,30,287,E85680,CLOISTER ROAD SURGERY,4
344.63,07Y,2015-01-01,14,560,E85681,JERSEY PRACTICE,4
12.36,07W,2015-01-01,11,147,E85682,DORMERS WELLS MEDICAL CENTRE,4
269.21,07Y,2015-01-01,25,298,E85683,GLEBE STREET SURGERY,4
316.78,08C,2015-01-01,29,576,E85685,THE LILYVILLE SURGERY,4
46.86,07Y,2015-01-01,10,177,E85692,WELLESLEY ROAD PRACTICE,4
210.61,07Y,2015-01-01,12,305,E85693,GROVE PARK SURGERY,4
8.99,07W,2015-01-01,17,140,E85694,THE BOILEAU ROAD SURGERY,4
477.13,07Y,2015-01-01,36,1312,E85697,GREENBROOK BEDFONT,4
177.44,07Y,2015-01-01,16,380,E85699,GROVE VILLAGE MEDICAL CENTRE,4
5.2,07W,2015-01-01,6,84,E85705,THE BURLINGTON GARDENS SURGERY,4
239.52,07Y,2015-01-01,27,779,E85707,SKYWAYS MEDICAL CENTRE,4
2.04,07Y,2015-01-01,4,28,E85708,GILL MEDICAL PRACTICE,4
6.72,07W,2015-01-01,12,105,E85712,GOODCARE PRACTICE,4
88.05,07Y,2015-01-01,7,91,E85713,HOUNSLOW FAMILY PRACTICE,4
277.73,07W,2015-01-01,16,210,E85714,THE PITSHANGER LANE SURGERY,4
165.6,07W,2015-01-01,31,270,E85715,BROADMEAD SURGERY,4
82.2,07Y,2015-01-01,10,142,E85716,BATH ROAD SURGERY,4
5.2,07Y,2015-01-01,6,84,E85718,HATTON MEDICAL PRACTICE,4
3.38,08C,2015-01-01,7,49,E85719,ASHVILLE SURGERY,4
3.45,07W,2015-01-01,1,28,E85725,THE GROVE MEDICAL PRACTICE,4
2.04,07W,2015-01-01,4,28,E85726,MATTOCK LANE HEALTH CENTRE,4
6.29,07Y,2015-01-01,3,70,E85727,GREENBROOK CHINCHILLA,4
4.13,07W,2015-01-01,6,63,E85731,THE FAMILY HEALTH PRACTICE,4
3.88,07Y,2015-01-01,4,28,E85732,GREENBROOK MANOR,4
75.6,07Y,2015-01-01,6,86,E85734,QUEENS PARK MEDICAL PRACTICE,4
143.25,07Y,2015-01-01,10,268,E85735,BRENTFORD FAMILY PRACTICE,4
10.23,07Y,2015-01-01,8,140,E85736,LITTLE PARK SURGERY,4
6.6,07Y,2015-01-01,2,84,E85739,HMC HEALTH HESTON GREAT WEST,4
60.49,07W,2015-01-01,1,112,E85740,THE LYNWOOD SURGERY,4
4.73,07Y,2015-01-01,2,84,E85744,ARGYLE HEALTH-ISLEWORTH PRACTICE,4
41.18,07W,2015-01-01,5,58,E85745,JUBILEE GARDENS MEDICAL CENTRE,4
62.97,07Y,2015-01-01,7,70,E85746,GROVE PARK TERRACE SURGERY,4
1.58,08C,2015-01-01,1,28,E85748,"THE MEDICAL CENTRE, DR KUKAR",4
154.87,07Y,2015-01-01,1,56,E85750,SPRING GROVE MEDICAL PRACTICE,4
1405.59,08G,2015-01-01,34,1531,E86001,MOUNTWOOD SURGERY,4
17.27,08G,2015-01-01,11,140,E86003,KINGSWAY SURGERY,4
24.49,08G,2015-01-01,38,336,E86004,THE MEDICAL CENTRE,4
334.56,08G,2015-01-01,62,1082,E86005,THE OAKLAND MEDICAL CENTRE,4
564.2,08G,2015-01-01,55,1354,E86006,THE DEVONSHIRE LODGE PRACTICE,4
271.56,08G,2015-01-01,29,856,E86007,HAREFIELD PRACTICE,4
311.51,08G,2015-01-01,16,814,E86009,BELMONT MEDICAL CENTRE,4
60.24,08G,2015-01-01,52,756,E86010,YIEWSLEY FAMILY PRACTICE,4
37.53,08G,2015-01-01,26,602,E86011,OXFORD DRIVE MEDICAL CENTRE,4
166.05,08G,2015-01-01,80,1154,E86012,WOOD LANE MEDICAL CENTRE,4
21.26,08G,2015-01-01,19,203,E86014,CEDARS MEDICAL CENTRE,4
171.73,08G,2015-01-01,77,1465,E86015,CENTRAL UXBRIDGE SURGERY,4
77.44,08G,2015-01-01,35,478,E86016,THE PINE MEDICAL CENTRE,4
10.2,08G,2015-01-01,9,126,E86017,HAYES MEDICAL CENTRE,4
100.92,08G,2015-01-01,39,588,E86018,TOWNFIELD DOCTORS SURGERY,4
158.69,08G,2015-01-01,28,588,E86019,THE WARREN PRACTICE,4
13.77,08G,2015-01-01,5,170,E86020,YEADING COURT SURGERY,4
206.97,08G,2015-01-01,28,882,E86022,THE ABBOTSBURY PRACTICE,4
153.28,08G,2015-01-01,16,508,E86024,KING EDWARDS MEDICAL CENTRE,4
25.49,08G,2015-01-01,30,364,E86026,PARKVIEW SURGERY,4
570.31,08G,2015-01-01,49,1529,E86027,OTTERFIELD MEDICAL CENTRE,4
365.99,08G,2015-01-01,65,1054,E86028,EASTBURY SURGERY,4
168.24,08G,2015-01-01,33,555,E86029,CEDAR BROOK PRACTICE,4
79.65,08G,2015-01-01,8,170,E86030,BRUNEL MEDICAL CENTRE,4
84.45,08G,2015-01-01,41,548,E86033,ST MARTINS MEDICAL CENTRE,4
33.93,08G,2015-01-01,38,441,E86036,HILLINGDON HEALTH CENTRE,4
143.7,08G,2015-01-01,7,364,E86038,GLENDALE MEDICAL CENTRE,4
