Time period,OrgCode,ParentOrgCode,QuitStatus,MonitoringCategory,Total
2018/19,E06000025,E12000009,Quit,Med plus unlicensed NCP - conc,22
2018/19,E06000025,E12000009,Quit,Med plus unlicensed NCP - cons,4
2018/19,E06000025,E12000009,Quit,None,30
2018/19,E06000025,E12000009,Quit,Not known,0
2018/19,E06000025,E12000009,Quit,Unlicensed NCP,3
2018/19,E06000025,E12000009,Quit,Varenicline,125
2018/19,E06000025,E12000009,Set quit date,Bupropion,3
2018/19,E06000025,E12000009,Set quit date,Licensed NCP,128
2018/19,E06000025,E12000009,Set quit date,Licensed NCP multiple,384
2018/19,E06000025,E12000009,Set quit date,Licensed NCP plus bup/var,45
2018/19,E06000025,E12000009,Set quit date,Med plus unlicensed NCP - conc,52
2018/19,E06000025,E12000009,Set quit date,Med plus unlicensed NCP - cons,9
2018/19,E06000025,E12000009,Set quit date,None,66
2018/19,E06000025,E12000009,Set quit date,Not known,52
2018/19,E06000025,E12000009,Set quit date,Unlicensed NCP,4
2018/19,E06000025,E12000009,Set quit date,Varenicline,363
2018/19,E06000026,E12000009,Quit,Bupropion,2
2018/19,E06000026,E12000009,Quit,Licensed NCP,48
2018/19,E06000026,E12000009,Quit,Licensed NCP multiple,229
2018/19,E06000026,E12000009,Quit,Licensed NCP plus bup/var,10
2018/19,E06000026,E12000009,Quit,Med plus unlicensed NCP - conc,26
2018/19,E06000026,E12000009,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000026,E12000009,Quit,None,0
2018/19,E06000026,E12000009,Quit,Not known,3
2018/19,E06000026,E12000009,Quit,Unlicensed NCP,3
2018/19,E06000026,E12000009,Quit,Varenicline,320
2018/19,E06000026,E12000009,Set quit date,Bupropion,2
2018/19,E06000026,E12000009,Set quit date,Licensed NCP,167
2018/19,E06000026,E12000009,Set quit date,Licensed NCP multiple,614
2018/19,E06000026,E12000009,Set quit date,Licensed NCP plus bup/var,26
2018/19,E06000026,E12000009,Set quit date,Med plus unlicensed NCP - conc,55
2018/19,E06000026,E12000009,Set quit date,Med plus unlicensed NCP - cons,3
2018/19,E06000026,E12000009,Set quit date,None,2
2018/19,E06000026,E12000009,Set quit date,Not known,35
2018/19,E06000026,E12000009,Set quit date,Unlicensed NCP,5
2018/19,E06000026,E12000009,Set quit date,Varenicline,597
2018/19,E06000027,E12000009,Quit,Bupropion,0
2018/19,E06000027,E12000009,Quit,Licensed NCP,35
2018/19,E06000027,E12000009,Quit,Licensed NCP multiple,80
2018/19,E06000027,E12000009,Quit,Licensed NCP plus bup/var,4
2018/19,E06000027,E12000009,Quit,Med plus unlicensed NCP - conc,13
2018/19,E06000027,E12000009,Quit,Med plus unlicensed NCP - cons,6
2018/19,E06000027,E12000009,Quit,None,10
2018/19,E06000027,E12000009,Quit,Not known,9
2018/19,E06000027,E12000009,Quit,Unlicensed NCP,2
2018/19,E06000027,E12000009,Quit,Varenicline,141
2018/19,E06000027,E12000009,Set quit date,Bupropion,1
2018/19,E06000027,E12000009,Set quit date,Licensed NCP,67
2018/19,E06000027,E12000009,Set quit date,Licensed NCP multiple,211
2018/19,E06000027,E12000009,Set quit date,Licensed NCP plus bup/var,6
2018/19,E06000027,E12000009,Set quit date,Med plus unlicensed NCP - conc,17
2018/19,E06000027,E12000009,Set quit date,Med plus unlicensed NCP - cons,13
2018/19,E06000027,E12000009,Set quit date,None,17
2018/19,E06000027,E12000009,Set quit date,Not known,16
2018/19,E06000027,E12000009,Set quit date,Unlicensed NCP,3
2018/19,E06000027,E12000009,Set quit date,Varenicline,235
2018/19,E06000028,E12000009,Quit,Bupropion,0
2018/19,E06000028,E12000009,Quit,Licensed NCP,177
2018/19,E06000028,E12000009,Quit,Licensed NCP multiple,0
2018/19,E06000028,E12000009,Quit,Licensed NCP plus bup/var,0
2018/19,E06000028,E12000009,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000028,E12000009,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000028,E12000009,Quit,None,0
2018/19,E06000028,E12000009,Quit,Not known,85
2018/19,E06000028,E12000009,Quit,Unlicensed NCP,0
2018/19,E06000028,E12000009,Quit,Varenicline,88
2018/19,E06000028,E12000009,Set quit date,Bupropion,0
2018/19,E06000028,E12000009,Set quit date,Licensed NCP,236
2018/19,E06000028,E12000009,Set quit date,Licensed NCP multiple,0
2018/19,E06000028,E12000009,Set quit date,Licensed NCP plus bup/var,0
2018/19,E06000028,E12000009,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000028,E12000009,Set quit date,Med plus unlicensed NCP - cons,0
2018/19,E06000028,E12000009,Set quit date,None,0
2018/19,E06000028,E12000009,Set quit date,Not known,573
2018/19,E06000028,E12000009,Set quit date,Unlicensed NCP,0
2018/19,E06000028,E12000009,Set quit date,Varenicline,108
2018/19,E06000029,E12000009,Quit,Bupropion,11
2018/19,E06000029,E12000009,Quit,Licensed NCP,73
2018/19,E06000029,E12000009,Quit,Licensed NCP multiple,0
2018/19,E06000029,E12000009,Quit,Licensed NCP plus bup/var,0
2018/19,E06000029,E12000009,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000029,E12000009,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000029,E12000009,Quit,None,0
2018/19,E06000029,E12000009,Quit,Not known,177
2018/19,E06000029,E12000009,Quit,Unlicensed NCP,0
2018/19,E06000029,E12000009,Quit,Varenicline,22
2018/19,E06000029,E12000009,Set quit date,Bupropion,18
2018/19,E06000029,E12000009,Set quit date,Licensed NCP,106
2018/19,E06000029,E12000009,Set quit date,Licensed NCP multiple,0
2018/19,E06000029,E12000009,Set quit date,Licensed NCP plus bup/var,0
2018/19,E06000029,E12000009,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000029,E12000009,Set quit date,Med plus unlicensed NCP - cons,0
2018/19,E06000029,E12000009,Set quit date,None,0
2018/19,E06000029,E12000009,Set quit date,Not known,457
2018/19,E06000029,E12000009,Set quit date,Unlicensed NCP,0
2018/19,E06000029,E12000009,Set quit date,Varenicline,30
2018/19,E06000030,E12000009,Quit,Bupropion,3
2018/19,E06000030,E12000009,Quit,Licensed NCP,28
2018/19,E06000030,E12000009,Quit,Licensed NCP multiple,96
2018/19,E06000030,E12000009,Quit,Licensed NCP plus bup/var,8
2018/19,E06000030,E12000009,Quit,Med plus unlicensed NCP - conc,6
2018/19,E06000030,E12000009,Quit,Med plus unlicensed NCP - cons,1
2018/19,E06000030,E12000009,Quit,None,11
2018/19,E06000030,E12000009,Quit,Not known,0
2018/19,E06000030,E12000009,Quit,Unlicensed NCP,0
2018/19,E06000030,E12000009,Quit,Varenicline,151
2018/19,E06000030,E12000009,Set quit date,Bupropion,3
2018/19,E06000030,E12000009,Set quit date,Licensed NCP,133
2018/19,E06000030,E12000009,Set quit date,Licensed NCP multiple,344
2018/19,E06000030,E12000009,Set quit date,Licensed NCP plus bup/var,25
2018/19,E06000030,E12000009,Set quit date,Med plus unlicensed NCP - conc,6
2018/19,E06000030,E12000009,Set quit date,Med plus unlicensed NCP - cons,2
2018/19,E06000030,E12000009,Set quit date,None,82
2018/19,E06000030,E12000009,Set quit date,Not known,0
2018/19,E06000030,E12000009,Set quit date,Unlicensed NCP,0
2018/19,E06000030,E12000009,Set quit date,Varenicline,409
2018/19,E06000031,E12000006,Quit,Bupropion,4
2018/19,E06000031,E12000006,Quit,Licensed NCP,53
2018/19,E06000031,E12000006,Quit,Licensed NCP multiple,359
2018/19,E06000031,E12000006,Quit,Licensed NCP plus bup/var,12
2018/19,E06000031,E12000006,Quit,Med plus unlicensed NCP - conc,16
2018/19,E06000031,E12000006,Quit,Med plus unlicensed NCP - cons,4
2018/19,E06000031,E12000006,Quit,None,14
2018/19,E06000031,E12000006,Quit,Not known,0
2018/19,E06000031,E12000006,Quit,Unlicensed NCP,4
2018/19,E06000031,E12000006,Quit,Varenicline,248
2018/19,E06000031,E12000006,Set quit date,Bupropion,4
2018/19,E06000031,E12000006,Set quit date,Licensed NCP,95
2018/19,E06000031,E12000006,Set quit date,Licensed NCP multiple,703
2018/19,E06000031,E12000006,Set quit date,Licensed NCP plus bup/var,25
2018/19,E06000031,E12000006,Set quit date,Med plus unlicensed NCP - conc,25
2018/19,E06000031,E12000006,Set quit date,Med plus unlicensed NCP - cons,4
2018/19,E06000031,E12000006,Set quit date,None,26
2018/19,E06000031,E12000006,Set quit date,Not known,8
2018/19,E06000031,E12000006,Set quit date,Unlicensed NCP,5
2018/19,E06000031,E12000006,Set quit date,Varenicline,395
2018/19,E06000032,E12000006,Quit,Bupropion,2
2018/19,E06000032,E12000006,Quit,Licensed NCP,43
2018/19,E06000032,E12000006,Quit,Licensed NCP multiple,275
2018/19,E06000032,E12000006,Quit,Licensed NCP plus bup/var,1
2018/19,E06000032,E12000006,Quit,Med plus unlicensed NCP - conc,2
2018/19,E06000032,E12000006,Quit,Med plus unlicensed NCP - cons,3
2018/19,E06000032,E12000006,Quit,None,45
2018/19,E06000032,E12000006,Quit,Not known,0
2018/19,E06000032,E12000006,Quit,Unlicensed NCP,3
2018/19,E06000032,E12000006,Quit,Varenicline,138
2018/19,E06000032,E12000006,Set quit date,Bupropion,6
2018/19,E06000032,E12000006,Set quit date,Licensed NCP,91
2018/19,E06000032,E12000006,Set quit date,Licensed NCP multiple,609
2018/19,E06000032,E12000006,Set quit date,Licensed NCP plus bup/var,5
2018/19,E06000032,E12000006,Set quit date,Med plus unlicensed NCP - conc,3
2018/19,E06000032,E12000006,Set quit date,Med plus unlicensed NCP - cons,3
2018/19,E06000032,E12000006,Set quit date,None,93
2018/19,E06000032,E12000006,Set quit date,Not known,0
2018/19,E06000032,E12000006,Set quit date,Unlicensed NCP,10
2018/19,E06000032,E12000006,Set quit date,Varenicline,233
2018/19,E06000033,E12000006,Quit,Bupropion,2
2018/19,E06000033,E12000006,Quit,Licensed NCP,182
2018/19,E06000033,E12000006,Quit,Licensed NCP multiple,128
2018/19,E06000033,E12000006,Quit,Licensed NCP plus bup/var,15
2018/19,E06000033,E12000006,Quit,Med plus unlicensed NCP - conc,54
2018/19,E06000033,E12000006,Quit,Med plus unlicensed NCP - cons,18
2018/19,E06000033,E12000006,Quit,None,12
2018/19,E06000033,E12000006,Quit,Not known,0
2018/19,E06000033,E12000006,Quit,Unlicensed NCP,63
2018/19,E06000033,E12000006,Quit,Varenicline,322
2018/19,E06000033,E12000006,Set quit date,Bupropion,3
2018/19,E06000033,E12000006,Set quit date,Licensed NCP,512
2018/19,E06000033,E12000006,Set quit date,Licensed NCP multiple,382
2018/19,E06000033,E12000006,Set quit date,Licensed NCP plus bup/var,43
2018/19,E06000033,E12000006,Set quit date,Med plus unlicensed NCP - conc,86
2018/19,E06000033,E12000006,Set quit date,Med plus unlicensed NCP - cons,31
2018/19,E06000033,E12000006,Set quit date,None,30
2018/19,E06000033,E12000006,Set quit date,Not known,0
2018/19,E06000033,E12000006,Set quit date,Unlicensed NCP,94
2018/19,E06000033,E12000006,Set quit date,Varenicline,600
2018/19,E06000034,E12000006,Quit,Bupropion,6
2018/19,E06000034,E12000006,Quit,Licensed NCP,50
2018/19,E06000034,E12000006,Quit,Licensed NCP multiple,182
2018/19,E06000034,E12000006,Quit,Licensed NCP plus bup/var,15
2018/19,E06000034,E12000006,Quit,Med plus unlicensed NCP - conc,24
2018/19,E06000034,E12000006,Quit,Med plus unlicensed NCP - cons,1
2018/19,E06000034,E12000006,Quit,None,18
2018/19,E06000034,E12000006,Quit,Not known,0
2018/19,E06000034,E12000006,Quit,Unlicensed NCP,49
2018/19,E06000034,E12000006,Quit,Varenicline,183
2018/19,E06000034,E12000006,Set quit date,Bupropion,10
2018/19,E06000034,E12000006,Set quit date,Licensed NCP,94
2018/19,E06000034,E12000006,Set quit date,Licensed NCP multiple,375
2018/19,E06000034,E12000006,Set quit date,Licensed NCP plus bup/var,42
2018/19,E06000034,E12000006,Set quit date,Med plus unlicensed NCP - conc,34
2018/19,E06000034,E12000006,Set quit date,Med plus unlicensed NCP - cons,4
2018/19,E06000034,E12000006,Set quit date,None,35
2018/19,E06000034,E12000006,Set quit date,Not known,7
2018/19,E06000034,E12000006,Set quit date,Unlicensed NCP,66
2018/19,E06000034,E12000006,Set quit date,Varenicline,353
2018/19,E06000035,E12000008,Quit,Bupropion,5
2018/19,E06000035,E12000008,Quit,Licensed NCP,155
2018/19,E06000035,E12000008,Quit,Licensed NCP multiple,593
2018/19,E06000035,E12000008,Quit,Licensed NCP plus bup/var,30
2018/19,E06000035,E12000008,Quit,Med plus unlicensed NCP - conc,90
2018/19,E06000035,E12000008,Quit,Med plus unlicensed NCP - cons,21
2018/19,E06000035,E12000008,Quit,None,21
2018/19,E06000035,E12000008,Quit,Not known,0
2018/19,E06000035,E12000008,Quit,Unlicensed NCP,7
2018/19,E06000035,E12000008,Quit,Varenicline,506
2018/19,E06000035,E12000008,Set quit date,Bupropion,7
2018/19,E06000035,E12000008,Set quit date,Licensed NCP,275
2018/19,E06000035,E12000008,Set quit date,Licensed NCP multiple,1135
2018/19,E06000035,E12000008,Set quit date,Licensed NCP plus bup/var,76
2018/19,E06000035,E12000008,Set quit date,Med plus unlicensed NCP - conc,142
2018/19,E06000035,E12000008,Set quit date,Med plus unlicensed NCP - cons,34
2018/19,E06000035,E12000008,Set quit date,None,34
2018/19,E06000035,E12000008,Set quit date,Not known,0
2018/19,E06000035,E12000008,Set quit date,Unlicensed NCP,8
2018/19,E06000035,E12000008,Set quit date,Varenicline,995
2018/19,E06000037,E12000008,Quit,Bupropion,0
2018/19,E06000037,E12000008,Quit,Licensed NCP,429
2018/19,E06000037,E12000008,Quit,Licensed NCP multiple,0
2018/19,E06000037,E12000008,Quit,Licensed NCP plus bup/var,1
2018/19,E06000037,E12000008,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000037,E12000008,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000037,E12000008,Quit,None,1
2018/19,E06000037,E12000008,Quit,Not known,7
2018/19,E06000037,E12000008,Quit,Unlicensed NCP,1
2018/19,E06000037,E12000008,Quit,Varenicline,64
2018/19,E06000037,E12000008,Set quit date,Bupropion,0
2018/19,E06000037,E12000008,Set quit date,Licensed NCP,641
2018/19,E06000037,E12000008,Set quit date,Licensed NCP multiple,0
2018/19,E06000037,E12000008,Set quit date,Licensed NCP plus bup/var,2
2018/19,E06000037,E12000008,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000037,E12000008,Set quit date,Med plus unlicensed NCP - cons,0
2018/19,E06000037,E12000008,Set quit date,None,2
2018/19,E06000037,E12000008,Set quit date,Not known,20
2018/19,E06000037,E12000008,Set quit date,Unlicensed NCP,3
2018/19,E06000037,E12000008,Set quit date,Varenicline,76
2018/19,E06000038,E12000008,Quit,Bupropion,0
2018/19,E06000038,E12000008,Quit,Licensed NCP,602
2018/19,E06000038,E12000008,Quit,Licensed NCP multiple,0
2018/19,E06000038,E12000008,Quit,Licensed NCP plus bup/var,3
2018/19,E06000038,E12000008,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000038,E12000008,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000038,E12000008,Quit,None,9
2018/19,E06000038,E12000008,Quit,Not known,15
2018/19,E06000038,E12000008,Quit,Unlicensed NCP,2
2018/19,E06000038,E12000008,Quit,Varenicline,65
2018/19,E06000038,E12000008,Set quit date,Bupropion,0
2018/19,E06000038,E12000008,Set quit date,Licensed NCP,904
2018/19,E06000038,E12000008,Set quit date,Licensed NCP multiple,0
2018/19,E06000038,E12000008,Set quit date,Licensed NCP plus bup/var,6
2018/19,E06000038,E12000008,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000038,E12000008,Set quit date,Med plus unlicensed NCP - cons,0
2018/19,E06000038,E12000008,Set quit date,None,23
2018/19,E06000038,E12000008,Set quit date,Not known,41
2018/19,E06000038,E12000008,Set quit date,Unlicensed NCP,4
2018/19,E06000038,E12000008,Set quit date,Varenicline,84
2018/19,E06000039,E12000008,Quit,Bupropion,0
2018/19,E06000039,E12000008,Quit,Licensed NCP,875
2018/19,E06000039,E12000008,Quit,Licensed NCP multiple,0
2018/19,E06000039,E12000008,Quit,Licensed NCP plus bup/var,3
2018/19,E06000039,E12000008,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000039,E12000008,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000039,E12000008,Quit,None,1
2018/19,E06000039,E12000008,Quit,Not known,56
2018/19,E06000039,E12000008,Quit,Unlicensed NCP,0
2018/19,E06000039,E12000008,Quit,Varenicline,67
2018/19,E06000039,E12000008,Set quit date,Bupropion,0
2018/19,E06000039,E12000008,Set quit date,Licensed NCP,1308
2018/19,E06000039,E12000008,Set quit date,Licensed NCP multiple,0
2018/19,E06000039,E12000008,Set quit date,Licensed NCP plus bup/var,4
2018/19,E06000039,E12000008,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000039,E12000008,Set quit date,Med plus unlicensed NCP - cons,0
2018/19,E06000039,E12000008,Set quit date,None,1
2018/19,E06000039,E12000008,Set quit date,Not known,113
2018/19,E06000039,E12000008,Set quit date,Unlicensed NCP,0
2018/19,E06000039,E12000008,Set quit date,Varenicline,79
2018/19,E06000040,E12000008,Quit,Bupropion,0
2018/19,E06000040,E12000008,Quit,Licensed NCP,95
2018/19,E06000040,E12000008,Quit,Licensed NCP multiple,0
2018/19,E06000040,E12000008,Quit,Licensed NCP plus bup/var,0
2018/19,E06000040,E12000008,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000040,E12000008,Quit,Med plus unlicensed NCP - cons,1
2018/19,E06000040,E12000008,Quit,None,1
2018/19,E06000040,E12000008,Quit,Not known,11
2018/19,E06000040,E12000008,Quit,Unlicensed NCP,0
2018/19,E06000040,E12000008,Quit,Varenicline,12
2018/19,E06000040,E12000008,Set quit date,Bupropion,0
2018/19,E06000040,E12000008,Set quit date,Licensed NCP,140
2018/19,E06000040,E12000008,Set quit date,Licensed NCP multiple,0
2018/19,E06000040,E12000008,Set quit date,Licensed NCP plus bup/var,0
2018/19,E06000040,E12000008,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000040,E12000008,Set quit date,Med plus unlicensed NCP - cons,1
2018/19,E06000040,E12000008,Set quit date,None,3
2018/19,E06000040,E12000008,Set quit date,Not known,46
2018/19,E06000040,E12000008,Set quit date,Unlicensed NCP,0
2018/19,E06000040,E12000008,Set quit date,Varenicline,16
2018/19,E06000041,E12000008,Quit,Bupropion,0
2018/19,E06000041,E12000008,Quit,Licensed NCP,248
2018/19,E06000041,E12000008,Quit,Licensed NCP multiple,0
2018/19,E06000041,E12000008,Quit,Licensed NCP plus bup/var,3
2018/19,E06000041,E12000008,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000041,E12000008,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000041,E12000008,Quit,None,3
2018/19,E06000041,E12000008,Quit,Not known,16
2018/19,E06000041,E12000008,Quit,Unlicensed NCP,1
2018/19,E06000041,E12000008,Quit,Varenicline,55
2018/19,E06000041,E12000008,Set quit date,Bupropion,0
2018/19,E06000041,E12000008,Set quit date,Licensed NCP,349
2018/19,E06000041,E12000008,Set quit date,Licensed NCP multiple,0
2018/19,E06000041,E12000008,Set quit date,Licensed NCP plus bup/var,4
2018/19,E06000041,E12000008,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000041,E12000008,Set quit date,Med plus unlicensed NCP - cons,0
2018/19,E06000041,E12000008,Set quit date,None,7
2018/19,E06000041,E12000008,Set quit date,Not known,37
2018/19,E06000041,E12000008,Set quit date,Unlicensed NCP,1
2018/19,E06000041,E12000008,Set quit date,Varenicline,58
2018/19,E06000042,E12000008,Quit,Bupropion,1
2018/19,E06000042,E12000008,Quit,Licensed NCP,169
2018/19,E06000042,E12000008,Quit,Licensed NCP multiple,350
2018/19,E06000042,E12000008,Quit,Licensed NCP plus bup/var,30
2018/19,E06000042,E12000008,Quit,Med plus unlicensed NCP - conc,33
2018/19,E06000042,E12000008,Quit,Med plus unlicensed NCP - cons,3
2018/19,E06000042,E12000008,Quit,None,52
2018/19,E06000042,E12000008,Quit,Not known,0
2018/19,E06000042,E12000008,Quit,Unlicensed NCP,5
2018/19,E06000042,E12000008,Quit,Varenicline,471
2018/19,E06000042,E12000008,Set quit date,Bupropion,4
2018/19,E06000042,E12000008,Set quit date,Licensed NCP,342
2018/19,E06000042,E12000008,Set quit date,Licensed NCP multiple,704
2018/19,E06000042,E12000008,Set quit date,Licensed NCP plus bup/var,60
2018/19,E06000042,E12000008,Set quit date,Med plus unlicensed NCP - conc,50
2018/19,E06000042,E12000008,Set quit date,Med plus unlicensed NCP - cons,5
2018/19,E06000042,E12000008,Set quit date,None,115
2018/19,E06000042,E12000008,Set quit date,Not known,7
2018/19,E06000042,E12000008,Set quit date,Unlicensed NCP,6
2018/19,E06000042,E12000008,Set quit date,Varenicline,776
2018/19,E06000043,E12000008,Quit,Bupropion,1
2018/19,E06000043,E12000008,Quit,Licensed NCP,217
2018/19,E06000043,E12000008,Quit,Licensed NCP multiple,229
2018/19,E06000043,E12000008,Quit,Licensed NCP plus bup/var,10
2018/19,E06000043,E12000008,Quit,Med plus unlicensed NCP - conc,7
2018/19,E06000043,E12000008,Quit,Med plus unlicensed NCP - cons,18
2018/19,E06000043,E12000008,Quit,None,171
2018/19,E06000043,E12000008,Quit,Not known,37
2018/19,E06000043,E12000008,Quit,Unlicensed NCP,9
2018/19,E06000043,E12000008,Quit,Varenicline,80
2018/19,E06000043,E12000008,Set quit date,Bupropion,4
2018/19,E06000043,E12000008,Set quit date,Licensed NCP,400
2018/19,E06000043,E12000008,Set quit date,Licensed NCP multiple,426
2018/19,E06000043,E12000008,Set quit date,Licensed NCP plus bup/var,20
2018/19,E06000043,E12000008,Set quit date,Med plus unlicensed NCP - conc,22
2018/19,E06000043,E12000008,Set quit date,Med plus unlicensed NCP - cons,43
2018/19,E06000043,E12000008,Set quit date,None,558
2018/19,E06000043,E12000008,Set quit date,Not known,296
2018/19,E06000043,E12000008,Set quit date,Unlicensed NCP,16
2018/19,E06000043,E12000008,Set quit date,Varenicline,228
2018/19,E06000044,E12000008,Quit,Bupropion,1
2018/19,E06000044,E12000008,Quit,Licensed NCP,68
2018/19,E06000044,E12000008,Quit,Licensed NCP multiple,272
2018/19,E06000044,E12000008,Quit,Licensed NCP plus bup/var,14
2018/19,E06000044,E12000008,Quit,Med plus unlicensed NCP - conc,21
2018/19,E06000044,E12000008,Quit,Med plus unlicensed NCP - cons,2
2018/19,E06000044,E12000008,Quit,None,5
2018/19,E06000044,E12000008,Quit,Not known,0
2018/19,E06000044,E12000008,Quit,Unlicensed NCP,0
2018/19,E06000044,E12000008,Quit,Varenicline,207
2018/19,E06000044,E12000008,Set quit date,Bupropion,2
2018/19,E06000044,E12000008,Set quit date,Licensed NCP,118
2018/19,E06000044,E12000008,Set quit date,Licensed NCP multiple,498
2018/19,E06000044,E12000008,Set quit date,Licensed NCP plus bup/var,31
2018/19,E06000044,E12000008,Set quit date,Med plus unlicensed NCP - conc,35
2018/19,E06000044,E12000008,Set quit date,Med plus unlicensed NCP - cons,3
2018/19,E06000044,E12000008,Set quit date,None,28
2018/19,E06000044,E12000008,Set quit date,Not known,6
2018/19,E06000044,E12000008,Set quit date,Unlicensed NCP,3
2018/19,E06000044,E12000008,Set quit date,Varenicline,367
2018/19,E06000045,E12000008,Quit,Bupropion,0
2018/19,E06000045,E12000008,Quit,Licensed NCP,0
2018/19,E06000045,E12000008,Quit,Licensed NCP multiple,443
2018/19,E06000045,E12000008,Quit,Licensed NCP plus bup/var,0
2018/19,E06000045,E12000008,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000045,E12000008,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000045,E12000008,Quit,None,0
2018/19,E06000045,E12000008,Quit,Not known,0
2018/19,E06000045,E12000008,Quit,Unlicensed NCP,0
2018/19,E06000045,E12000008,Quit,Varenicline,0
2018/19,E06000045,E12000008,Set quit date,Bupropion,0
2018/19,E06000045,E12000008,Set quit date,Licensed NCP,0
2018/19,E06000045,E12000008,Set quit date,Licensed NCP multiple,886
2018/19,E06000045,E12000008,Set quit date,Licensed NCP plus bup/var,0
2018/19,E06000045,E12000008,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000045,E12000008,Set quit date,Med plus unlicensed NCP - cons,0
2018/19,E06000045,E12000008,Set quit date,None,0
2018/19,E06000045,E12000008,Set quit date,Not known,0
2018/19,E06000045,E12000008,Set quit date,Unlicensed NCP,0
2018/19,E06000045,E12000008,Set quit date,Varenicline,0
2018/19,E06000046,E12000008,Quit,Bupropion,0
2018/19,E06000046,E12000008,Quit,Licensed NCP,8
2018/19,E06000046,E12000008,Quit,Licensed NCP multiple,0
2018/19,E06000046,E12000008,Quit,Licensed NCP plus bup/var,0
2018/19,E06000046,E12000008,Quit,Med plus unlicensed NCP - conc,0
2018/19,E06000046,E12000008,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000046,E12000008,Quit,None,4
2018/19,E06000046,E12000008,Quit,Not known,0
2018/19,E06000046,E12000008,Quit,Unlicensed NCP,0
2018/19,E06000046,E12000008,Quit,Varenicline,7
2018/19,E06000046,E12000008,Set quit date,Bupropion,0
2018/19,E06000046,E12000008,Set quit date,Licensed NCP,22
2018/19,E06000046,E12000008,Set quit date,Licensed NCP multiple,0
2018/19,E06000046,E12000008,Set quit date,Licensed NCP plus bup/var,0
2018/19,E06000046,E12000008,Set quit date,Med plus unlicensed NCP - conc,0
2018/19,E06000046,E12000008,Set quit date,Med plus unlicensed NCP - cons,0
2018/19,E06000046,E12000008,Set quit date,None,21
2018/19,E06000046,E12000008,Set quit date,Not known,0
2018/19,E06000046,E12000008,Set quit date,Unlicensed NCP,0
2018/19,E06000046,E12000008,Set quit date,Varenicline,9
2018/19,E06000047,E12000001,Quit,Bupropion,7
2018/19,E06000047,E12000001,Quit,Licensed NCP,960
2018/19,E06000047,E12000001,Quit,Licensed NCP multiple,41
2018/19,E06000047,E12000001,Quit,Licensed NCP plus bup/var,27
2018/19,E06000047,E12000001,Quit,Med plus unlicensed NCP - conc,124
2018/19,E06000047,E12000001,Quit,Med plus unlicensed NCP - cons,34
2018/19,E06000047,E12000001,Quit,None,14
2018/19,E06000047,E12000001,Quit,Not known,0
2018/19,E06000047,E12000001,Quit,Unlicensed NCP,2
2018/19,E06000047,E12000001,Quit,Varenicline,1104
2018/19,E06000047,E12000001,Set quit date,Bupropion,13
2018/19,E06000047,E12000001,Set quit date,Licensed NCP,1674
2018/19,E06000047,E12000001,Set quit date,Licensed NCP multiple,62
2018/19,E06000047,E12000001,Set quit date,Licensed NCP plus bup/var,53
2018/19,E06000047,E12000001,Set quit date,Med plus unlicensed NCP - conc,171
2018/19,E06000047,E12000001,Set quit date,Med plus unlicensed NCP - cons,48
2018/19,E06000047,E12000001,Set quit date,None,22
2018/19,E06000047,E12000001,Set quit date,Not known,15
2018/19,E06000047,E12000001,Set quit date,Unlicensed NCP,5
2018/19,E06000047,E12000001,Set quit date,Varenicline,1579
2018/19,E06000049,E12000002,Quit,Bupropion,0
2018/19,E06000049,E12000002,Quit,Licensed NCP,0
2018/19,E06000049,E12000002,Quit,Licensed NCP multiple,173
2018/19,E06000049,E12000002,Quit,Licensed NCP plus bup/var,0
2018/19,E06000049,E12000002,Quit,Med plus unlicensed NCP - conc,30
2018/19,E06000049,E12000002,Quit,Med plus unlicensed NCP - cons,0
2018/19,E06000049,E12000002,Quit,None,0
2018/19,E06000049,E12000002,Quit,Not known,0
2018/19,E06000049,E12000002,Quit,Unlicensed NCP,6
2018/19,E06000049,E12000002,Quit,Varenicline,107
