Time period,OrgCode,ParentOrgCode,QuitStatus,MonitoringCategory,Total
2018/19,E06000027,E12000009,Set quit date,Unemployed,54
2018/19,E06000028,E12000009,Quit,Home carer,0
2018/19,E06000028,E12000009,Quit,Intermediate,0
2018/19,E06000028,E12000009,Quit,Managerial/professional,0
2018/19,E06000028,E12000009,Quit,Prisoner,0
2018/19,E06000028,E12000009,Quit,Retired,0
2018/19,E06000028,E12000009,Quit,Routine and manual,0
2018/19,E06000028,E12000009,Quit,Sick/disabled,0
2018/19,E06000028,E12000009,Quit,Student,0
2018/19,E06000028,E12000009,Quit,Unable to code,350
2018/19,E06000028,E12000009,Quit,Unemployed,0
2018/19,E06000028,E12000009,Set quit date,Home carer,0
2018/19,E06000028,E12000009,Set quit date,Intermediate,0
2018/19,E06000028,E12000009,Set quit date,Managerial/professional,0
2018/19,E06000028,E12000009,Set quit date,Prisoner,0
2018/19,E06000028,E12000009,Set quit date,Retired,0
2018/19,E06000028,E12000009,Set quit date,Routine and manual,0
2018/19,E06000028,E12000009,Set quit date,Sick/disabled,0
2018/19,E06000028,E12000009,Set quit date,Student,0
2018/19,E06000028,E12000009,Set quit date,Unable to code,917
2018/19,E06000028,E12000009,Set quit date,Unemployed,0
2018/19,E06000029,E12000009,Quit,Home carer,0
2018/19,E06000029,E12000009,Quit,Intermediate,0
2018/19,E06000029,E12000009,Quit,Managerial/professional,0
2018/19,E06000029,E12000009,Quit,Prisoner,0
2018/19,E06000029,E12000009,Quit,Retired,0
2018/19,E06000029,E12000009,Quit,Routine and manual,0
2018/19,E06000029,E12000009,Quit,Sick/disabled,0
2018/19,E06000029,E12000009,Quit,Student,0
2018/19,E06000029,E12000009,Quit,Unable to code,283
2018/19,E06000029,E12000009,Quit,Unemployed,0
2018/19,E06000029,E12000009,Set quit date,Home carer,0
2018/19,E06000029,E12000009,Set quit date,Intermediate,0
2018/19,E06000029,E12000009,Set quit date,Managerial/professional,0
2018/19,E06000029,E12000009,Set quit date,Prisoner,0
2018/19,E06000029,E12000009,Set quit date,Retired,0
2018/19,E06000029,E12000009,Set quit date,Routine and manual,0
2018/19,E06000029,E12000009,Set quit date,Sick/disabled,0
2018/19,E06000029,E12000009,Set quit date,Student,0
2018/19,E06000029,E12000009,Set quit date,Unable to code,611
2018/19,E06000029,E12000009,Set quit date,Unemployed,0
2018/19,E06000030,E12000009,Quit,Home carer,8
2018/19,E06000030,E12000009,Quit,Intermediate,43
2018/19,E06000030,E12000009,Quit,Managerial/professional,55
2018/19,E06000030,E12000009,Quit,Prisoner,0
2018/19,E06000030,E12000009,Quit,Retired,44
2018/19,E06000030,E12000009,Quit,Routine and manual,92
2018/19,E06000030,E12000009,Quit,Sick/disabled,15
2018/19,E06000030,E12000009,Quit,Student,3
2018/19,E06000030,E12000009,Quit,Unable to code,17
2018/19,E06000030,E12000009,Quit,Unemployed,27
2018/19,E06000030,E12000009,Set quit date,Home carer,50
2018/19,E06000030,E12000009,Set quit date,Intermediate,95
2018/19,E06000030,E12000009,Set quit date,Managerial/professional,160
2018/19,E06000030,E12000009,Set quit date,Prisoner,0
2018/19,E06000030,E12000009,Set quit date,Retired,123
2018/19,E06000030,E12000009,Set quit date,Routine and manual,258
2018/19,E06000030,E12000009,Set quit date,Sick/disabled,75
2018/19,E06000030,E12000009,Set quit date,Student,12
2018/19,E06000030,E12000009,Set quit date,Unable to code,68
2018/19,E06000030,E12000009,Set quit date,Unemployed,163
2018/19,E06000031,E12000006,Quit,Home carer,28
2018/19,E06000031,E12000006,Quit,Intermediate,67
2018/19,E06000031,E12000006,Quit,Managerial/professional,47
2018/19,E06000031,E12000006,Quit,Prisoner,138
2018/19,E06000031,E12000006,Quit,Retired,84
2018/19,E06000031,E12000006,Quit,Routine and manual,232
2018/19,E06000031,E12000006,Quit,Sick/disabled,43
2018/19,E06000031,E12000006,Quit,Student,19
2018/19,E06000031,E12000006,Quit,Unable to code,0
2018/19,E06000031,E12000006,Quit,Unemployed,56
2018/19,E06000031,E12000006,Set quit date,Home carer,54
2018/19,E06000031,E12000006,Set quit date,Intermediate,101
2018/19,E06000031,E12000006,Set quit date,Managerial/professional,96
2018/19,E06000031,E12000006,Set quit date,Prisoner,335
2018/19,E06000031,E12000006,Set quit date,Retired,123
2018/19,E06000031,E12000006,Set quit date,Routine and manual,359
2018/19,E06000031,E12000006,Set quit date,Sick/disabled,83
2018/19,E06000031,E12000006,Set quit date,Student,32
2018/19,E06000031,E12000006,Set quit date,Unable to code,0
2018/19,E06000031,E12000006,Set quit date,Unemployed,107
2018/19,E06000032,E12000006,Quit,Home carer,13
2018/19,E06000032,E12000006,Quit,Intermediate,48
2018/19,E06000032,E12000006,Quit,Managerial/professional,32
2018/19,E06000032,E12000006,Quit,Prisoner,0
2018/19,E06000032,E12000006,Quit,Retired,60
2018/19,E06000032,E12000006,Quit,Routine and manual,198
2018/19,E06000032,E12000006,Quit,Sick/disabled,34
2018/19,E06000032,E12000006,Quit,Student,4
2018/19,E06000032,E12000006,Quit,Unable to code,23
2018/19,E06000032,E12000006,Quit,Unemployed,100
2018/19,E06000032,E12000006,Set quit date,Home carer,26
2018/19,E06000032,E12000006,Set quit date,Intermediate,92
2018/19,E06000032,E12000006,Set quit date,Managerial/professional,63
2018/19,E06000032,E12000006,Set quit date,Prisoner,0
2018/19,E06000032,E12000006,Set quit date,Retired,101
2018/19,E06000032,E12000006,Set quit date,Routine and manual,379
2018/19,E06000032,E12000006,Set quit date,Sick/disabled,73
2018/19,E06000032,E12000006,Set quit date,Student,16
2018/19,E06000032,E12000006,Set quit date,Unable to code,58
2018/19,E06000032,E12000006,Set quit date,Unemployed,245
2018/19,E06000033,E12000006,Quit,Home carer,33
2018/19,E06000033,E12000006,Quit,Intermediate,84
2018/19,E06000033,E12000006,Quit,Managerial/professional,141
2018/19,E06000033,E12000006,Quit,Prisoner,0
2018/19,E06000033,E12000006,Quit,Retired,132
2018/19,E06000033,E12000006,Quit,Routine and manual,265
2018/19,E06000033,E12000006,Quit,Sick/disabled,66
2018/19,E06000033,E12000006,Quit,Student,12
2018/19,E06000033,E12000006,Quit,Unable to code,0
2018/19,E06000033,E12000006,Quit,Unemployed,63
2018/19,E06000033,E12000006,Set quit date,Home carer,87
2018/19,E06000033,E12000006,Set quit date,Intermediate,164
2018/19,E06000033,E12000006,Set quit date,Managerial/professional,274
2018/19,E06000033,E12000006,Set quit date,Prisoner,0
2018/19,E06000033,E12000006,Set quit date,Retired,305
2018/19,E06000033,E12000006,Set quit date,Routine and manual,546
2018/19,E06000033,E12000006,Set quit date,Sick/disabled,191
2018/19,E06000033,E12000006,Set quit date,Student,30
2018/19,E06000033,E12000006,Set quit date,Unable to code,0
2018/19,E06000033,E12000006,Set quit date,Unemployed,184
2018/19,E06000034,E12000006,Quit,Home carer,32
2018/19,E06000034,E12000006,Quit,Intermediate,49
2018/19,E06000034,E12000006,Quit,Managerial/professional,83
2018/19,E06000034,E12000006,Quit,Prisoner,0
2018/19,E06000034,E12000006,Quit,Retired,83
2018/19,E06000034,E12000006,Quit,Routine and manual,165
2018/19,E06000034,E12000006,Quit,Sick/disabled,28
2018/19,E06000034,E12000006,Quit,Student,6
2018/19,E06000034,E12000006,Quit,Unable to code,31
2018/19,E06000034,E12000006,Quit,Unemployed,51
2018/19,E06000034,E12000006,Set quit date,Home carer,64
2018/19,E06000034,E12000006,Set quit date,Intermediate,79
2018/19,E06000034,E12000006,Set quit date,Managerial/professional,144
2018/19,E06000034,E12000006,Set quit date,Prisoner,0
2018/19,E06000034,E12000006,Set quit date,Retired,147
2018/19,E06000034,E12000006,Set quit date,Routine and manual,337
2018/19,E06000034,E12000006,Set quit date,Sick/disabled,68
2018/19,E06000034,E12000006,Set quit date,Student,13
2018/19,E06000034,E12000006,Set quit date,Unable to code,62
2018/19,E06000034,E12000006,Set quit date,Unemployed,106
2018/19,E06000035,E12000008,Quit,Home carer,71
2018/19,E06000035,E12000008,Quit,Intermediate,174
2018/19,E06000035,E12000008,Quit,Managerial/professional,143
2018/19,E06000035,E12000008,Quit,Prisoner,326
2018/19,E06000035,E12000008,Quit,Retired,147
2018/19,E06000035,E12000008,Quit,Routine and manual,249
2018/19,E06000035,E12000008,Quit,Sick/disabled,65
2018/19,E06000035,E12000008,Quit,Student,12
2018/19,E06000035,E12000008,Quit,Unable to code,123
2018/19,E06000035,E12000008,Quit,Unemployed,118
2018/19,E06000035,E12000008,Set quit date,Home carer,142
2018/19,E06000035,E12000008,Set quit date,Intermediate,329
2018/19,E06000035,E12000008,Set quit date,Managerial/professional,255
2018/19,E06000035,E12000008,Set quit date,Prisoner,563
2018/19,E06000035,E12000008,Set quit date,Retired,241
2018/19,E06000035,E12000008,Set quit date,Routine and manual,506
2018/19,E06000035,E12000008,Set quit date,Sick/disabled,153
2018/19,E06000035,E12000008,Set quit date,Student,30
2018/19,E06000035,E12000008,Set quit date,Unable to code,243
2018/19,E06000035,E12000008,Set quit date,Unemployed,244
2018/19,E06000037,E12000008,Quit,Home carer,9
2018/19,E06000037,E12000008,Quit,Intermediate,41
2018/19,E06000037,E12000008,Quit,Managerial/professional,115
2018/19,E06000037,E12000008,Quit,Prisoner,0
2018/19,E06000037,E12000008,Quit,Retired,57
2018/19,E06000037,E12000008,Quit,Routine and manual,209
2018/19,E06000037,E12000008,Quit,Sick/disabled,25
2018/19,E06000037,E12000008,Quit,Student,9
2018/19,E06000037,E12000008,Quit,Unable to code,26
2018/19,E06000037,E12000008,Quit,Unemployed,12
2018/19,E06000037,E12000008,Set quit date,Home carer,15
2018/19,E06000037,E12000008,Set quit date,Intermediate,57
2018/19,E06000037,E12000008,Set quit date,Managerial/professional,139
2018/19,E06000037,E12000008,Set quit date,Prisoner,0
2018/19,E06000037,E12000008,Set quit date,Retired,97
2018/19,E06000037,E12000008,Set quit date,Routine and manual,319
2018/19,E06000037,E12000008,Set quit date,Sick/disabled,35
2018/19,E06000037,E12000008,Set quit date,Student,16
2018/19,E06000037,E12000008,Set quit date,Unable to code,35
2018/19,E06000037,E12000008,Set quit date,Unemployed,31
2018/19,E06000038,E12000008,Quit,Home carer,28
2018/19,E06000038,E12000008,Quit,Intermediate,52
2018/19,E06000038,E12000008,Quit,Managerial/professional,91
2018/19,E06000038,E12000008,Quit,Prisoner,0
2018/19,E06000038,E12000008,Quit,Retired,84
2018/19,E06000038,E12000008,Quit,Routine and manual,310
2018/19,E06000038,E12000008,Quit,Sick/disabled,65
2018/19,E06000038,E12000008,Quit,Student,17
2018/19,E06000038,E12000008,Quit,Unable to code,16
2018/19,E06000038,E12000008,Quit,Unemployed,33
2018/19,E06000038,E12000008,Set quit date,Home carer,45
2018/19,E06000038,E12000008,Set quit date,Intermediate,74
2018/19,E06000038,E12000008,Set quit date,Managerial/professional,134
2018/19,E06000038,E12000008,Set quit date,Prisoner,0
2018/19,E06000038,E12000008,Set quit date,Retired,118
2018/19,E06000038,E12000008,Set quit date,Routine and manual,453
2018/19,E06000038,E12000008,Set quit date,Sick/disabled,108
2018/19,E06000038,E12000008,Set quit date,Student,33
2018/19,E06000038,E12000008,Set quit date,Unable to code,35
2018/19,E06000038,E12000008,Set quit date,Unemployed,62
2018/19,E06000039,E12000008,Quit,Home carer,35
2018/19,E06000039,E12000008,Quit,Intermediate,22
2018/19,E06000039,E12000008,Quit,Managerial/professional,176
2018/19,E06000039,E12000008,Quit,Prisoner,0
2018/19,E06000039,E12000008,Quit,Retired,97
2018/19,E06000039,E12000008,Quit,Routine and manual,487
2018/19,E06000039,E12000008,Quit,Sick/disabled,36
2018/19,E06000039,E12000008,Quit,Student,26
2018/19,E06000039,E12000008,Quit,Unable to code,49
2018/19,E06000039,E12000008,Quit,Unemployed,74
2018/19,E06000039,E12000008,Set quit date,Home carer,54
2018/19,E06000039,E12000008,Set quit date,Intermediate,37
2018/19,E06000039,E12000008,Set quit date,Managerial/professional,254
2018/19,E06000039,E12000008,Set quit date,Prisoner,0
2018/19,E06000039,E12000008,Set quit date,Retired,149
2018/19,E06000039,E12000008,Set quit date,Routine and manual,728
2018/19,E06000039,E12000008,Set quit date,Sick/disabled,53
2018/19,E06000039,E12000008,Set quit date,Student,49
2018/19,E06000039,E12000008,Set quit date,Unable to code,78
2018/19,E06000039,E12000008,Set quit date,Unemployed,103
2018/19,E06000040,E12000008,Quit,Home carer,5
2018/19,E06000040,E12000008,Quit,Intermediate,3
2018/19,E06000040,E12000008,Quit,Managerial/professional,26
2018/19,E06000040,E12000008,Quit,Prisoner,0
2018/19,E06000040,E12000008,Quit,Retired,21
2018/19,E06000040,E12000008,Quit,Routine and manual,22
2018/19,E06000040,E12000008,Quit,Sick/disabled,13
2018/19,E06000040,E12000008,Quit,Student,10
2018/19,E06000040,E12000008,Quit,Unable to code,10
2018/19,E06000040,E12000008,Quit,Unemployed,10
2018/19,E06000040,E12000008,Set quit date,Home carer,13
2018/19,E06000040,E12000008,Set quit date,Intermediate,6
2018/19,E06000040,E12000008,Set quit date,Managerial/professional,39
2018/19,E06000040,E12000008,Set quit date,Prisoner,0
2018/19,E06000040,E12000008,Set quit date,Retired,30
2018/19,E06000040,E12000008,Set quit date,Routine and manual,40
2018/19,E06000040,E12000008,Set quit date,Sick/disabled,21
2018/19,E06000040,E12000008,Set quit date,Student,27
2018/19,E06000040,E12000008,Set quit date,Unable to code,15
2018/19,E06000040,E12000008,Set quit date,Unemployed,15
2018/19,E06000041,E12000008,Quit,Home carer,17
2018/19,E06000041,E12000008,Quit,Intermediate,29
2018/19,E06000041,E12000008,Quit,Managerial/professional,66
2018/19,E06000041,E12000008,Quit,Prisoner,0
2018/19,E06000041,E12000008,Quit,Retired,39
2018/19,E06000041,E12000008,Quit,Routine and manual,116
2018/19,E06000041,E12000008,Quit,Sick/disabled,16
2018/19,E06000041,E12000008,Quit,Student,10
2018/19,E06000041,E12000008,Quit,Unable to code,26
2018/19,E06000041,E12000008,Quit,Unemployed,7
2018/19,E06000041,E12000008,Set quit date,Home carer,21
2018/19,E06000041,E12000008,Set quit date,Intermediate,41
2018/19,E06000041,E12000008,Set quit date,Managerial/professional,80
2018/19,E06000041,E12000008,Set quit date,Prisoner,0
2018/19,E06000041,E12000008,Set quit date,Retired,48
2018/19,E06000041,E12000008,Set quit date,Routine and manual,171
2018/19,E06000041,E12000008,Set quit date,Sick/disabled,24
2018/19,E06000041,E12000008,Set quit date,Student,21
2018/19,E06000041,E12000008,Set quit date,Unable to code,38
2018/19,E06000041,E12000008,Set quit date,Unemployed,12
2018/19,E06000042,E12000008,Quit,Home carer,53
2018/19,E06000042,E12000008,Quit,Intermediate,218
2018/19,E06000042,E12000008,Quit,Managerial/professional,220
2018/19,E06000042,E12000008,Quit,Prisoner,0
2018/19,E06000042,E12000008,Quit,Retired,150
2018/19,E06000042,E12000008,Quit,Routine and manual,321
2018/19,E06000042,E12000008,Quit,Sick/disabled,80
2018/19,E06000042,E12000008,Quit,Student,10
2018/19,E06000042,E12000008,Quit,Unable to code,0
2018/19,E06000042,E12000008,Quit,Unemployed,62
2018/19,E06000042,E12000008,Set quit date,Home carer,94
2018/19,E06000042,E12000008,Set quit date,Intermediate,358
2018/19,E06000042,E12000008,Set quit date,Managerial/professional,376
2018/19,E06000042,E12000008,Set quit date,Prisoner,1
2018/19,E06000042,E12000008,Set quit date,Retired,283
2018/19,E06000042,E12000008,Set quit date,Routine and manual,607
2018/19,E06000042,E12000008,Set quit date,Sick/disabled,163
2018/19,E06000042,E12000008,Set quit date,Student,31
2018/19,E06000042,E12000008,Set quit date,Unable to code,0
2018/19,E06000042,E12000008,Set quit date,Unemployed,156
2018/19,E06000043,E12000008,Quit,Home carer,28
2018/19,E06000043,E12000008,Quit,Intermediate,110
2018/19,E06000043,E12000008,Quit,Managerial/professional,54
2018/19,E06000043,E12000008,Quit,Prisoner,0
2018/19,E06000043,E12000008,Quit,Retired,136
2018/19,E06000043,E12000008,Quit,Routine and manual,115
2018/19,E06000043,E12000008,Quit,Sick/disabled,96
2018/19,E06000043,E12000008,Quit,Student,14
2018/19,E06000043,E12000008,Quit,Unable to code,88
2018/19,E06000043,E12000008,Quit,Unemployed,138
2018/19,E06000043,E12000008,Set quit date,Home carer,53
2018/19,E06000043,E12000008,Set quit date,Intermediate,319
2018/19,E06000043,E12000008,Set quit date,Managerial/professional,96
2018/19,E06000043,E12000008,Set quit date,Prisoner,0
2018/19,E06000043,E12000008,Set quit date,Retired,254
2018/19,E06000043,E12000008,Set quit date,Routine and manual,287
2018/19,E06000043,E12000008,Set quit date,Sick/disabled,192
2018/19,E06000043,E12000008,Set quit date,Student,49
2018/19,E06000043,E12000008,Set quit date,Unable to code,316
2018/19,E06000043,E12000008,Set quit date,Unemployed,447
2018/19,E06000044,E12000008,Quit,Home carer,21
2018/19,E06000044,E12000008,Quit,Intermediate,149
2018/19,E06000044,E12000008,Quit,Managerial/professional,73
2018/19,E06000044,E12000008,Quit,Prisoner,0
2018/19,E06000044,E12000008,Quit,Retired,77
2018/19,E06000044,E12000008,Quit,Routine and manual,132
2018/19,E06000044,E12000008,Quit,Sick/disabled,41
2018/19,E06000044,E12000008,Quit,Student,12
2018/19,E06000044,E12000008,Quit,Unable to code,33
2018/19,E06000044,E12000008,Quit,Unemployed,52
2018/19,E06000044,E12000008,Set quit date,Home carer,45
2018/19,E06000044,E12000008,Set quit date,Intermediate,239
2018/19,E06000044,E12000008,Set quit date,Managerial/professional,124
2018/19,E06000044,E12000008,Set quit date,Prisoner,0
2018/19,E06000044,E12000008,Set quit date,Retired,132
2018/19,E06000044,E12000008,Set quit date,Routine and manual,255
2018/19,E06000044,E12000008,Set quit date,Sick/disabled,82
2018/19,E06000044,E12000008,Set quit date,Student,28
2018/19,E06000044,E12000008,Set quit date,Unable to code,71
2018/19,E06000044,E12000008,Set quit date,Unemployed,115
2018/19,E06000045,E12000008,Quit,Home carer,21
2018/19,E06000045,E12000008,Quit,Intermediate,81
2018/19,E06000045,E12000008,Quit,Managerial/professional,39
2018/19,E06000045,E12000008,Quit,Prisoner,0
2018/19,E06000045,E12000008,Quit,Retired,67
2018/19,E06000045,E12000008,Quit,Routine and manual,133
2018/19,E06000045,E12000008,Quit,Sick/disabled,70
2018/19,E06000045,E12000008,Quit,Student,5
2018/19,E06000045,E12000008,Quit,Unable to code,25
2018/19,E06000045,E12000008,Quit,Unemployed,2
2018/19,E06000045,E12000008,Set quit date,Home carer,58
2018/19,E06000045,E12000008,Set quit date,Intermediate,132
2018/19,E06000045,E12000008,Set quit date,Managerial/professional,71
2018/19,E06000045,E12000008,Set quit date,Prisoner,0
2018/19,E06000045,E12000008,Set quit date,Retired,119
2018/19,E06000045,E12000008,Set quit date,Routine and manual,253
2018/19,E06000045,E12000008,Set quit date,Sick/disabled,142
2018/19,E06000045,E12000008,Set quit date,Student,9
2018/19,E06000045,E12000008,Set quit date,Unable to code,97
2018/19,E06000045,E12000008,Set quit date,Unemployed,5
2018/19,E06000046,E12000008,Quit,Home carer,0
2018/19,E06000046,E12000008,Quit,Intermediate,6
2018/19,E06000046,E12000008,Quit,Managerial/professional,1
2018/19,E06000046,E12000008,Quit,Prisoner,0
2018/19,E06000046,E12000008,Quit,Retired,8
2018/19,E06000046,E12000008,Quit,Routine and manual,0
2018/19,E06000046,E12000008,Quit,Sick/disabled,3
2018/19,E06000046,E12000008,Quit,Student,0
2018/19,E06000046,E12000008,Quit,Unable to code,1
2018/19,E06000046,E12000008,Quit,Unemployed,0
2018/19,E06000046,E12000008,Set quit date,Home carer,2
2018/19,E06000046,E12000008,Set quit date,Intermediate,20
2018/19,E06000046,E12000008,Set quit date,Managerial/professional,1
2018/19,E06000046,E12000008,Set quit date,Prisoner,0
2018/19,E06000046,E12000008,Set quit date,Retired,13
2018/19,E06000046,E12000008,Set quit date,Routine and manual,4
2018/19,E06000046,E12000008,Set quit date,Sick/disabled,5
2018/19,E06000046,E12000008,Set quit date,Student,0
2018/19,E06000046,E12000008,Set quit date,Unable to code,6
2018/19,E06000046,E12000008,Set quit date,Unemployed,1
2018/19,E06000047,E12000001,Quit,Home carer,88
2018/19,E06000047,E12000001,Quit,Intermediate,139
2018/19,E06000047,E12000001,Quit,Managerial/professional,170
2018/19,E06000047,E12000001,Quit,Prisoner,0
2018/19,E06000047,E12000001,Quit,Retired,444
2018/19,E06000047,E12000001,Quit,Routine and manual,854
2018/19,E06000047,E12000001,Quit,Sick/disabled,195
2018/19,E06000047,E12000001,Quit,Student,51
2018/19,E06000047,E12000001,Quit,Unable to code,0
2018/19,E06000047,E12000001,Quit,Unemployed,372
2018/19,E06000047,E12000001,Set quit date,Home carer,148
2018/19,E06000047,E12000001,Set quit date,Intermediate,208
2018/19,E06000047,E12000001,Set quit date,Managerial/professional,261
2018/19,E06000047,E12000001,Set quit date,Prisoner,0
2018/19,E06000047,E12000001,Set quit date,Retired,603
2018/19,E06000047,E12000001,Set quit date,Routine and manual,1335
2018/19,E06000047,E12000001,Set quit date,Sick/disabled,321
2018/19,E06000047,E12000001,Set quit date,Student,117
2018/19,E06000047,E12000001,Set quit date,Unable to code,0
2018/19,E06000047,E12000001,Set quit date,Unemployed,649
2018/19,E06000049,E12000002,Quit,Home carer,29
2018/19,E06000049,E12000002,Quit,Intermediate,20
2018/19,E06000049,E12000002,Quit,Managerial/professional,56
2018/19,E06000049,E12000002,Quit,Prisoner,0
2018/19,E06000049,E12000002,Quit,Retired,54
2018/19,E06000049,E12000002,Quit,Routine and manual,84
2018/19,E06000049,E12000002,Quit,Sick/disabled,30
2018/19,E06000049,E12000002,Quit,Student,4
2018/19,E06000049,E12000002,Quit,Unable to code,0
2018/19,E06000049,E12000002,Quit,Unemployed,39
2018/19,E06000049,E12000002,Set quit date,Home carer,84
2018/19,E06000049,E12000002,Set quit date,Intermediate,73
2018/19,E06000049,E12000002,Set quit date,Managerial/professional,192
2018/19,E06000049,E12000002,Set quit date,Prisoner,0
2018/19,E06000049,E12000002,Set quit date,Retired,172
2018/19,E06000049,E12000002,Set quit date,Routine and manual,285
2018/19,E06000049,E12000002,Set quit date,Sick/disabled,125
2018/19,E06000049,E12000002,Set quit date,Student,25
2018/19,E06000049,E12000002,Set quit date,Unable to code,0
2018/19,E06000049,E12000002,Set quit date,Unemployed,153
2018/19,E06000050,E12000002,Quit,Home carer,9
2018/19,E06000050,E12000002,Quit,Intermediate,20
2018/19,E06000050,E12000002,Quit,Managerial/professional,17
2018/19,E06000050,E12000002,Quit,Prisoner,0
2018/19,E06000050,E12000002,Quit,Retired,12
2018/19,E06000050,E12000002,Quit,Routine and manual,38
2018/19,E06000050,E12000002,Quit,Sick/disabled,13
2018/19,E06000050,E12000002,Quit,Student,0
2018/19,E06000050,E12000002,Quit,Unable to code,0
2018/19,E06000050,E12000002,Quit,Unemployed,17
2018/19,E06000050,E12000002,Set quit date,Home carer,14
2018/19,E06000050,E12000002,Set quit date,Intermediate,43
2018/19,E06000050,E12000002,Set quit date,Managerial/professional,27
2018/19,E06000050,E12000002,Set quit date,Prisoner,0
2018/19,E06000050,E12000002,Set quit date,Retired,30
2018/19,E06000050,E12000002,Set quit date,Routine and manual,62
2018/19,E06000050,E12000002,Set quit date,Sick/disabled,34
2018/19,E06000050,E12000002,Set quit date,Student,2
2018/19,E06000050,E12000002,Set quit date,Unable to code,0
2018/19,E06000050,E12000002,Set quit date,Unemployed,29
2018/19,E06000051,E12000005,Quit,Home carer,36
2018/19,E06000051,E12000005,Quit,Intermediate,62
2018/19,E06000051,E12000005,Quit,Managerial/professional,82
2018/19,E06000051,E12000005,Quit,Prisoner,55
2018/19,E06000051,E12000005,Quit,Retired,133
2018/19,E06000051,E12000005,Quit,Routine and manual,176
2018/19,E06000051,E12000005,Quit,Sick/disabled,31
2018/19,E06000051,E12000005,Quit,Student,4
2018/19,E06000051,E12000005,Quit,Unable to code,35
2018/19,E06000051,E12000005,Quit,Unemployed,37
2018/19,E06000051,E12000005,Set quit date,Home carer,83
2018/19,E06000051,E12000005,Set quit date,Intermediate,136
2018/19,E06000051,E12000005,Set quit date,Managerial/professional,164
2018/19,E06000051,E12000005,Set quit date,Prisoner,84
2018/19,E06000051,E12000005,Set quit date,Retired,247
2018/19,E06000051,E12000005,Set quit date,Routine and manual,399
2018/19,E06000051,E12000005,Set quit date,Sick/disabled,78
2018/19,E06000051,E12000005,Set quit date,Student,23
2018/19,E06000051,E12000005,Set quit date,Unable to code,117
2018/19,E06000051,E12000005,Set quit date,Unemployed,102
2018/19,E06000052,E12000009,Quit,Home carer,52
2018/19,E06000052,E12000009,Quit,Intermediate,165
2018/19,E06000052,E12000009,Quit,Managerial/professional,127
2018/19,E06000052,E12000009,Quit,Prisoner,0
2018/19,E06000052,E12000009,Quit,Retired,309
2018/19,E06000052,E12000009,Quit,Routine and manual,597
2018/19,E06000052,E12000009,Quit,Sick/disabled,199
2018/19,E06000052,E12000009,Quit,Student,8
2018/19,E06000052,E12000009,Quit,Unable to code,512
2018/19,E06000052,E12000009,Quit,Unemployed,149
2018/19,E06000052,E12000009,Set quit date,Home carer,137
2018/19,E06000052,E12000009,Set quit date,Intermediate,291
2018/19,E06000052,E12000009,Set quit date,Managerial/professional,252
2018/19,E06000052,E12000009,Set quit date,Prisoner,0
2018/19,E06000052,E12000009,Set quit date,Retired,611
2018/19,E06000052,E12000009,Set quit date,Routine and manual,1299
2018/19,E06000052,E12000009,Set quit date,Sick/disabled,472
2018/19,E06000052,E12000009,Set quit date,Student,30
2018/19,E06000052,E12000009,Set quit date,Unable to code,852
2018/19,E06000052,E12000009,Set quit date,Unemployed,378
2018/19,E06000053,E12000009,Quit,Home carer,0
2018/19,E06000053,E12000009,Quit,Intermediate,5
2018/19,E06000053,E12000009,Quit,Managerial/professional,0
2018/19,E06000053,E12000009,Quit,Prisoner,0
2018/19,E06000053,E12000009,Quit,Retired,1
2018/19,E06000053,E12000009,Quit,Routine and manual,1
2018/19,E06000053,E12000009,Quit,Sick/disabled,0
2018/19,E06000053,E12000009,Quit,Student,0
2018/19,E06000053,E12000009,Quit,Unable to code,4
2018/19,E06000053,E12000009,Quit,Unemployed,0
2018/19,E06000053,E12000009,Set quit date,Home carer,0
2018/19,E06000053,E12000009,Set quit date,Intermediate,8
2018/19,E06000053,E12000009,Set quit date,Managerial/professional,4
2018/19,E06000053,E12000009,Set quit date,Prisoner,0
2018/19,E06000053,E12000009,Set quit date,Retired,3
2018/19,E06000053,E12000009,Set quit date,Routine and manual,7
2018/19,E06000053,E12000009,Set quit date,Sick/disabled,0
2018/19,E06000053,E12000009,Set quit date,Student,0
2018/19,E06000053,E12000009,Set quit date,Unable to code,6
2018/19,E06000053,E12000009,Set quit date,Unemployed,0
2018/19,E06000054,E12000009,Quit,Home carer,46
2018/19,E06000054,E12000009,Quit,Intermediate,105
2018/19,E06000054,E12000009,Quit,Managerial/professional,110
2018/19,E06000054,E12000009,Quit,Prisoner,0
2018/19,E06000054,E12000009,Quit,Retired,145
2018/19,E06000054,E12000009,Quit,Routine and manual,346
2018/19,E06000054,E12000009,Quit,Sick/disabled,45
2018/19,E06000054,E12000009,Quit,Student,4
2018/19,E06000054,E12000009,Quit,Unable to code,115
2018/19,E06000054,E12000009,Quit,Unemployed,40
2018/19,E06000054,E12000009,Set quit date,Home carer,86
2018/19,E06000054,E12000009,Set quit date,Intermediate,167
2018/19,E06000054,E12000009,Set quit date,Managerial/professional,199
2018/19,E06000054,E12000009,Set quit date,Prisoner,0
2018/19,E06000054,E12000009,Set quit date,Retired,265
2018/19,E06000054,E12000009,Set quit date,Routine and manual,647
2018/19,E06000054,E12000009,Set quit date,Sick/disabled,99
2018/19,E06000054,E12000009,Set quit date,Student,16
2018/19,E06000054,E12000009,Set quit date,Unable to code,198
